time,ax,ay,az
2019-11-30 16:40:43.7650,0.02,-0.03,-0.03
2019-11-30 16:40:43.8650,0.01,-0.02,-0.01
2019-11-30 16:40:43.9650,0.01,-0.01,-0.01
2019-11-30 16:40:44.0650,0.01,-0.01,-0.02
2019-11-30 16:40:44.1650,0.0,-0.02,0.0
2019-11-30 16:40:44.2650,0.0,-0.02,0.02
2019-11-30 16:40:44.3650,0.03,0.06,0.06
2019-11-30 16:40:44.4650,-0.05,0.02,0.34
2019-11-30 16:40:44.5650,-0.0,-0.04,0.53
2019-11-30 16:40:44.6650,0.06,0.11,0.24
2019-11-30 16:40:44.7650,0.31,0.17,0.02
2019-11-30 16:40:44.8650,0.49,-0.22,-0.21
2019-11-30 16:40:44.9660,0.55,-0.59,-0.0
2019-11-30 16:40:45.0650,0.18,-0.56,0.43
2019-11-30 16:40:45.1650,-0.19,-0.43,0.27
2019-11-30 16:40:45.2660,-0.08,-0.27,0.01
2019-11-30 16:40:45.3660,-0.1,0.42,-0.3
2019-11-30 16:40:45.4660,-0.03,-0.34,0.15
2019-11-30 16:40:45.5660,-0.06,-0.58,-0.08
2019-11-30 16:40:45.6660,0.21,1.92,-0.01
2019-11-30 16:40:45.7660,-0.16,0.23,0.34
2019-11-30 16:40:45.8660,-0.06,0.55,0.34
2019-11-30 16:40:45.9660,-0.36,0.96,-0.59
2019-11-30 16:40:46.0660,0.09,-0.52,-0.51
2019-11-30 16:40:46.1660,0.35,-0.6,-0.48
2019-11-30 16:40:46.2660,-0.67,0.7,2.4
2019-11-30 16:40:46.3660,0.3,-0.61,-1.24
2019-11-30 16:40:46.4660,-0.31,-0.43,-0.73
2019-11-30 16:40:46.5660,0.32,0.23,-0.28
2019-11-30 16:40:46.6660,0.19,-0.36,0.35
2019-11-30 16:40:46.7660,0.25,0.12,0.16
2019-11-30 16:40:46.8660,-0.12,0.55,1.46
2019-11-30 16:40:46.9670,0.17,0.59,-0.41
2019-11-30 16:40:47.0670,-0.29,-0.21,-0.52
2019-11-30 16:40:47.1670,0.39,-0.44,-0.75
2019-11-30 16:40:47.2670,0.23,-0.58,-0.36
2019-11-30 16:40:47.3670,0.18,-0.21,-0.03
2019-11-30 16:40:47.4670,-0.62,0.36,-0.94
2019-11-30 16:40:47.5670,0.04,0.27,-0.4
2019-11-30 16:40:47.6670,0.47,-0.17,-0.06
2019-11-30 16:40:47.7670,0.02,-0.1,0.42
2019-11-30 16:40:47.8670,0.23,0.38,0.33
2019-11-30 16:40:47.9670,0.3,0.54,0.61
2019-11-30 16:40:48.0670,-0.21,0.94,-0.88
2019-11-30 16:40:48.1670,-0.36,-0.64,-0.31
2019-11-30 16:40:48.2670,0.27,-0.79,-0.63
2019-11-30 16:40:48.3670,-0.42,1.42,1.26
2019-11-30 16:40:48.4680,-0.19,0.39,-1.79
2019-11-30 16:40:48.5670,-0.07,0.13,-0.74
2019-11-30 16:40:48.6670,0.59,-0.12,-0.33
2019-11-30 16:40:48.7680,-0.0,-0.23,0.74
2019-11-30 16:40:48.8680,0.03,0.14,0.28
2019-11-30 16:40:48.9680,0.15,0.7,1.68
2019-11-30 16:40:49.0680,-0.11,0.71,-0.65
2019-11-30 16:40:49.1680,-0.35,-0.43,-0.33
2019-11-30 16:40:49.2680,0.46,-0.39,-0.75
2019-11-30 16:40:49.3680,0.39,-0.36,0.0
2019-11-30 16:40:49.4680,0.01,-0.65,-0.42
2019-11-30 16:40:49.5680,-0.41,-0.08,-0.92
2019-11-30 16:40:49.6680,0.03,0.38,-0.35
2019-11-30 16:40:49.7680,0.47,-0.44,0.09
2019-11-30 16:40:49.8680,0.17,0.2,0.3
2019-11-30 16:40:49.9680,0.23,0.38,0.58
2019-11-30 16:40:50.0680,0.3,0.46,-0.35
2019-11-30 16:40:50.1680,-0.49,0.58,-0.72
2019-11-30 16:40:50.2680,-0.07,-0.48,-0.53
2019-11-30 16:40:50.3680,0.36,-0.53,-0.6
2019-11-30 16:40:50.4680,-0.53,1.45,2.69
2019-11-30 16:40:50.5680,-0.25,-0.01,-1.69
2019-11-30 16:40:50.6690,0.02,-0.02,-0.83
2019-11-30 16:40:50.7680,0.61,-0.1,-0.38
2019-11-30 16:40:50.8680,0.09,0.0,0.75
2019-11-30 16:40:50.9690,0.1,0.04,-0.03
2019-11-30 16:40:51.0690,-0.09,0.41,1.05
2019-11-30 16:40:51.1690,0.35,0.43,-0.59
2019-11-30 16:40:51.2690,-0.28,-0.07,-0.65
2019-11-30 16:40:51.3690,0.21,-0.66,-0.62
2019-11-30 16:40:51.4690,0.19,-0.55,-0.43
2019-11-30 16:40:51.5690,0.24,0.42,-0.14
2019-11-30 16:40:51.6690,-0.58,-0.33,-1.08
2019-11-30 16:40:51.7690,0.07,0.56,-0.37
2019-11-30 16:40:51.8690,0.65,-0.3,0.01
2019-11-30 16:40:51.9690,-0.02,-0.14,0.29
2019-11-30 16:40:52.0690,0.14,0.44,0.53
2019-11-30 16:40:52.1690,0.27,0.55,0.32
2019-11-30 16:40:52.2690,-0.46,0.8,-0.75
2019-11-30 16:40:52.3690,-0.14,-0.56,-0.53
2019-11-30 16:40:52.4700,0.4,-0.52,-0.57
2019-11-30 16:40:52.5700,-0.41,1.24,1.74
2019-11-30 16:40:52.6700,-0.53,0.83,-1.23
2019-11-30 16:40:52.7700,-0.09,0.14,-0.67
2019-11-30 16:40:52.8700,0.59,-0.19,-0.23
2019-11-30 16:40:52.9700,0.07,-0.09,0.82
2019-11-30 16:40:53.0700,0.17,0.26,0.22
2019-11-30 16:40:53.1700,-0.04,0.45,0.88
2019-11-30 16:40:53.2700,0.1,0.86,-0.68
2019-11-30 16:40:53.3700,-0.32,-0.46,-0.37
2019-11-30 16:40:53.4700,0.31,-0.49,-0.61
2019-11-30 16:40:53.5700,-0.14,0.5,1.73
2019-11-30 16:40:53.6700,0.11,0.46,-0.87
2019-11-30 16:40:53.7700,-0.34,0.06,-1.01
2019-11-30 16:40:53.8700,0.37,0.06,-0.2
2019-11-30 16:40:53.9710,0.29,-0.14,0.73
2019-11-30 16:40:54.0700,0.02,-0.08,0.08
2019-11-30 16:40:54.1700,-0.07,0.68,1.1
2019-11-30 16:40:54.2710,0.31,0.79,-0.56
2019-11-30 16:40:54.3700,-0.29,-0.31,-0.53
2019-11-30 16:40:54.4700,0.1,-0.57,-0.76
2019-11-30 16:40:54.5710,0.16,-0.35,0.04
2019-11-30 16:40:54.6710,0.14,-0.37,-0.26
2019-11-30 16:40:54.7710,-0.42,-0.19,-1.05
2019-11-30 16:40:54.8710,0.14,0.44,-0.38
2019-11-30 16:40:54.9710,0.43,-0.29,0.25
2019-11-30 16:40:55.0710,0.08,-0.23,0.16
2019-11-30 16:40:55.1710,0.08,0.56,0.61
2019-11-30 16:40:55.2710,0.38,0.41,-0.47
2019-11-30 16:40:55.3710,-0.3,0.4,-0.75
2019-11-30 16:40:55.4710,-0.04,-0.55,-0.63
2019-11-30 16:40:55.5710,0.22,-0.66,-0.61
2019-11-30 16:40:55.6710,-0.33,1.14,0.9
2019-11-30 16:40:55.7710,-0.8,1.18,0.34
2019-11-30 16:40:55.8710,0.07,0.3,-0.55
2019-11-30 16:40:55.9710,0.45,-0.33,-0.05
2019-11-30 16:40:56.0710,0.04,-0.19,0.38
2019-11-30 16:40:56.1720,0.04,0.32,0.47
2019-11-30 16:40:56.2720,0.18,0.63,1.05
2019-11-30 16:40:56.3720,-0.12,0.95,-0.89
2019-11-30 16:40:56.4720,-0.17,-0.58,-0.02
2019-11-30 16:40:56.5720,0.22,-0.46,-0.61
2019-11-30 16:40:56.6720,-0.48,1.21,2.68
2019-11-30 16:40:56.7720,-0.15,0.76,-1.21
2019-11-30 16:40:56.8720,-0.1,0.07,-0.8
2019-11-30 16:40:56.9720,0.41,-0.05,-0.18
2019-11-30 16:40:57.0720,0.13,-0.12,0.55
2019-11-30 16:40:57.1720,0.03,0.15,0.25
2019-11-30 16:40:57.2720,-0.04,0.49,0.89
2019-11-30 16:40:57.3720,0.27,0.83,-0.6
2019-11-30 16:40:57.4720,-0.23,-0.41,-0.4
2019-11-30 16:40:57.5720,0.32,-0.47,-0.78
2019-11-30 16:40:57.6720,0.03,-0.16,0.12
2019-11-30 16:40:57.7720,0.38,-0.59,-0.34
2019-11-30 16:40:57.8720,-0.35,-0.45,-0.85
2019-11-30 16:40:57.9720,0.35,0.43,-0.3
2019-11-30 16:40:58.0720,0.24,-0.18,0.61
2019-11-30 16:40:58.1730,0.01,-0.3,0.16
2019-11-30 16:40:58.2730,-0.12,0.69,0.69
2019-11-30 16:40:58.3730,0.29,0.21,-0.76
2019-11-30 16:40:58.4730,-0.29,0.11,-0.68
2019-11-30 16:40:58.5730,0.19,-0.49,-0.47
2019-11-30 16:40:58.6730,0.12,-0.65,-0.5
2019-11-30 16:40:58.7730,-0.24,0.7,0.41
2019-11-30 16:40:58.8730,-0.37,0.15,-0.13
2019-11-30 16:40:58.9730,0.09,0.33,-0.41
2019-11-30 16:40:59.0730,0.33,-0.11,-0.01
2019-11-30 16:40:59.1730,0.04,-0.15,0.39
2019-11-30 16:40:59.2730,0.11,0.41,0.43
2019-11-30 16:40:59.3730,0.11,0.62,0.29
2019-11-30 16:40:59.4730,-0.34,0.71,-0.72
2019-11-30 16:40:59.5730,-0.03,-0.55,-0.38
2019-11-30 16:40:59.6730,0.26,-0.61,-0.61
2019-11-30 16:40:59.7730,-0.71,1.67,3.18
2019-11-30 16:40:59.8730,-0.42,0.86,-1.27
2019-11-30 16:40:59.9730,-0.11,0.3,-0.59
2019-11-30 16:41:00.0740,0.5,-0.19,-0.06
2019-11-30 16:41:00.1740,0.05,-0.14,0.57
2019-11-30 16:41:00.2740,0.11,0.24,0.4
2019-11-30 16:41:00.3740,0.12,0.81,0.97
2019-11-30 16:41:00.4740,-0.1,0.95,-0.73
2019-11-30 16:41:00.5740,-0.2,-0.57,-0.24
2019-11-30 16:41:00.6740,0.38,-0.44,-0.61
2019-11-30 16:41:00.7740,-0.4,0.8,2.21
2019-11-30 16:41:00.8740,-0.03,0.01,-1.53
2019-11-30 16:41:00.9740,-0.09,0.02,-0.89
2019-11-30 16:41:01.0740,0.43,-0.08,-0.26
2019-11-30 16:41:01.1740,-0.01,-0.04,0.88
2019-11-30 16:41:01.2750,0.23,-0.05,0.12
2019-11-30 16:41:01.3740,-0.05,0.53,1.02
2019-11-30 16:41:01.4740,0.16,0.89,-0.67
2019-11-30 16:41:01.5740,-0.29,-0.45,-0.29
2019-11-30 16:41:01.6740,0.37,-0.41,-0.7
2019-11-30 16:41:01.7740,0.11,-0.35,0.01
2019-11-30 16:41:01.8740,0.05,-0.32,-0.18
2019-11-30 16:41:01.9750,-0.38,-0.13,-0.73
2019-11-30 16:41:02.0750,0.27,0.25,-0.29
2019-11-30 16:41:02.1750,0.28,-0.3,0.34
2019-11-30 16:41:02.2750,0.03,-0.09,0.09
2019-11-30 16:41:02.3750,0.2,0.64,0.68
2019-11-30 16:41:02.4750,0.29,0.3,-0.57
2019-11-30 16:41:02.5750,-0.33,0.11,-0.68
2019-11-30 16:41:02.6750,0.13,-0.61,-0.65
2019-11-30 16:41:02.7750,0.16,-0.62,-0.47
2019-11-30 16:41:02.8750,0.09,0.25,0.06
2019-11-30 16:41:02.9750,-0.54,0.05,-1.1
2019-11-30 16:41:03.0750,0.11,0.53,-0.47
2019-11-30 16:41:03.1750,0.53,-0.26,-0.05
2019-11-30 16:41:03.2760,-0.02,-0.25,0.35
2019-11-30 16:41:03.3750,0.14,0.36,0.38
2019-11-30 16:41:03.4750,0.28,0.73,0.9
2019-11-30 16:41:03.5760,-0.25,0.93,-0.7
2019-11-30 16:41:03.6750,-0.24,-0.62,-0.25
2019-11-30 16:41:03.7760,0.4,-0.53,-0.65
2019-11-30 16:41:03.8750,-0.57,1.45,2.8
2019-11-30 16:41:03.9750,-0.11,0.53,-1.54
2019-11-30 16:41:04.0760,-0.12,0.18,-0.76
2019-11-30 16:41:04.1760,0.43,-0.12,-0.23
2019-11-30 16:41:04.2760,0.04,-0.09,0.78
2019-11-30 16:41:04.3760,0.17,0.16,0.21
2019-11-30 16:41:04.4760,-0.02,0.47,0.75
2019-11-30 16:41:04.5760,0.14,0.69,-0.54
2019-11-30 16:41:04.6760,-0.31,-0.29,-0.38
2019-11-30 16:41:04.7760,0.47,-0.59,-0.69
2019-11-30 16:41:04.8760,0.23,-0.32,0.18
2019-11-30 16:41:04.9760,-0.06,-0.34,-0.15
2019-11-30 16:41:05.0760,-0.13,-0.77,0.16
2019-11-30 16:41:05.1760,0.28,0.5,-0.29
2019-11-30 16:41:05.2760,0.33,-0.37,0.06
2019-11-30 16:41:05.3760,0.05,-0.11,0.18
2019-11-30 16:41:05.4760,0.11,0.63,0.82
2019-11-30 16:41:05.5760,0.36,0.35,-0.69
2019-11-30 16:41:05.6760,-0.43,0.33,-0.54
2019-11-30 16:41:05.7760,0.01,-0.67,-0.6
2019-11-30 16:41:05.8770,0.38,-0.62,-0.52
2019-11-30 16:41:05.9760,-0.45,0.86,0.66
2019-11-30 16:41:06.0770,-0.46,0.03,-0.54
2019-11-30 16:41:06.1770,0.17,0.35,-0.44
