time,ax,ay,az
2019-11-21 14:24:03.2880,-0.17,0.32,0.18
2019-11-21 14:24:03.3880,-1.28,0.95,0.43
2019-11-21 14:24:03.4880,-1.03,-0.1,-0.03
2019-11-21 14:24:03.5880,-0.67,-0.1,-0.09
2019-11-21 14:24:03.6880,-0.18,0.26,-0.26
2019-11-21 14:24:03.7880,1.18,1.54,-0.43
2019-11-21 14:24:03.8880,2.36,0.68,-0.43
2019-11-21 14:24:03.9880,1.03,-0.25,-1.2
2019-11-21 14:24:04.0880,0.19,0.15,0.14
2019-11-21 14:24:04.1880,-0.13,0.17,0.05
2019-11-21 14:24:04.2880,-0.14,-0.07,-0.13
2019-11-21 14:24:04.3880,-0.37,0.45,0.34
2019-11-21 14:24:04.4890,-1.81,1.61,0.09
2019-11-21 14:24:04.5880,-1.76,-0.59,0.03
2019-11-21 14:24:04.6890,-0.65,-0.18,-0.25
2019-11-21 14:24:04.7880,0.24,0.69,-0.26
2019-11-21 14:24:04.8890,2.63,0.92,-0.41
2019-11-21 14:24:04.9890,0.41,0.15,0.77
2019-11-21 14:24:05.0890,-0.29,-0.04,-0.02
2019-11-21 14:24:05.1890,0.03,0.04,-0.07
2019-11-21 14:24:05.2890,-0.03,-0.14,-0.08
2019-11-21 14:24:05.3890,-0.2,0.21,0.09
2019-11-21 14:24:05.4890,-1.37,0.98,0.39
2019-11-21 14:24:05.5890,-0.18,0.32,-0.41
2019-11-21 14:24:05.6890,-0.7,-0.13,-0.17
2019-11-21 14:24:05.7890,-0.28,0.19,-0.06
2019-11-21 14:24:05.8890,0.83,1.51,-0.47
2019-11-21 14:24:05.9900,2.92,0.43,-0.46
2019-11-21 14:24:06.0890,1.36,-0.35,-0.86
2019-11-21 14:24:06.1890,0.14,0.1,0.04
2019-11-21 14:24:06.2890,-0.03,0.24,0.13
2019-11-21 14:24:06.3890,-0.16,-0.1,-0.11
2019-11-21 14:24:06.4890,-0.16,0.35,0.34
2019-11-21 14:24:06.5900,-1.56,1.73,-0.56
2019-11-21 14:24:06.6900,-1.4,-0.03,-0.18
2019-11-21 14:24:06.7890,-0.77,-0.31,-0.08
2019-11-21 14:24:06.8900,-0.19,0.39,-0.07
2019-11-21 14:24:06.9900,2.1,1.55,-0.31
2019-11-21 14:24:07.0900,-0.69,1.87,0.57
2019-11-21 14:24:07.1900,0.23,-0.06,-0.67
2019-11-21 14:24:07.2900,0.04,0.12,-0.02
2019-11-21 14:24:07.3900,-0.13,0.01,-0.11
2019-11-21 14:24:07.4900,-0.27,0.13,-0.02
2019-11-21 14:24:07.5900,-0.67,0.65,0.27
2019-11-21 14:24:07.6900,-2.25,0.66,-0.19
2019-11-21 14:24:07.7900,-1.35,-0.45,0.08
2019-11-21 14:24:07.8900,-0.63,0.08,-0.07
2019-11-21 14:24:07.9900,0.16,1.04,-0.49
2019-11-21 14:24:08.0910,3.34,0.61,-0.3
2019-11-21 14:24:08.1900,0.92,0.82,-0.28
2019-11-21 14:24:08.2910,-0.1,-0.05,0.05
2019-11-21 14:24:08.3910,0.09,0.09,-0.0
2019-11-21 14:24:08.4900,-0.03,-0.03,0.05
2019-11-21 14:24:08.5900,-0.23,0.31,0.07
2019-11-21 14:24:08.6900,-1.89,1.99,-0.55
2019-11-21 14:24:08.7910,-1.21,0.42,-0.53
2019-11-21 14:24:08.8910,-0.65,-0.14,-0.04
2019-11-21 14:24:08.9910,-0.06,0.78,-0.14
2019-11-21 14:24:09.0910,2.31,1.21,-0.27
2019-11-21 14:24:09.1910,-1.49,1.71,0.74
2019-11-21 14:24:09.2910,-0.04,0.07,-0.0
2019-11-21 14:24:09.3910,-0.16,0.13,-0.06
2019-11-21 14:24:09.4910,-0.13,0.22,0.02
2019-11-21 14:24:09.5910,-0.24,0.05,-0.13
2019-11-21 14:24:09.6910,-0.65,0.69,0.3
2019-11-21 14:24:09.7910,-2.11,0.62,-0.34
2019-11-21 14:24:09.8910,-1.27,-0.47,-0.01
2019-11-21 14:24:09.9920,-0.58,-0.01,0.04
2019-11-21 14:24:10.0910,0.26,1.37,-0.49
2019-11-21 14:24:10.1910,3.21,0.6,-0.55
2019-11-21 14:24:10.2910,0.75,0.29,-0.54
2019-11-21 14:24:10.3910,-0.08,0.07,0.13
2019-11-21 14:24:10.4910,0.02,0.16,0.04
2019-11-21 14:24:10.5910,-0.16,-0.06,-0.17
2019-11-21 14:24:10.6920,-0.31,0.25,0.17
2019-11-21 14:24:10.7920,-1.55,2.15,-0.44
2019-11-21 14:24:10.8920,-1.93,0.94,-0.28
2019-11-21 14:24:10.9920,-0.86,-0.33,-0.1
2019-11-21 14:24:11.0920,-0.11,0.51,-0.14
2019-11-21 14:24:11.1920,2.43,1.28,-0.44
2019-11-21 14:24:11.2920,-2.3,2.07,1.87
2019-11-21 14:24:11.3920,-0.16,-0.02,0.09
2019-11-21 14:24:11.4920,-0.2,-0.02,-0.22
2019-11-21 14:24:11.5920,-0.08,0.09,0.01
2019-11-21 14:24:11.6920,-0.2,0.14,0.0
2019-11-21 14:24:11.7920,-1.0,0.7,0.3
2019-11-21 14:24:11.8920,-1.09,0.48,-0.47
2019-11-21 14:24:11.9920,-1.02,-0.27,-0.13
2019-11-21 14:24:12.0930,-0.4,0.24,-0.05
2019-11-21 14:24:12.1930,0.59,1.55,-0.43
2019-11-21 14:24:12.2930,3.23,0.36,-0.66
2019-11-21 14:24:12.3920,1.48,0.11,-0.45
2019-11-21 14:24:12.4920,0.19,0.08,0.03
2019-11-21 14:24:12.5920,0.02,0.09,-0.05
2019-11-21 14:24:12.6920,-0.13,-0.13,-0.16
2019-11-21 14:24:12.7930,-0.31,0.45,0.26
2019-11-21 14:24:12.8930,-1.85,1.89,-0.33
2019-11-21 14:24:12.9930,-1.67,-0.31,-0.17
2019-11-21 14:24:13.0930,-0.73,-0.16,-0.07
2019-11-21 14:24:13.1930,0.0,0.65,-0.19
2019-11-21 14:24:13.2930,2.76,1.05,-0.38
2019-11-21 14:24:13.3930,-0.82,0.51,0.61
2019-11-21 14:24:13.4930,0.23,0.16,-0.1
2019-11-21 14:24:13.5930,-0.09,-0.03,-0.12
