time,ax,ay,az
2019-11-30 16:41:51.4000,-0.02,0.0,0.06
2019-11-30 16:41:51.5000,-0.02,-0.0,0.01
2019-11-30 16:41:51.6000,-0.0,0.0,0.04
2019-11-30 16:41:51.7000,0.02,0.04,0.11
2019-11-30 16:41:51.8000,0.01,0.19,0.55
2019-11-30 16:41:51.9000,0.13,0.3,0.5
2019-11-30 16:41:52.0000,-0.23,0.39,0.18
2019-11-30 16:41:52.1000,-0.35,0.48,-0.11
2019-11-30 16:41:52.2010,0.87,-0.38,-0.86
2019-11-30 16:41:52.3000,0.08,-0.79,0.24
2019-11-30 16:41:52.4000,-0.31,-0.03,0.18
2019-11-30 16:41:52.5000,-0.09,-0.02,-0.17
2019-11-30 16:41:52.6000,0.09,-0.5,0.37
2019-11-30 16:41:52.7000,-0.0,3.43,-0.02
2019-11-30 16:41:52.8000,-0.18,0.6,1.71
2019-11-30 16:41:52.9000,0.1,0.23,-0.55
2019-11-30 16:41:53.0010,0.29,-0.06,-0.44
2019-11-30 16:41:53.1000,0.33,-0.52,-0.72
2019-11-30 16:41:53.2000,0.02,-0.24,0.45
2019-11-30 16:41:53.3010,0.05,-0.38,-0.25
2019-11-30 16:41:53.4010,-0.32,-0.33,-0.78
2019-11-30 16:41:53.5010,0.47,0.39,-0.31
2019-11-30 16:41:53.6010,0.09,-0.38,0.59
2019-11-30 16:41:53.7010,0.07,0.17,-0.14
2019-11-30 16:41:53.8010,-0.01,0.49,0.73
2019-11-30 16:41:53.9010,0.16,0.63,-0.5
2019-11-30 16:41:54.0010,-0.01,-0.35,0.37
2019-11-30 16:41:54.1010,0.34,-0.6,-0.66
2019-11-30 16:41:54.2010,0.28,-0.38,0.0
2019-11-30 16:41:54.3010,-0.2,0.08,0.05
2019-11-30 16:41:54.4010,-0.54,-0.1,-0.71
2019-11-30 16:41:54.5010,0.45,0.33,-0.24
2019-11-30 16:41:54.6010,0.17,-0.19,0.84
2019-11-30 16:41:54.7010,0.07,-0.04,-0.17
2019-11-30 16:41:54.8010,-0.03,0.74,1.01
2019-11-30 16:41:54.9010,0.04,0.44,-0.41
2019-11-30 16:41:55.0010,-0.32,-0.35,-0.19
2019-11-30 16:41:55.1010,0.51,-0.45,-0.8
2019-11-30 16:41:55.2010,0.11,-0.1,0.76
2019-11-30 16:41:55.3010,0.17,-0.56,-0.2
2019-11-30 16:41:55.4010,-0.23,-0.29,-0.29
2019-11-30 16:41:55.5010,0.32,0.32,-0.22
2019-11-30 16:41:55.6020,0.27,-0.18,0.57
2019-11-30 16:41:55.7020,0.15,-0.16,-0.09
2019-11-30 16:41:55.8020,-0.0,0.62,0.76
2019-11-30 16:41:55.9020,0.23,0.33,-0.62
2019-11-30 16:41:56.0020,-0.27,-0.04,-0.58
2019-11-30 16:41:56.1020,0.55,-0.44,-0.65
2019-11-30 16:41:56.2020,0.2,-0.54,-0.43
2019-11-30 16:41:56.3020,0.18,0.51,0.25
2019-11-30 16:41:56.4020,0.02,-1.17,-1.5
2019-11-30 16:41:56.5020,0.11,0.56,-0.24
2019-11-30 16:41:56.6020,0.64,-0.4,0.15
2019-11-30 16:41:56.7020,0.05,-0.03,0.35
2019-11-30 16:41:56.8020,-0.11,0.42,0.58
2019-11-30 16:41:56.9030,0.4,0.34,0.93
2019-11-30 16:41:57.0030,-0.02,0.97,-0.69
2019-11-30 16:41:57.1030,-0.03,-0.39,-0.07
2019-11-30 16:41:57.2030,0.34,-0.43,-0.66
2019-11-30 16:41:57.3030,-0.29,0.27,1.19
2019-11-30 16:41:57.4030,0.62,-0.4,0.19
2019-11-30 16:41:57.5030,-0.29,-0.5,-1.26
2019-11-30 16:41:57.6030,0.31,0.75,-0.33
2019-11-30 16:41:57.7030,0.28,-0.31,0.23
2019-11-30 16:41:57.8030,-0.03,-0.12,0.2
2019-11-30 16:41:57.9030,0.01,0.8,1.04
2019-11-30 16:41:58.0030,0.61,0.58,-0.57
2019-11-30 16:41:58.1040,0.2,0.21,-0.62
2019-11-30 16:41:58.2030,0.41,-0.26,-0.47
2019-11-30 16:41:58.3030,-0.14,-0.64,-0.54
2019-11-30 16:41:58.4030,0.08,0.86,1.37
2019-11-30 16:41:58.5030,0.02,0.23,-1.97
2019-11-30 16:41:58.6030,0.13,-0.17,-0.73
