time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.567000,-1.1016,-1.7337,1.2360,2.397
0.572000,-1.1558,-1.6131,0.9800,2.213
0.576000,-1.2466,-1.3326,0.7683,1.980
0.581000,-1.2523,-0.8087,0.8260,1.704
0.586000,-1.0034,-0.0010,0.7882,1.276
0.591000,-0.6507,0.9967,0.5303,1.303
0.596000,-0.3668,2.1246,-0.0032,2.156
0.600000,0.1507,3.6285,-1.2675,3.846
0.605000,0.7470,5.2493,-2.4017,5.821
0.610000,1.2133,6.7041,-2.4837,7.252
0.615000,1.7478,8.1144,-1.4510,8.426
0.619000,2.0904,9.1834,-0.0186,9.418
0.625000,1.8012,9.6367,0.4883,9.816
0.636000,1.1858,9.7329,0.3414,9.811
0.637000,0.6986,9.3018,0.1536,9.329
0.644000,0.1983,6.6838,-0.1512,6.688
0.664000,-0.7273,0.1742,0.4475,0.872
0.665000,-1.0719,-1.0904,0.7465,1.702
0.667000,-0.9283,-1.3348,0.6171,1.739
0.667000,-0.4828,-1.0483,0.1698,1.167
0.668000,-0.1659,-0.6909,-0.3892,0.810
0.672000,-0.0881,-0.4082,-0.7622,0.869
0.676000,-0.1423,-0.2334,-0.7867,0.833
0.681000,-0.1152,-0.0922,-0.5992,0.617
0.687000,-0.0237,0.0416,-0.4107,0.413
0.691000,0.0246,0.1417,-0.3074,0.339
0.696000,0.0659,0.1986,-0.1392,0.251
0.700000,0.0859,0.2147,0.0909,0.248
0.705000,0.0632,0.2114,0.1863,0.289
0.711000,0.0432,0.2344,0.1591,0.287
0.716000,0.0282,0.2598,0.1528,0.303
0.719000,-0.0061,0.2397,0.1433,0.279
0.724000,-0.0336,0.2031,0.0473,0.211
0.731000,-0.0256,0.1882,-0.0538,0.197
0.733000,-0.0036,0.1782,-0.0830,0.197
0.738000,-0.0036,0.1446,-0.0952,0.173
0.743000,-0.0088,0.1134,-0.1360,0.177
0.751000,-0.0093,0.1016,-0.1648,0.194
0.752000,-0.0291,0.1399,-0.1456,0.204
0.774000,-0.0627,0.1829,-0.1118,0.223
0.775000,-0.1463,0.2544,-0.0446,0.297
0.776000,-0.1745,0.2659,-0.0371,0.320
0.776000,-0.1811,0.2487,-0.0801,0.318
0.783000,-0.1709,0.2315,-0.1254,0.314
0.786000,-0.1487,0.2047,-0.1468,0.293
0.790000,-0.1241,0.1827,-0.1393,0.261
0.795000,-0.1067,0.1704,-0.1126,0.230
0.800000,-0.1013,0.1556,-0.1026,0.212
0.804000,-0.0815,0.1480,-0.1022,0.197
0.809000,-0.0594,0.1381,-0.0753,0.168
0.815000,-0.0588,0.1449,-0.0507,0.164
0.819000,-0.0605,0.1445,-0.0333,0.160
0.824000,-0.0551,0.1464,-0.0207,0.158
0.835000,-0.0426,0.1556,-0.0344,0.165
0.836000,-0.0325,0.1505,-0.0387,0.159
0.838000,-0.0345,0.1501,-0.0407,0.159
0.843000,-0.0391,0.1403,-0.0308,0.149
0.859000,-0.0437,0.1305,-0.0069,0.138
0.863000,-0.0341,0.1375,-0.0022,0.142
0.863000,-0.0173,0.1422,-0.0048,0.143
0.864000,-0.0269,0.1611,-0.0026,0.163
0.871000,-0.0364,0.1824,-0.0124,0.186
0.872000,-0.0363,0.1870,-0.0222,0.192
0.881000,-0.0360,0.1915,-0.0389,0.199
0.886000,-0.0693,0.1744,-0.0724,0.201
0.890000,-0.0690,0.1622,-0.0940,0.200
0.897000,-0.0592,0.1571,-0.1274,0.211
0.900000,-0.0493,0.1688,-0.1368,0.223
0.904000,-0.0513,0.1661,-0.1127,0.207
0.909000,-0.0462,0.1418,-0.0933,0.176
0.916000,-0.0387,0.1320,-0.0882,0.163
0.919000,-0.0289,0.1246,-0.0710,0.146
0.924000,-0.0192,0.1244,-0.0444,0.133
0.937000,-0.0095,0.1290,-0.0224,0.131
0.939000,0.0000,0.1336,0.0067,0.134
0.939000,0.0072,0.1406,0.0310,0.144
0.943000,0.0192,0.1404,0.0482,0.150
0.966000,0.0240,0.1426,0.0653,0.159
0.968000,0.0240,0.1519,0.0753,0.171
0.968000,0.0360,0.1541,0.0659,0.171
0.968000,0.0385,0.1586,0.0565,0.173
0.969000,0.0387,0.1488,0.0471,0.161
0.971000,0.0508,0.1246,0.0329,0.139
0.976000,0.0654,0.1291,0.0211,0.146
0.981000,0.0872,0.1407,0.0021,0.166
0.985000,0.1043,0.1356,-0.0120,0.172
0.990000,0.1119,0.1185,-0.0071,0.163
1.000000,0.1292,0.1061,0.0121,0.168
1.004000,0.1655,0.0723,0.0290,0.183
1.009000,0.1659,0.0624,0.0292,0.180
1.023000,0.1711,0.0501,0.0174,0.179
1.024000,0.1811,0.0379,0.0320,0.188
1.025000,0.1981,0.0376,0.0466,0.207
1.048000,0.2007,0.0398,0.0517,0.211
1.049000,0.1961,0.0491,0.0521,0.209
1.049000,0.1890,0.0633,0.0477,0.205
1.050000,0.1820,0.0583,0.0624,0.201
1.050000,0.1725,0.0485,0.0891,0.200
1.052000,0.1511,0.0531,0.1015,0.190
1.056000,0.1344,0.0625,0.0923,0.175
1.063000,0.1273,0.0671,0.0617,0.157
1.068000,0.1035,0.0764,0.0455,0.136
1.071000,0.0749,0.1002,0.0342,0.130
1.075000,0.0488,0.1214,0.0109,0.131
1.083000,0.0229,0.1187,-0.0122,0.122
1.085000,-0.0053,0.1112,-0.0208,0.113
1.090000,-0.0309,0.1131,-0.0199,0.119
1.095000,-0.0347,0.1294,-0.0070,0.134
1.099000,-0.0287,0.1622,0.0058,0.165
1.104000,-0.0296,0.1853,0.0018,0.188
1.109000,-0.0206,0.1844,0.0098,0.186
1.120000,-0.0090,0.1763,0.0298,0.179
1.124000,0.0266,0.1346,0.0548,0.148
1.130000,0.0528,0.1168,0.0727,0.147
1.150000,0.0831,0.0983,0.0805,0.152
1.152000,0.0989,0.0847,0.0860,0.156
1.152000,0.1124,0.0855,0.1056,0.176
1.152000,0.1233,0.0886,0.1107,0.188
1.153000,0.1270,0.0822,0.1060,0.185
1.156000,0.1331,0.0688,0.1035,0.182
1.166000,0.1367,0.0625,0.0842,0.172
1.167000,0.1308,0.0564,0.0601,0.155
1.171000,0.1178,0.0479,0.0432,0.134
1.175000,0.1191,0.0467,0.0121,0.128
1.180000,0.1299,0.0478,-0.0188,0.140
1.185000,0.1312,0.0489,-0.0304,0.143
1.190000,0.1420,0.0595,-0.0229,0.156
1.195000,0.1435,0.0770,-0.0035,0.163
1.200000,0.1450,0.0777,0.0087,0.165
1.204000,0.1514,0.0689,0.0327,0.169
1.209000,0.1459,0.0649,0.0754,0.177
1.215000,0.1523,0.0609,0.1296,0.209
1.219000,0.1539,0.0474,0.1597,0.227
1.224000,0.1507,0.0293,0.1633,0.224
1.228000,0.1571,0.0185,0.1552,0.222
1.237000,0.1684,-0.0041,0.1306,0.213
1.242000,0.1937,-0.0456,0.0947,0.220
1.256000,0.2023,-0.0582,0.0710,0.222
1.256000,0.2083,-0.0802,0.0571,0.230
1.257000,0.2214,-0.0901,0.0458,0.243
1.262000,0.2223,-0.0715,0.0346,0.236
1.267000,0.2138,-0.0648,0.0424,0.227
1.270000,0.2123,-0.0534,0.0642,0.228
1.275000,0.2133,-0.0350,0.0762,0.229
1.280000,0.2143,-0.0144,0.0712,0.226
1.285000,0.2225,-0.0034,0.0543,0.229
1.289000,0.2164,-0.0163,0.0206,0.218
1.294000,0.1939,-0.0149,-0.0297,0.197
1.299000,0.1741,-0.0041,-0.0821,0.193
1.304000,0.1641,-0.0124,-0.0749,0.181
1.308000,0.1639,-0.0136,-0.0370,0.169
1.316000,0.1809,0.0064,-0.0564,0.190
1.319000,0.1934,0.0119,-0.0781,0.209
1.323000,0.1704,0.0029,-0.0379,0.175
1.328000,0.1499,-0.0249,0.0231,0.154
1.333000,0.1582,-0.0620,0.0527,0.178
1.338000,0.1809,-0.0799,0.0724,0.211
1.342000,0.2010,-0.0905,0.0705,0.231
1.354000,0.1997,-0.1154,0.0542,0.237
1.356000,0.1939,-0.1377,0.0378,0.241
1.362000,0.2097,-0.1836,-0.0524,0.284
1.374000,0.2564,-0.1865,-0.1064,0.334
1.375000,0.2935,-0.1989,-0.1789,0.397
1.375000,0.3308,-0.2067,-0.2367,0.456
1.383000,0.3657,-0.1670,-0.2560,0.477
1.386000,0.3720,-0.1206,-0.2372,0.457
1.389000,0.3853,-0.1054,-0.2210,0.457
1.394000,0.4246,-0.0879,-0.1980,0.477
1.400000,0.4782,-0.0351,-0.1540,0.504
1.404000,0.5080,0.0218,-0.1178,0.522
1.408000,0.5190,0.0497,-0.0942,0.530
1.413000,0.4994,0.0274,-0.0785,0.506
1.418000,0.4610,-0.0162,-0.0896,0.470
1.422000,0.4445,-0.0522,-0.1270,0.465
1.427000,0.4375,-0.0998,-0.1548,0.475
1.436000,0.4279,-0.1469,-0.2035,0.496
1.438000,0.4276,-0.1840,-0.2848,0.546
1.442000,0.4225,-0.2184,-0.3697,0.602
1.454000,0.4005,-0.2382,-0.4557,0.652
1.454000,0.3833,-0.2056,-0.5165,0.675
1.456000,0.3684,-0.1423,-0.5621,0.687
1.461000,0.3607,-0.1056,-0.5972,0.706
1.467000,0.3482,-0.0692,-0.6105,0.706
1.477000,0.3242,-0.0332,-0.6121,0.693
1.480000,0.2743,-0.0212,-0.5618,0.626
1.487000,0.2629,0.0049,-0.5099,0.574
1.490000,0.2422,0.0237,-0.4563,0.517
1.495000,0.2194,0.0185,-0.4057,0.462
1.500000,0.2207,0.0085,-0.3603,0.423
1.505000,0.2364,0.0223,-0.3032,0.385
1.509000,0.2546,0.0360,-0.2226,0.340
1.516000,0.2799,0.0257,-0.1519,0.320
1.521000,0.3170,-0.0059,-0.1217,0.340
1.523000,0.3775,-0.0135,-0.1222,0.397
1.527000,0.4448,0.0264,-0.1458,0.469
1.533000,0.5092,0.0612,-0.1924,0.548
1.537000,0.5731,0.0980,-0.2336,0.627
1.542000,0.6415,0.1202,-0.2719,0.707
1.551000,0.7095,0.1184,-0.2672,0.767
1.552000,0.7702,0.1284,-0.2414,0.817
1.556000,0.8283,0.1406,-0.2279,0.871
1.561000,0.8863,0.1383,-0.2242,0.925
1.567000,0.9679,0.1027,-0.2065,0.995
1.570000,1.0590,0.0435,-0.1702,1.073
1.575000,1.1333,-0.0060,-0.1367,1.142
1.582000,1.2030,-0.0624,-0.0965,1.208
1.586000,1.2635,-0.1305,-0.0592,1.272
1.594000,1.3106,-0.1843,-0.0364,1.324
1.598000,1.3439,-0.3019,-0.0233,1.378
1.604000,1.3417,-0.3523,-0.0815,1.390
1.608000,1.3352,-0.3691,-0.1276,1.391
1.616000,1.3599,-0.3716,-0.1212,1.415
1.619000,1.4061,-0.3718,-0.0889,1.457
1.623000,1.4428,-0.3602,-0.0687,1.489
1.627000,1.4819,-0.3465,-0.0487,1.523
1.633000,1.5330,-0.3306,0.0091,1.568
1.637000,1.5676,-0.3174,0.0709,1.601
1.642000,1.5881,-0.3140,0.0822,1.621
1.657000,1.6183,-0.3178,0.0787,1.651
1.658000,1.6510,-0.3263,0.0773,1.685
1.658000,1.6954,-0.3515,0.0401,1.732
1.661000,1.7801,-0.3599,-0.0374,1.816
1.687000,1.8783,-0.3469,-0.1808,1.919
1.689000,1.9708,-0.3291,-0.3614,2.031
1.689000,2.0528,-0.3209,-0.5458,2.148
1.690000,2.1266,-0.3078,-0.7295,2.269
1.691000,2.1801,-0.2732,-0.9152,2.380
1.691000,2.1920,-0.2576,-1.0866,2.460
1.694000,2.1551,-0.2560,-1.2391,2.499
1.698000,2.0839,-0.2633,-1.3967,2.522
1.703000,1.9714,-0.2867,-1.5165,2.504
1.713000,1.8141,-0.3445,-1.5624,2.419
1.718000,1.4718,-0.4892,-1.4696,2.137
1.722000,1.3401,-0.5729,-1.3772,2.005
1.727000,1.2514,-0.6698,-1.2829,1.913
1.737000,1.1791,-0.7750,-1.1961,1.850
1.738000,1.1399,-0.8885,-1.1092,1.822
1.746000,1.1525,-1.0126,-1.0626,1.866
1.760000,1.1906,-1.1401,-1.0346,1.946
1.763000,1.2613,-1.2758,-0.9998,2.054
1.764000,1.3670,-1.3864,-0.9471,2.165
1.764000,1.4816,-1.4484,-0.8846,2.253
1.769000,1.6098,-1.4622,-0.8388,2.331
1.770000,1.7395,-1.4495,-0.8312,2.412
1.775000,1.8421,-1.4031,-0.8708,2.474
1.779000,1.9223,-1.3139,-0.9476,2.514
1.784000,1.9947,-1.2059,-1.0440,2.554
1.789000,2.0423,-1.1005,-1.1521,2.590
1.794000,2.0800,-1.0263,-1.3014,2.660
1.798000,2.0858,-0.9705,-1.4728,2.732
1.803000,2.0811,-0.9165,-1.6197,2.792
1.807000,2.1135,-0.8571,-1.7219,2.858
1.813000,2.1856,-0.7638,-1.7283,2.889
1.819000,2.3001,-0.6082,-1.6741,2.909
1.823000,2.4258,-0.3976,-1.6238,2.946
1.840000,2.4994,-0.1586,-1.5791,2.961
1.842000,2.7024,0.3575,-1.3632,3.048
1.843000,2.7501,0.6362,-1.2857,3.102
1.846000,2.6666,0.8765,-1.2734,3.082
1.864000,2.4803,1.0214,-1.3134,2.987
1.867000,2.2625,1.0571,-1.4090,2.867
1.868000,2.0460,1.0990,-1.5017,2.766
1.868000,1.7914,1.2026,-1.6282,2.703
1.871000,1.6160,1.2390,-1.7625,2.693
1.874000,1.7058,1.2052,-1.7585,2.730
1.879000,1.8171,1.0197,-1.4048,2.513
1.884000,1.7316,0.7092,-0.9019,2.077
1.888000,1.5028,0.4968,-0.5760,1.684
1.893000,1.2656,0.4160,-0.4040,1.392
1.898000,1.1894,0.5430,-0.2860,1.338
1.902000,1.2124,0.7457,-0.1013,1.427
1.907000,1.2494,0.7435,0.0959,1.457
1.913000,1.2315,0.5581,0.1121,1.357
1.919000,1.1473,0.3470,-0.1307,1.206
1.922000,1.0212,0.1312,-0.4377,1.119
1.927000,0.8680,-0.0058,-0.7481,1.146
1.942000,0.8221,0.0643,-0.8964,1.218
1.943000,0.8483,0.2429,-0.8733,1.241
1.943000,0.8148,0.3338,-0.9375,1.286
1.954000,0.7378,0.2642,-1.1149,1.363
1.963000,0.8450,-0.0551,-1.5651,1.779
1.965000,1.0220,-0.1193,-1.8865,2.149
1.965000,1.1755,-0.1177,-2.1344,2.440
1.970000,1.3564,-0.0076,-2.3807,2.740
1.974000,1.5677,0.1626,-2.6201,3.058
1.978000,1.6854,0.2875,-2.7358,3.226
1.983000,1.6588,0.3219,-2.8259,3.293
1.988000,1.6266,0.3282,-2.9840,3.414
1.993000,1.6366,0.3472,-3.2195,3.628
1.999000,1.6501,0.3217,-3.5183,3.899
2.002000,1.6552,0.2516,-3.8561,4.204
2.007000,1.6105,0.1540,-4.2180,4.518
2.013000,1.3939,0.0945,-4.5609,4.770
2.017000,1.1314,0.1048,-4.7747,4.908
2.022000,1.1237,0.0978,-4.6657,4.800
2.026000,1.2715,0.1017,-4.4442,4.624
2.041000,1.2830,0.1785,-4.3666,4.555
2.042000,1.1270,0.2305,-4.2109,4.365
2.043000,0.8993,0.1959,-3.9586,4.064
2.046000,0.6401,0.1230,-3.8473,3.902
2.067000,0.4182,0.0916,-3.8186,3.843
2.068000,0.3876,0.2164,-3.4627,3.491
2.069000,0.5398,0.4538,-2.5405,2.637
2.070000,0.7348,0.6271,-1.5663,1.840
2.074000,1.1447,0.6887,-2.0828,2.474
2.078000,1.2820,0.6311,-2.3376,2.740
2.083000,1.4295,0.7602,-2.3211,2.830
2.088000,1.4119,0.9662,-2.2937,2.862
2.093000,1.2257,0.9770,-2.3442,2.820
2.098000,1.0496,0.9224,-2.5130,2.875
2.103000,0.9793,0.9244,-2.5275,2.864
2.107000,1.0463,1.0711,-2.1828,2.647
2.112000,1.1337,1.2452,-1.8168,2.477
2.117000,1.1654,1.3483,-1.8331,2.557
2.121000,1.1082,1.4184,-1.9322,2.641
2.126000,0.8982,1.3861,-1.9348,2.544
2.140000,0.5786,1.3112,-2.0896,2.534
2.142000,0.2837,1.1985,-2.4256,2.720
2.142000,0.0421,1.0433,-2.8755,3.059
2.146000,-0.1677,0.9243,-3.2906,3.422
2.163000,-0.3624,0.7866,-3.4609,3.568
2.165000,-0.5110,0.6661,-3.3105,3.415
2.165000,-0.5872,0.5604,-3.1242,3.228
2.166000,-0.6244,0.4454,-3.1006,3.194
2.171000,-0.6511,0.3569,-3.0865,3.175
2.173000,-0.7340,0.2133,-2.9934,3.089
2.178000,-0.9163,0.0172,-2.9099,3.051
2.188000,-1.1276,-0.1766,-2.9065,3.123
2.193000,-1.4358,-0.5903,-2.9386,3.323
2.199000,-1.5820,-0.7193,-2.8386,3.328
2.202000,-1.7265,-0.8893,-2.5425,3.199
2.207000,-1.8190,-1.0954,-2.2994,3.130
2.212000,-1.8232,-1.1873,-2.2000,3.094
2.218000,-1.7649,-1.2180,-2.0435,2.962
2.222000,-1.6985,-1.2119,-1.8754,2.805
2.226000,-1.6963,-1.1760,-1.7676,2.717
2.243000,-1.7372,-1.1267,-1.7343,2.701
2.244000,-1.7161,-1.0470,-1.6896,2.626
2.245000,-1.6065,-0.9539,-1.5953,2.457
2.246000,-1.4517,-0.8664,-1.5448,2.290
2.266000,-1.3064,-0.7799,-1.5811,2.194
2.267000,-1.1972,-0.6799,-1.6465,2.146
2.268000,-1.1145,-0.5593,-1.7523,2.151
2.268000,-1.0490,-0.4179,-1.7950,2.121
2.274000,-1.0347,-0.2415,-1.8240,2.111
2.274000,-1.1009,-0.0487,-1.9079,2.203
2.278000,-1.1475,0.1197,-1.9719,2.285
2.283000,-1.1582,0.2425,-1.8959,2.235
2.288000,-1.1719,0.3413,-1.6891,2.084
2.292000,-1.1550,0.4041,-1.5735,1.993
2.299000,-1.1248,0.4192,-1.4769,1.903
2.307000,-1.0389,0.3981,-1.2315,1.660
2.312000,-0.7434,0.1666,-0.7402,1.062
2.318000,-0.5662,0.1218,-0.7251,0.928
2.322000,-0.2988,0.2248,-0.8339,0.914
2.326000,0.1077,0.4319,-0.7484,0.871
2.341000,0.6030,0.6997,-0.6653,1.138
2.342000,0.9693,0.8109,-0.9720,1.594
2.342000,1.1439,0.6943,-1.2556,1.835
2.351000,1.2538,0.4989,-1.1942,1.802
2.363000,1.3682,0.3255,-1.0089,1.731
2.365000,1.4746,0.1196,-0.7339,1.651
2.365000,1.5384,-0.1590,-0.4245,1.604
2.365000,1.5177,-0.4424,-0.2159,1.595
2.369000,1.5075,-0.6420,-0.0124,1.639
2.373000,1.7763,-0.8105,0.0297,1.953
2.378000,2.2617,-0.9435,-0.1339,2.454
2.384000,2.7291,-0.9862,-0.2654,2.914
2.388000,3.1403,-1.0349,-0.5384,3.350
2.392000,3.4910,-1.1064,-0.8538,3.760
2.397000,3.7362,-1.1511,-1.0702,4.053
2.402000,3.8070,-1.1643,-1.3023,4.189
2.410000,3.6825,-1.1799,-1.4804,4.141
2.412000,3.4356,-1.1935,-1.5477,3.953
2.416000,3.1725,-1.2175,-1.5355,3.729
2.426000,2.9693,-1.2754,-1.4483,3.541
2.430000,2.9702,-0.9116,-1.3302,3.380
2.440000,3.1269,-0.1720,-1.2263,3.363
2.442000,3.3143,0.8337,-0.7606,3.501
2.445000,3.5769,1.9324,-0.7214,4.129
2.460000,4.0508,2.9697,-1.2062,5.166
2.461000,4.7412,3.9100,-1.8772,6.426
2.461000,5.2779,4.6930,-2.8045,7.599
2.464000,5.3300,5.3358,-4.0977,8.583
2.470000,4.8988,5.9238,-5.8856,9.681
2.473000,3.7177,5.9314,-7.2463,10.075
2.478000,1.6268,4.9593,-7.2093,8.900
2.484000,-0.8700,3.5502,-5.8338,6.884
2.487000,-3.3431,2.2581,-3.2129,5.157
2.492000,-5.6862,1.2447,0.6990,5.863
2.497000,-7.6739,0.6561,4.8541,9.104
2.502000,-8.9390,0.6216,7.3622,11.597
2.507000,-8.9214,1.1355,7.4734,11.693
2.512000,-7.5631,1.8021,5.7404,9.664
2.518000,-5.7927,2.1262,3.1740,6.939
2.522000,-4.3190,2.0775,0.4777,4.816
2.525000,-3.2161,1.7948,-1.8755,4.133
2.530000,-2.3845,1.4117,-3.5709,4.520
2.540000,-1.7867,1.0883,-4.6911,5.136
2.545000,-1.3267,0.9570,-5.2536,5.502
2.561000,-0.4227,1.3252,-5.5022,5.675
2.563000,-0.2221,1.5453,-5.2961,5.521
2.563000,-0.3470,1.5616,-4.9302,5.183
2.564000,-0.7193,1.3329,-4.6157,4.858
2.570000,-1.1385,0.9444,-4.3635,4.607
2.573000,-1.4479,0.4884,-4.2319,4.499
2.578000,-1.6586,0.0592,-4.2044,4.520
2.584000,-1.8000,-0.3406,-4.0340,4.430
2.588000,-1.7763,-0.5390,-3.6331,4.080
2.592000,-1.5175,-0.4221,-3.1173,3.493
2.596000,-1.0513,-0.2425,-2.6461,2.858
2.601000,-0.3808,-0.1376,-2.1614,2.199
2.606000,0.2780,-0.1251,-1.6408,1.669
2.611000,0.7208,-0.1652,-1.1195,1.342
2.617000,0.9586,-0.1961,-0.6424,1.171
2.622000,1.0668,-0.2256,-0.1994,1.108
2.625000,1.0750,-0.3138,0.3107,1.162
2.630000,0.9644,-0.4799,0.7930,1.338
2.644000,0.7808,-0.6523,1.2309,1.597
2.646000,0.5456,-0.7207,1.5579,1.801
2.646000,0.2650,-0.7159,1.6741,1.840
2.666000,-0.0576,-0.7141,1.6936,1.839
2.667000,-0.3978,-0.7123,1.4719,1.683
2.667000,-0.6582,-0.6859,1.0611,1.425
2.669000,-0.8358,-0.5061,0.5491,1.121
2.674000,-0.7160,-0.3641,0.3666,0.883
2.677000,-0.4931,-0.1642,0.1256,0.535
2.684000,-0.2557,-0.0260,-0.2124,0.333
2.687000,-0.0470,0.0819,-0.6574,0.664
2.692000,0.1304,0.1762,-1.1884,1.208
2.696000,0.2837,0.2236,-1.6961,1.734
