time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.237000,0.1139,0.0100,0.0712,0.135
0.242000,0.1420,-0.0209,0.0662,0.158
0.252000,0.1631,-0.0490,0.0636,0.182
0.256000,0.1958,-0.0676,0.0444,0.212
0.262000,0.1995,-0.0741,0.0111,0.213
0.272000,0.1886,-0.0784,-0.0054,0.204
0.272000,0.1776,-0.0877,-0.0076,0.198
0.275000,0.1711,-0.0946,-0.0217,0.197
0.296000,0.1979,-0.0944,-0.0310,0.221
0.296000,0.2436,-0.0990,-0.0330,0.265
0.297000,0.2846,-0.1106,-0.0372,0.308
0.297000,0.3257,-0.1101,-0.0460,0.347
0.299000,0.3481,-0.1118,-0.0662,0.372
0.304000,0.3448,-0.1229,-0.0932,0.378
0.308000,0.3396,-0.1482,-0.1079,0.386
0.315000,0.3417,-0.1828,-0.0986,0.400
0.318000,0.3535,-0.2129,-0.0986,0.424
0.323000,0.3583,-0.2311,-0.1033,0.439
0.327000,0.3824,-0.2614,-0.0934,0.472
0.333000,0.4280,-0.2824,-0.0975,0.522
0.337000,0.4619,-0.3011,-0.1084,0.562
0.342000,0.4845,-0.3223,-0.1092,0.592
0.347000,0.5102,-0.3246,-0.1095,0.615
0.351000,0.5273,-0.3412,-0.1117,0.638
0.356000,0.5333,-0.3580,-0.1204,0.653
0.360000,0.5475,-0.3487,-0.1166,0.659
0.371000,0.5688,-0.3399,-0.0972,0.670
0.375000,0.5940,-0.3406,-0.0868,0.690
0.380000,0.6209,-0.3364,-0.1040,0.714
0.388000,0.6640,-0.3320,-0.1011,0.749
0.390000,0.7020,-0.3129,-0.0805,0.773
0.394000,0.7470,-0.2911,-0.0709,0.805
0.399000,0.7774,-0.2926,-0.0792,0.834
0.404000,0.7767,-0.2984,-0.0912,0.837
0.409000,0.7831,-0.2847,-0.0757,0.837
0.414000,0.7771,-0.2710,-0.0570,0.825
0.418000,0.7679,-0.2835,-0.0709,0.822
0.423000,0.7716,-0.3056,-0.0863,0.834
0.427000,0.7763,-0.2995,-0.0604,0.834
0.433000,0.7767,-0.2753,-0.0127,0.824
0.437000,0.7686,-0.2473,0.0355,0.808
0.442000,0.7571,-0.1967,0.0844,0.787
0.446000,0.7639,-0.1119,0.1033,0.779
0.451000,0.7940,-0.0214,0.1069,0.801
0.456000,0.8309,0.0702,0.0980,0.840
0.460000,0.8656,0.1844,0.0863,0.889
0.466000,0.8889,0.2925,0.0792,0.939
0.470000,0.9084,0.3951,0.0413,0.991
0.475000,0.9290,0.4873,-0.0174,1.049
0.480000,0.9416,0.5601,-0.0635,1.097
0.489000,0.9444,0.6287,-0.0882,1.138
0.494000,0.7919,0.6735,-0.3558,1.099
0.500000,0.6878,0.6398,-0.4995,1.064
0.504000,0.5477,0.6298,-0.5682,1.010
0.509000,0.3875,0.6426,-0.5750,0.945
0.514000,0.2396,0.6568,-0.6279,0.940
0.518000,0.1265,0.6341,-0.7629,1.000
0.523000,0.0189,0.5914,-0.9085,1.084
0.527000,-0.0692,0.5787,-1.0340,1.187
0.532000,-0.1116,0.5672,-1.1229,1.263
0.537000,-0.1153,0.5308,-1.1753,1.295
0.542000,-0.0776,0.4790,-1.2219,1.315
0.546000,0.0115,0.4284,-1.2993,1.368
0.551000,0.1222,0.3743,-1.3794,1.435
0.556000,0.2532,0.3144,-1.4282,1.484
0.561000,0.3985,0.2513,-1.4448,1.520
0.567000,0.5400,0.1826,-1.4405,1.549
0.571000,0.6833,0.1106,-1.4313,1.590
0.576000,0.8169,0.0448,-1.4121,1.632
0.580000,0.9223,-0.0054,-1.3895,1.668
0.586000,0.9713,-0.0663,-1.3679,1.679
0.592000,0.9854,-0.1284,-1.3425,1.670
0.594000,0.9972,-0.1342,-1.3473,1.682
0.609000,0.9907,-0.1506,-1.4147,1.734
0.610000,0.9250,-0.2225,-1.4622,1.745
0.613000,0.5207,-0.2422,-1.2758,1.399
0.617000,0.3531,-0.2433,-1.1289,1.208
0.622000,0.2254,-0.2501,-1.0118,1.066
0.627000,0.1208,-0.2505,-0.9534,0.993
0.632000,0.1039,-0.2273,-0.9439,0.976
0.637000,0.1749,-0.1801,-0.9779,1.010
0.641000,0.2745,-0.1466,-0.9979,1.045
0.646000,0.3651,-0.1311,-0.9772,1.051
0.651000,0.4594,-0.1264,-0.9273,1.043
0.656000,0.5746,-0.1250,-0.8548,1.038
0.660000,0.6637,-0.1296,-0.7543,1.013
0.667000,0.7246,-0.1329,-0.6421,0.977
0.670000,0.7698,-0.1232,-0.5703,0.966
0.676000,0.7850,-0.1003,-0.5171,0.945
0.679000,0.8011,-0.0544,-0.4948,0.943
0.685000,0.8198,-0.0162,-0.5422,0.983
0.690000,0.7781,-0.0004,-0.6144,0.991
0.694000,0.6708,0.0194,-0.5929,0.895
0.706000,0.4995,0.0761,-0.4760,0.694
0.707000,0.2923,0.1429,-0.3745,0.496
0.717000,0.1009,0.2121,-0.3223,0.399
0.718000,-0.0605,0.3051,-0.2813,0.419
0.718000,-0.1898,0.3887,-0.2803,0.515
0.727000,-0.2536,0.4508,-0.3742,0.638
0.734000,-0.1723,0.6195,-0.6126,0.888
0.736000,-0.0676,0.6637,-0.6225,0.912
0.741000,0.0328,0.7006,-0.5517,0.892
0.746000,0.1075,0.7301,-0.4500,0.864
0.751000,0.1284,0.7473,-0.3528,0.836
0.755000,0.0885,0.7376,-0.2884,0.797
0.760000,0.0377,0.7082,-0.2667,0.758
0.766000,-0.0483,0.6662,-0.2329,0.707
0.770000,-0.1553,0.6258,-0.1562,0.663
0.775000,-0.2428,0.5987,-0.0679,0.650
0.779000,-0.3065,0.5921,0.0057,0.667
0.785000,-0.3653,0.6037,0.0334,0.706
0.789000,-0.4146,0.6551,0.0250,0.776
0.794000,-0.4206,0.7392,-0.0123,0.851
0.805000,-0.4165,0.8300,-0.0398,0.930
0.806000,-0.4067,0.9253,-0.0477,1.012
0.812000,-0.3764,1.0205,-0.0355,1.088
0.814000,-0.3324,1.1373,-0.0220,1.185
0.832000,-0.2911,1.2565,-0.0163,1.290
0.833000,-0.2640,1.3714,-0.0134,1.397
0.834000,-0.2633,1.4795,-0.0590,1.504
0.835000,-0.2848,1.5329,-0.1247,1.564
0.838000,-0.3717,1.5600,-0.1175,1.608
0.846000,-0.5080,1.6239,-0.0152,1.702
0.852000,-0.7155,1.7607,0.1026,1.903
0.855000,-0.7910,1.7461,0.1183,1.921
0.860000,-0.8330,1.7453,0.1514,1.940
0.865000,-0.8630,1.7583,0.1996,1.969
0.869000,-0.8884,1.7471,0.2434,1.975
0.875000,-0.9016,1.7336,0.2755,1.973
0.879000,-0.9002,1.7491,0.3078,1.991
0.884000,-0.9104,1.7603,0.3500,2.012
0.888000,-0.9486,1.7817,0.3922,2.056
0.893000,-1.0075,1.8062,0.4104,2.109
0.904000,-1.0777,1.7935,0.3901,2.128
0.904000,-1.1377,1.7745,0.3932,2.144
0.908000,-1.1920,1.7733,0.4728,2.188
0.912000,-1.2450,1.7731,0.6028,2.249
0.918000,-1.2941,1.7790,0.6778,2.302
0.922000,-1.3295,1.7934,0.6647,2.329
0.927000,-1.3820,1.8119,0.6112,2.359
0.931000,-1.4635,1.8367,0.6080,2.426
0.936000,-1.5715,1.8775,0.7006,2.547
0.941000,-1.7106,1.9505,0.8436,2.728
0.945000,-1.8476,2.0533,0.9825,2.932
0.951000,-1.9728,2.1834,1.0670,3.130
0.955000,-2.1056,2.3095,1.0564,3.299
0.966000,-2.2670,2.4132,1.0074,3.461
0.970000,-2.4984,2.5631,0.8963,3.690
0.975000,-2.5748,2.5780,0.9259,3.759
0.979000,-2.6204,2.5634,0.9910,3.797
0.984000,-2.6422,2.5244,1.0888,3.813
0.989000,-2.6425,2.4204,1.1741,3.771
0.993000,-2.6208,2.2733,1.1914,3.668
1.008000,-2.5818,2.1193,1.1644,3.537
1.009000,-2.5491,1.9346,1.1284,3.393
1.010000,-2.5511,1.7337,1.0949,3.273
1.013000,-2.5901,1.5142,1.1091,3.199
1.041000,-2.6254,1.2902,1.1829,3.155
1.044000,-2.6353,1.1025,1.2947,3.136
1.044000,-2.6555,0.9388,1.3583,3.127
1.045000,-2.7198,0.7846,1.3550,3.138
1.046000,-2.8161,0.6301,1.3494,3.186
1.046000,-2.9159,0.5324,1.3944,3.276
1.047000,-2.9809,0.5033,1.4735,3.363
1.052000,-3.0351,0.5043,1.5293,3.436
1.055000,-3.0665,0.5137,1.5310,3.466
1.059000,-3.0391,0.5435,1.4713,3.420
1.065000,-2.9983,0.5771,1.3716,3.347
1.069000,-2.9703,0.5737,1.2724,3.282
1.074000,-2.9478,0.5287,1.2144,3.232
1.083000,-2.9123,0.4501,1.1926,3.179
1.088000,-2.7897,0.2151,1.1906,3.041
1.093000,-2.7496,0.0438,1.2393,3.016
1.104000,-2.7204,-0.1430,1.2887,3.014
1.106000,-2.7165,-0.3213,1.3461,3.049
1.108000,-2.6947,-0.5200,1.3877,3.075
1.115000,-2.6625,-0.6983,1.4018,3.089
1.117000,-2.6342,-0.8470,1.4100,3.106
1.138000,-2.6193,-1.0018,1.4148,3.141
1.141000,-2.6274,-1.1294,1.4282,3.197
1.142000,-2.6204,-1.2204,1.4384,3.229
1.143000,-2.6103,-1.2940,1.4238,3.243
1.144000,-2.6309,-1.3766,1.4128,3.288
1.145000,-2.6653,-1.4945,1.4079,3.364
1.151000,-2.6610,-1.6165,1.3850,3.408
1.155000,-2.6035,-1.7187,1.3415,3.396
1.159000,-2.5284,-1.8273,1.3111,3.384
1.166000,-2.4595,-1.9613,1.3080,3.407
1.170000,-2.4279,-2.0994,1.3468,3.481
1.177000,-2.4384,-2.2200,1.4110,3.587
1.178000,-2.4864,-2.3209,1.4624,3.702
1.184000,-2.5648,-2.3974,1.4988,3.817
1.188000,-2.6455,-2.4593,1.5228,3.920
1.193000,-2.7236,-2.5115,1.5486,4.015
1.205000,-2.8014,-2.5491,1.5950,4.110
1.208000,-2.8813,-2.5769,1.6983,4.222
1.212000,-2.8910,-2.5804,1.7099,4.236
1.230000,-2.9093,-2.5646,1.6992,4.234
1.235000,-2.9311,-2.5197,1.6638,4.208
1.235000,-2.9706,-2.5031,1.6152,4.207
1.236000,-3.0495,-2.5077,1.5704,4.249
1.237000,-3.1653,-2.5071,1.5581,4.328
1.240000,-3.2894,-2.5039,1.5834,4.427
1.245000,-3.4030,-2.5076,1.6153,4.525
1.250000,-3.4964,-2.5159,1.6226,4.603
1.254000,-3.5719,-2.5119,1.6032,4.652
1.259000,-3.6169,-2.5313,1.5737,4.687
1.264000,-3.6290,-2.5407,1.5555,4.695
1.269000,-3.6389,-2.5160,1.5295,4.681
1.273000,-3.6824,-2.4789,1.5051,4.687
1.278000,-3.7809,-2.4460,1.4989,4.746
1.288000,-3.8963,-2.4150,1.4676,4.813
1.289000,-3.9758,-2.3691,1.3802,4.830
1.294000,-4.0173,-2.3132,1.2771,4.808
1.310000,-4.0281,-2.2688,1.2254,4.783
1.312000,-4.0250,-2.2216,1.2223,4.757
1.313000,-4.0153,-2.1547,1.2249,4.719
1.313000,-4.0038,-2.0827,1.2138,4.673
1.322000,-3.9816,-1.9952,1.1797,4.607
1.326000,-3.9483,-1.8428,1.0571,4.484
1.330000,-3.9012,-1.7426,0.9799,4.384
1.335000,-3.8548,-1.6275,0.8786,4.275
1.340000,-3.8210,-1.5094,0.7602,4.178
1.345000,-3.8286,-1.4027,0.6153,4.124
1.349000,-3.8421,-1.3145,0.4726,4.088
1.354000,-3.8327,-1.2401,0.3588,4.044
1.359000,-3.8054,-1.1580,0.2812,3.988
1.365000,-3.7528,-1.0512,0.2163,3.903
1.369000,-3.6793,-0.8912,0.1552,3.789
1.373000,-3.6109,-0.6588,0.0892,3.672
1.379000,-3.5785,-0.3281,0.0697,3.594
1.391000,-3.6350,0.0814,0.1698,3.640
1.393000,-3.7970,0.5621,0.3718,3.856
1.394000,-4.0290,1.1446,0.5452,4.224
1.397000,-4.2835,1.7448,0.5899,4.663
1.417000,-4.5633,2.2647,0.5347,5.122
1.419000,-4.8112,2.6899,0.4796,5.533
1.419000,-4.9531,3.0688,0.4594,5.845
1.420000,-5.0079,3.3754,0.4488,6.056
1.421000,-4.9972,3.5312,0.4103,6.133
1.425000,-4.9520,3.5443,0.3352,6.099
1.430000,-4.8936,3.4580,0.2577,5.998
1.440000,-4.8061,3.3005,0.2150,5.834
1.445000,-4.5233,2.8896,0.3128,5.377
1.450000,-4.3492,2.7180,0.3883,5.143
1.454000,-4.1978,2.5343,0.4055,4.920
1.459000,-4.0668,2.3650,0.3311,4.716
1.465000,-3.9446,2.2027,0.1773,4.521
1.471000,-3.8242,2.0212,-0.0002,4.325
1.474000,-3.6671,1.8396,-0.1718,4.106
1.479000,-3.4347,1.6654,-0.3632,3.834
1.492000,-3.1651,1.4747,-0.5544,3.536
1.493000,-2.9009,1.2367,-0.7017,3.231
1.494000,-2.6777,0.9659,-0.7943,2.955
1.502000,-2.4930,0.7195,-0.8076,2.718
1.526000,-2.3276,0.4998,-0.7932,2.509
1.528000,-2.1909,0.3352,-0.7669,2.345
1.528000,-2.0857,0.2325,-0.7087,2.215
1.529000,-2.0192,0.2008,-0.6300,2.125
1.530000,-1.9819,0.2614,-0.5423,2.071
1.531000,-1.9621,0.3972,-0.4910,2.061
1.532000,-1.9430,0.6104,-0.4832,2.093
1.538000,-1.9032,0.8724,-0.5193,2.157
1.541000,-1.8520,1.1832,-0.5806,2.273
1.544000,-1.8041,1.5190,-0.6343,2.442
1.552000,-1.8026,1.8727,-0.6475,2.679
1.559000,-1.8396,2.2329,-0.6297,2.961
1.564000,-1.8733,2.7354,-0.6214,3.373
1.569000,-1.7920,2.9975,-0.6371,3.550
1.573000,-1.7158,3.2562,-0.5866,3.727
1.578000,-1.6522,3.4827,-0.5156,3.889
1.591000,-1.5751,3.6651,-0.5132,4.022
1.594000,-1.4707,3.8129,-0.5678,4.126
1.595000,-1.3559,3.9310,-0.6365,4.207
1.597000,-1.2332,4.0052,-0.6980,4.249
1.618000,-1.0858,4.0380,-0.7547,4.249
1.619000,-0.9089,4.0343,-0.8161,4.215
1.620000,-0.7192,3.9919,-0.8796,4.150
1.620000,-0.5309,3.9061,-0.9521,4.055
1.621000,-0.3465,3.7793,-1.0378,3.934
1.625000,-0.1562,3.6355,-1.1198,3.807
1.630000,0.0495,3.4842,-1.1949,3.684
1.635000,0.2350,3.3324,-1.2509,3.567
1.640000,0.4216,3.1850,-1.3042,3.467
1.644000,0.6094,3.0608,-1.3785,3.412
1.651000,0.7839,2.9524,-1.4616,3.386
1.654000,0.9473,2.8763,-1.5437,3.399
1.658000,1.0972,2.8227,-1.6152,3.432
1.664000,1.2574,2.7938,-1.6905,3.499
1.669000,1.4253,2.8061,-1.7985,3.625
1.678000,1.5857,2.8012,-1.9104,3.743
1.691000,1.8446,2.6892,-2.0386,3.846
1.693000,2.0341,2.7210,-2.0776,3.982
1.694000,2.2214,2.7359,-2.1137,4.109
1.697000,2.3922,2.7434,-2.1609,4.233
1.718000,2.5511,2.7528,-2.2050,4.353
1.719000,2.7028,2.7664,-2.2653,4.482
1.720000,2.8759,2.7887,-2.3489,4.644
1.720000,3.0442,2.7957,-2.4295,4.794
1.721000,3.1910,2.7850,-2.4757,4.906
1.725000,3.3498,2.7731,-2.5068,5.020
1.730000,3.5207,2.7552,-2.5562,5.150
1.735000,3.6845,2.7167,-2.6069,5.268
1.740000,3.8484,2.6671,-2.6398,5.375
1.744000,4.0055,2.6135,-2.6545,5.470
1.751000,4.1605,2.5508,-2.6607,5.558
1.754000,4.3136,2.4693,-2.6748,5.644
1.758000,4.4648,2.3785,-2.6943,5.732
1.763000,4.6118,2.3141,-2.7071,5.827
1.768000,4.7261,2.2519,-2.7152,5.897
1.773000,4.8293,2.1846,-2.7331,5.964
1.777000,4.9383,2.1362,-2.7582,6.046
1.790000,5.0292,2.0898,-2.7883,6.118
1.791000,5.1093,2.0289,-2.8140,6.176
1.798000,5.1990,1.9717,-2.8249,6.237
1.818000,5.3015,1.8784,-2.8276,6.295
1.819000,5.3283,1.8803,-2.8484,6.328
1.820000,5.3607,1.8838,-2.8949,6.377
1.820000,5.3937,1.8839,-2.9527,6.431
1.821000,5.4227,1.8951,-2.9909,6.476
1.825000,5.4740,1.9150,-3.0046,6.531
1.830000,5.5429,1.9267,-3.0179,6.599
1.834000,5.6054,1.9517,-3.0234,6.661
1.839000,5.6472,1.9562,-2.9924,6.684
1.844000,5.6804,1.9451,-2.9607,6.695
1.849000,5.7075,1.9682,-2.9496,6.719
1.853000,5.7403,2.0016,-2.9110,6.740
1.858000,5.7672,2.0378,-2.8662,6.755
1.863000,5.7737,2.0911,-2.8295,6.761
1.868000,5.7696,2.1493,-2.7813,6.756
1.873000,5.7670,2.2170,-2.7237,6.752
1.878000,5.7707,2.3252,-2.6467,6.761
1.891000,5.7592,2.4595,-2.5647,6.767
1.893000,5.7135,2.5958,-2.4921,6.752
1.894000,5.6333,2.7530,-2.4238,6.722
1.897000,5.5402,2.9572,-2.3337,6.700
1.918000,5.4269,3.2249,-2.2264,6.694
1.920000,5.3004,3.5055,-2.1307,6.702
1.920000,5.1640,3.7697,-2.0656,6.719
1.921000,4.9374,4.5225,-2.0458,7.001
1.926000,4.7975,4.8980,-1.9498,7.128
1.930000,4.6240,5.2453,-1.7418,7.206
1.936000,4.4432,5.5665,-1.4554,7.270
1.939000,4.2714,5.9144,-1.1766,7.390
1.944000,4.1181,6.2749,-0.9871,7.570
1.949000,3.9495,6.5979,-0.9012,7.742
1.955000,3.7437,6.8935,-0.8668,7.892
1.958000,3.5409,7.1449,-0.8296,8.017
1.963000,3.3337,7.3263,-0.7204,8.081
1.969000,3.1169,7.4522,-0.5659,8.098
1.972000,2.9094,7.5159,-0.4479,8.072
1.977000,2.7134,7.5059,-0.3809,7.990
1.984000,2.5430,7.4443,-0.3246,7.873
1.987000,2.3981,7.3723,-0.2432,7.756
1.992000,2.2741,7.2973,-0.1265,7.645
1.996000,2.1401,7.1963,0.0040,7.508
2.009000,1.9844,7.0720,0.1105,7.346
2.010000,1.8071,6.9084,0.1597,7.143
2.011000,1.5800,6.7083,0.1734,6.894
2.051000,1.3199,6.4652,0.1734,6.601
2.053000,1.0656,6.1796,0.1308,6.272
2.054000,0.8078,5.8739,0.0292,5.929
2.055000,0.5520,5.5255,-0.0975,5.554
2.056000,0.2728,4.8459,-0.4199,4.872
2.056000,0.1556,4.4080,-0.5055,4.440
2.057000,0.0408,3.9681,-0.5264,4.003
2.058000,-0.1141,3.5501,-0.4874,3.585
2.059000,-0.3136,3.1851,-0.4169,3.228
2.063000,-0.5623,2.8558,-0.3122,2.927
2.070000,-0.8649,2.5762,-0.1752,2.723
2.074000,-1.1881,2.3600,-0.0485,2.643
2.077000,-1.4912,2.2142,0.0443,2.670
2.085000,-1.7668,2.1220,0.0862,2.763
2.086000,-2.0315,2.0523,0.0962,2.889
2.091000,-2.2612,2.0004,0.1030,3.021
2.096000,-2.4172,1.9690,0.1349,3.121
2.106000,-2.5062,1.9390,0.1988,3.175
2.107000,-2.5566,1.9273,0.2707,3.213
2.110000,-2.6134,1.9341,0.3307,3.268
2.115000,-2.7220,1.9044,0.3735,3.343
2.131000,-2.8586,1.8474,0.4035,3.427
2.133000,-2.9780,1.7988,0.4319,3.506
2.133000,-3.0829,1.7441,0.4798,3.574
2.134000,-3.1712,1.6544,0.5493,3.619
2.143000,-3.2120,1.5293,0.6209,3.611
2.144000,-3.2031,1.3761,0.6897,3.554
2.153000,-3.1520,1.2178,0.7491,3.461
2.158000,-2.9535,0.8683,0.7959,3.180
2.162000,-2.9281,0.6459,0.8971,3.130
2.169000,-2.9156,0.4210,0.9980,3.110
2.172000,-2.8874,0.1886,1.0606,3.082
2.177000,-2.8391,-0.0300,1.1216,3.053
2.186000,-2.7682,-0.2278,1.1549,3.008
2.187000,-2.6818,-0.4334,1.1395,2.946
2.191000,-2.5704,-0.6351,1.1069,2.870
2.196000,-2.4553,-0.8400,1.0814,2.811
2.208000,-2.3459,-1.0457,1.0752,2.784
2.209000,-2.2830,-1.2403,1.1030,2.823
2.210000,-2.2858,-1.4361,1.1384,2.930
2.216000,-2.3284,-1.6452,1.1434,3.072
2.234000,-2.3872,-1.8461,1.1540,3.231
2.235000,-2.4530,-2.0199,1.2276,3.407
2.236000,-2.5379,-2.1811,1.3310,3.601
2.236000,-2.6011,-2.3344,1.4019,3.766
2.243000,-2.6404,-2.4656,1.4188,3.881
2.244000,-2.6890,-2.5722,1.4201,3.983
2.248000,-2.7445,-2.6637,1.4559,4.092
2.254000,-2.8044,-2.7450,1.5121,4.206
2.258000,-2.8685,-2.7826,1.5864,4.300
2.262000,-2.9509,-2.7860,1.6717,4.389
2.272000,-3.0605,-2.7981,1.7451,4.499
2.276000,-3.3154,-2.7763,1.8249,4.694
2.282000,-3.4833,-2.7299,1.8915,4.813
2.291000,-3.6598,-2.6806,1.9327,4.931
2.292000,-3.8618,-2.6307,1.9574,5.066
2.296000,-4.0893,-2.5539,1.9940,5.217
2.314000,-4.3066,-2.4479,2.0417,5.358
2.314000,-4.4826,-2.3559,2.0881,5.478
2.314000,-4.6223,-2.2778,2.1520,5.584
2.315000,-4.7588,-2.1801,2.2570,5.700
2.319000,-4.9303,-2.0819,2.4099,5.869
2.324000,-5.0956,-2.0143,2.4904,6.019
2.329000,-5.2043,-1.9939,2.4693,6.096
2.334000,-5.2654,-1.9966,2.4108,6.126
2.338000,-5.3195,-2.0512,2.3989,6.185
2.343000,-5.3758,-2.1289,2.4960,6.298
2.348000,-5.4587,-2.2035,2.6907,6.472
2.354000,-5.5585,-2.2893,2.8638,6.659
2.358000,-5.6587,-2.3769,2.9077,6.792
2.362000,-5.7689,-2.4782,2.8466,6.894
2.367000,-5.8579,-2.5574,2.7520,6.959
2.372000,-5.8895,-2.5762,2.7078,6.975
2.377000,-5.8801,-2.5514,2.7236,6.964
2.382000,-5.8772,-2.4853,2.7639,6.954
2.398000,-5.9078,-2.3654,2.8161,6.959
2.399000,-6.0924,-1.9462,2.8747,7.012
2.401000,-6.2229,-1.6727,2.9045,7.068
2.405000,-6.3806,-1.3416,2.9801,7.169
2.410000,-6.5753,-0.9482,3.1021,7.332
2.415000,-6.7733,-0.5021,3.2277,7.520
2.419000,-6.9701,-0.0274,3.3594,7.737
2.424000,-7.1706,0.4377,3.4829,7.984
2.428000,-7.3273,0.8812,3.5766,8.201
2.434000,-7.4280,1.3079,3.6373,8.374
2.439000,-7.4967,1.7012,3.6596,8.514
2.443000,-7.5404,2.0396,3.6184,8.609
2.448000,-7.5614,2.3209,3.5557,8.672
2.453000,-7.5644,2.5525,3.4969,8.716
2.457000,-7.5445,2.7319,3.4749,8.744
2.462000,-7.4633,2.8858,3.5181,8.741
2.468000,-7.3206,3.0263,3.5468,8.679
2.472000,-7.1549,3.1055,3.4789,8.540
2.476000,-7.0117,3.1047,3.2896,8.344
2.481000,-6.8840,2.9927,3.0092,8.087
2.487000,-6.7102,2.7604,2.7255,7.751
2.492000,-6.4712,2.4440,2.4909,7.352
2.495000,-6.1671,2.0509,2.2889,6.890
2.510000,-5.8197,1.5670,2.0913,6.379
2.517000,-5.4273,1.0300,1.8571,5.828
2.522000,-4.6896,0.0137,1.4482,4.908
2.524000,-4.3366,-0.4149,1.3088,4.549
2.524000,-4.0140,-0.7588,1.1820,4.253
2.531000,-3.7126,-1.0084,1.0692,3.993
2.535000,-3.4423,-1.1833,0.9791,3.769
2.538000,-3.2083,-1.2813,0.9035,3.571
2.544000,-2.9921,-1.2932,0.8481,3.368
2.548000,-2.7941,-1.2220,0.8019,3.153
2.553000,-2.6077,-1.0920,0.7728,2.931
2.557000,-2.4360,-0.9228,0.7591,2.713
2.562000,-2.2602,-0.6957,0.7730,2.488
2.571000,-2.0684,-0.3967,0.8026,2.254
2.572000,-1.8705,-0.0547,0.8290,2.047
2.576000,-1.6903,0.2989,0.8545,1.917
2.580000,-1.5205,0.6641,0.8979,1.887
2.585000,-1.3849,1.0625,0.9638,1.994
2.590000,-1.2999,1.4678,0.9893,2.196
2.595000,-1.2299,1.8274,0.9592,2.403
2.603000,-1.1914,2.1225,0.8627,2.582
2.605000,-1.2088,2.3341,0.7492,2.733
2.609000,-1.2293,2.4813,0.6776,2.851
2.614000,-1.2246,2.5884,0.6734,2.942
2.620000,-1.1654,2.6483,0.7436,2.987
2.629000,-1.0662,2.6879,0.8120,3.003
2.634000,-0.9525,2.6072,0.7906,2.886
2.638000,-0.8555,2.5666,0.7365,2.804
2.643000,-0.7487,2.5136,0.7021,2.715
2.647000,-0.6395,2.4580,0.6776,2.629
2.652000,-0.5372,2.3998,0.6583,2.546
2.657000,-0.4372,2.3533,0.6419,2.478
2.662000,-0.3326,2.3280,0.6120,2.430
2.666000,-0.2090,2.3261,0.5784,2.406
2.672000,-0.0712,2.3357,0.5296,2.396
2.676000,0.0710,2.3662,0.4661,2.413
2.681000,0.2417,2.4176,0.3858,2.460
2.689000,0.4410,2.4827,0.3130,2.541
2.691000,0.6523,2.5497,0.2624,2.645
2.695000,0.8708,2.5923,0.1936,2.742
2.702000,1.0798,2.6203,0.1233,2.837
2.712000,1.2818,2.6479,0.0707,2.943
