time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.329000,0.2126,-0.1019,-0.1020,0.257
0.331000,0.1466,-0.1116,-0.1156,0.218
0.340000,0.1027,-0.1331,-0.1339,0.215
0.345000,0.1138,-0.1853,-0.1973,0.294
0.350000,0.1843,-0.1991,-0.1723,0.321
0.356000,0.2807,-0.1939,-0.1382,0.368
0.359000,0.3455,-0.1696,-0.1069,0.399
0.364000,0.3791,-0.1433,-0.0498,0.408
0.372000,0.3983,-0.1290,0.0234,0.419
0.374000,0.3747,-0.1244,0.0723,0.401
0.378000,0.3037,-0.1364,0.0945,0.346
0.383000,0.2094,-0.1554,0.1210,0.287
0.388000,0.1039,-0.2027,0.1733,0.286
0.393000,0.0016,-0.2780,0.2299,0.361
0.397000,-0.0785,-0.3314,0.2932,0.449
0.402000,-0.1245,-0.3558,0.3750,0.532
0.407000,-0.1512,-0.3824,0.3991,0.573
0.412000,-0.1756,-0.4159,0.3399,0.565
0.417000,-0.1506,-0.4370,0.2455,0.523
0.422000,-0.0741,-0.4056,0.2111,0.463
0.426000,-0.0101,-0.3365,0.2671,0.430
0.431000,0.0008,-0.2940,0.2775,0.404
0.436000,-0.0194,-0.2566,0.2095,0.332
0.446000,-0.0301,-0.1696,0.1302,0.216
0.451000,-0.0407,-0.0549,0.0301,0.075
0.454000,-0.0417,0.2156,-0.1761,0.282
0.459000,-0.0427,0.3533,-0.1931,0.405
0.464000,-0.0341,0.4851,-0.1864,0.521
0.468000,-0.0303,0.5826,-0.1750,0.609
0.473000,-0.0716,0.6151,-0.1540,0.638
0.478000,-0.1435,0.6236,-0.1189,0.651
0.483000,-0.2243,0.5869,-0.0838,0.634
0.488000,-0.3046,0.5150,-0.0631,0.602
0.493000,-0.3914,0.4246,-0.0588,0.580
0.498000,-0.4610,0.3208,-0.0711,0.566
0.503000,-0.5019,0.2274,-0.0784,0.557
0.507000,-0.5213,0.1325,-0.0879,0.545
0.513000,-0.4934,0.0455,-0.1092,0.507
0.517000,-0.4281,-0.0264,-0.1400,0.451
0.522000,-0.3470,-0.0692,-0.1851,0.399
0.528000,-0.2381,-0.0830,-0.2396,0.348
0.531000,-0.1517,-0.0753,-0.2801,0.327
0.536000,-0.1018,-0.0510,-0.2945,0.316
0.555000,-0.0596,0.0064,-0.2690,0.276
0.555000,-0.0109,0.0777,-0.2825,0.293
0.556000,0.0279,0.0582,-0.3797,0.385
0.559000,0.0187,-0.0180,-0.4056,0.406
0.565000,-0.0142,-0.2407,-0.4413,0.503
0.569000,-0.0116,-0.2835,-0.4127,0.501
0.574000,-0.1694,-0.1167,-0.1989,0.286
0.579000,-0.2988,-0.2976,-0.2393,0.485
0.584000,-0.1994,-0.5433,-0.3734,0.689
0.588000,-0.0556,-0.4356,-0.2581,0.509
0.593000,-0.0504,-0.0962,-0.0922,0.142
0.597000,-0.1142,0.2072,-0.0585,0.244
0.603000,-0.1492,0.2233,-0.1155,0.292
0.607000,-0.1653,0.0565,-0.1864,0.255
0.612000,-0.1938,-0.0993,-0.2615,0.340
0.617000,-0.2298,-0.2014,-0.2699,0.408
0.622000,-0.2686,-0.2526,-0.2074,0.423
0.626000,-0.3029,-0.2297,-0.1342,0.403
0.631000,-0.3374,-0.1403,-0.0122,0.366
0.636000,-0.3908,-0.0564,0.1915,0.439
0.644000,-0.4580,-0.0063,0.4576,0.647
0.645000,-0.5341,0.0219,0.7481,0.919
0.650000,-0.6218,-0.0332,0.9705,1.153
0.654000,-0.6550,-0.1898,1.0379,1.242
0.673000,-0.5939,-0.3688,0.9660,1.192
0.674000,-0.4794,-0.4512,0.8389,1.066
0.674000,-0.3946,-0.4261,0.6694,0.886
0.679000,-0.5252,-0.2919,0.4733,0.765
0.684000,-0.6599,-0.2346,0.5497,0.890
0.688000,-0.7823,-0.2394,0.7018,1.078
0.693000,-0.8683,-0.3225,0.9216,1.307
0.697000,-0.8946,-0.4452,1.1755,1.543
0.702000,-0.8783,-0.5881,1.3732,1.733
0.707000,-0.8124,-0.6350,1.4539,1.782
0.712000,-0.7303,-0.5130,1.4168,1.674
0.717000,-0.6655,-0.2616,1.2585,1.447
0.722000,-0.6176,0.0422,0.9275,1.115
0.726000,-0.6202,0.2959,0.5123,0.857
0.731000,-0.6945,0.3886,0.1865,0.817
0.737000,-0.7855,0.3263,-0.0106,0.851
0.744000,-0.8052,0.2149,-0.0847,0.838
0.745000,-0.7232,0.1140,-0.0772,0.736
0.750000,-0.5331,0.0877,-0.0243,0.541
0.754000,-0.2495,0.1779,0.0666,0.314
0.773000,0.0461,0.3148,0.1477,0.351
0.774000,0.3065,0.4695,0.1691,0.586
0.774000,0.4585,0.6156,0.1577,0.784
0.774000,0.4625,0.6726,0.1217,0.825
0.784000,0.3802,0.6341,0.0113,0.739
0.788000,0.2569,0.3209,-0.5410,0.680
0.792000,0.3260,0.2029,-0.8704,0.951
0.797000,0.4701,0.1621,-1.0530,1.164
0.802000,0.5607,0.1313,-1.0402,1.189
0.807000,0.6056,0.1103,-0.8760,1.071
0.811000,0.6579,0.1607,-0.6870,0.965
0.817000,0.6746,0.2486,-0.5470,0.903
0.821000,0.6324,0.3405,-0.4746,0.861
0.826000,0.5723,0.4599,-0.4478,0.860
0.831000,0.4873,0.5213,-0.4163,0.826
0.836000,0.3801,0.5050,-0.3830,0.739
0.843000,0.3094,0.4743,-0.3851,0.685
0.845000,0.2989,0.4484,-0.4441,0.698
0.850000,0.3415,0.4033,-0.5243,0.744
0.854000,0.4299,0.3342,-0.6160,0.822
0.868000,0.5045,0.2700,-0.7171,0.917
0.869000,0.5582,0.1890,-0.7582,0.960
0.869000,0.6148,0.1390,-0.6986,0.941
0.873000,0.7032,0.1464,-0.6102,0.942
0.878000,0.8591,0.1584,-0.5123,1.013
0.883000,1.0205,0.1725,-0.3836,1.104
0.893000,1.1266,0.1455,-0.2575,1.165
0.898000,1.1454,0.1182,0.0118,1.152
0.902000,1.0700,0.1384,0.0892,1.083
0.907000,0.9337,0.1176,0.1326,0.950
0.912000,0.7436,0.0368,0.1970,0.770
0.916000,0.5737,0.0109,0.2971,0.646
0.922000,0.4601,0.0662,0.3924,0.608
0.926000,0.3858,0.1307,0.4738,0.625
0.931000,0.3408,0.1280,0.4867,0.608
0.936000,0.3538,0.0799,0.4381,0.569
0.944000,0.4151,0.0341,0.3952,0.574
0.945000,0.4434,-0.0022,0.3535,0.567
0.950000,0.4412,-0.0050,0.2963,0.532
0.954000,0.4349,0.0447,0.2044,0.483
0.975000,0.4340,0.1229,0.1130,0.465
0.976000,0.4362,0.2009,0.0841,0.488
0.976000,0.4629,0.2477,0.1269,0.540
0.976000,0.5190,0.2416,0.1840,0.601
0.978000,0.5544,0.2235,0.2651,0.654
0.983000,0.5668,0.1884,0.3461,0.690
0.987000,0.6038,0.1605,0.3435,0.713
0.993000,0.6488,0.1563,0.2524,0.713
1.003000,0.6716,0.1541,0.1463,0.704
1.007000,0.5757,0.1590,-0.0004,0.597
1.012000,0.4997,0.1709,-0.0728,0.533
1.016000,0.4291,0.2019,-0.1476,0.497
1.021000,0.3304,0.2327,-0.1842,0.444
1.026000,0.2203,0.2635,-0.2209,0.408
1.030000,0.1466,0.2680,-0.3153,0.439
1.036000,0.0951,0.2675,-0.4386,0.522
1.039000,0.0607,0.2862,-0.4999,0.579
1.044000,0.0292,0.3192,-0.4631,0.563
1.050000,-0.0160,0.3640,-0.4168,0.554
1.054000,-0.0771,0.3799,-0.4595,0.601
1.076000,-0.0924,0.3432,-0.5674,0.669
1.076000,-0.0095,0.2994,-0.6851,0.748
1.077000,0.1882,0.2795,-0.7695,0.840
1.077000,0.4554,0.2621,-0.7367,0.905
1.077000,0.6846,0.2423,-0.6563,0.979
1.083000,0.8186,0.2127,-0.6745,1.082
1.088000,0.8528,0.1974,-0.7913,1.180
1.092000,0.7895,0.2323,-0.8896,1.212
1.096000,0.6529,0.2717,-0.9236,1.163
1.102000,0.4953,0.2824,-0.9267,1.088
1.106000,0.3119,0.2859,-0.8991,0.994
1.116000,0.1449,0.3014,-0.8400,0.904
1.121000,-0.0976,0.3861,-0.4196,0.579
1.127000,-0.1511,0.4039,-0.1717,0.464
1.130000,-0.1954,0.3885,0.0789,0.442
1.136000,-0.2164,0.3854,0.3562,0.568
1.157000,-0.2546,0.4279,0.6055,0.784
1.157000,-0.3194,0.4899,0.7237,0.930
1.158000,-0.3889,0.5782,0.6681,0.965
1.158000,-0.4558,0.6833,0.5913,1.012
1.159000,-0.5464,0.7955,0.5937,1.133
1.164000,-0.6491,0.9125,0.6346,1.287
1.168000,-0.7399,1.0008,0.6901,1.423
1.174000,-0.8026,1.0559,0.7172,1.508
1.178000,-0.7990,1.1231,0.6369,1.518
1.183000,-0.7148,1.2024,0.5019,1.486
1.188000,-0.5883,1.2915,0.4011,1.475
1.192000,-0.4646,1.3951,0.3514,1.512
1.197000,-0.3605,1.4796,0.3458,1.562
1.201000,-0.3406,1.5382,0.3821,1.621
1.206000,-0.4481,1.5636,0.4603,1.690
1.211000,-0.6450,1.5559,0.5683,1.778
1.216000,-0.8307,1.5464,0.7229,1.898
1.227000,-0.9294,1.5713,0.8738,2.024
1.230000,-0.8397,1.5515,0.9483,2.003
1.235000,-0.6962,1.4417,0.9015,1.837
1.243000,-0.5037,1.4211,0.7898,1.702
1.258000,-0.2955,1.6234,0.6645,1.779
1.259000,-0.2072,2.0073,0.6584,2.123
1.259000,-0.3078,2.4171,0.8645,2.585
1.259000,-0.5687,2.7380,1.2755,3.074
1.263000,-0.9231,2.9081,1.7646,3.525
1.268000,-1.3291,2.9351,2.2438,3.926
1.273000,-1.7486,2.8765,2.6725,4.298
1.278000,-2.0887,2.7660,3.0388,4.610
1.282000,-2.3349,2.6181,3.3382,4.843
1.288000,-2.4993,2.4734,3.5708,5.012
1.291000,-2.5461,2.3511,3.7391,5.098
1.296000,-2.5087,2.2678,3.7906,5.080
1.301000,-2.4060,2.2211,3.7592,4.985
1.306000,-2.2139,2.2229,3.8173,4.941
1.311000,-1.9976,2.1155,3.9814,4.931
1.316000,-1.8183,1.7271,3.9884,4.711
1.320000,-1.5790,1.1826,3.7931,4.275
1.328000,-1.1535,0.8050,3.5721,3.839
1.334000,-0.5438,0.7588,3.3828,3.509
1.339000,0.6920,1.0788,3.3978,3.631
1.357000,0.9532,1.1930,3.6043,3.914
1.358000,0.9770,1.2857,3.8249,4.152
1.358000,0.8665,1.4384,4.0046,4.342
1.359000,0.6556,1.6700,4.1364,4.509
1.364000,0.3063,1.9039,4.1914,4.614
1.368000,-0.2004,2.0681,4.1569,4.647
1.373000,-0.8210,2.2150,4.0130,4.657
1.377000,-1.4970,2.4156,3.7535,4.708
1.383000,-2.2605,2.6788,3.5274,4.973
1.388000,-3.1804,2.9129,3.4959,5.552
1.391000,-4.1984,3.0174,3.6321,6.318
1.397000,-5.2616,2.9470,3.8308,7.145
1.401000,-6.2691,2.6685,4.0566,7.930
1.406000,-7.0676,2.2514,4.2523,8.550
1.410000,-7.6178,1.8108,4.3803,8.972
1.416000,-8.0358,1.3966,4.5063,9.318
1.420000,-8.4880,0.9735,4.6775,9.740
1.428000,-9.0144,0.5583,4.8695,10.261
1.430000,-9.5589,0.2182,4.9881,10.784
1.434000,-10.0709,-0.0323,4.9845,11.237
1.456000,-10.4774,-0.2192,4.8484,11.547
1.457000,-10.9631,-0.4983,4.2541,11.770
1.458000,-10.9950,-0.6185,3.9531,11.700
1.459000,-10.8846,-0.7400,3.7056,11.522
1.484000,-10.6131,-0.8316,3.5258,11.214
1.485000,-10.2358,-0.8765,3.4349,10.832
1.486000,-9.8179,-0.9080,3.3728,10.421
1.487000,-9.3982,-0.9546,3.2770,9.999
1.487000,-8.9842,-0.9995,3.1326,9.567
1.488000,-8.5595,-0.9946,2.9201,9.098
1.495000,-8.1315,-0.9614,2.6296,8.600
1.496000,-7.7002,-0.9308,2.2872,8.086
1.501000,-7.2683,-0.8810,1.9331,7.572
1.506000,-6.8240,-0.8049,1.5981,7.055
1.525000,-6.3651,-0.7332,1.2844,6.535
1.526000,-5.8751,-0.6752,1.0135,6.000
1.526000,-5.3520,-0.6067,0.7900,5.444
1.526000,-4.8148,-0.5466,0.5807,4.880
1.530000,-4.2950,-0.5138,0.3499,4.340
1.534000,-3.8211,-0.4864,0.1170,3.854
1.540000,-3.4411,-0.4832,-0.0818,3.476
1.543000,-3.1359,-0.5111,-0.2630,3.188
1.549000,-2.8793,-0.5484,-0.4261,2.962
1.561000,-2.6883,-0.5706,-0.5710,2.807
1.562000,-2.5072,-0.5971,-0.7290,2.678
1.567000,-2.2830,-0.5724,-0.8296,2.496
1.572000,-1.9853,-0.5156,-0.9084,2.243
1.588000,-1.6100,-0.3979,-0.9484,1.910
1.588000,-1.1457,-0.2360,-0.9421,1.502
1.588000,-0.6148,-0.0278,-0.9249,1.111
1.593000,-0.0846,0.1813,-0.9896,1.010
1.596000,0.4590,0.3314,-1.1859,1.314
1.601000,0.9726,0.4345,-1.4444,1.795
1.606000,1.3963,0.5598,-1.6933,2.265
1.610000,1.7679,0.7215,-1.9323,2.717
1.615000,2.0870,0.8523,-2.1928,3.145
1.620000,2.3842,0.9498,-2.4651,3.559
1.628000,2.6663,1.0305,-2.7113,3.940
1.629000,2.9230,1.0725,-2.8647,4.231
1.634000,3.1825,1.0971,-2.8748,4.427
1.639000,3.4971,1.1614,-2.7724,4.611
1.655000,3.9287,1.2434,-2.6262,4.886
1.656000,4.4823,1.3358,-2.4904,5.299
1.656000,5.0505,1.4815,-2.4127,5.790
1.659000,5.5882,1.6635,-2.4045,6.307
1.667000,6.0496,1.8611,-2.4399,6.783
1.673000,6.3200,1.9101,-2.6717,7.122
1.677000,6.3012,1.8273,-2.8178,7.140
1.681000,6.1984,1.7652,-2.8422,7.044
1.686000,6.1280,1.7234,-2.7664,6.941
1.692000,6.1103,1.6245,-2.6360,6.850
1.695000,6.1588,1.4872,-2.5615,6.834
1.701000,6.3735,1.3709,-2.5983,7.018
1.706000,6.7173,1.2083,-2.7066,7.342
1.710000,7.0329,0.9719,-2.9037,7.671
1.715000,7.3689,0.7831,-3.0992,8.032
1.720000,7.8562,0.7631,-3.1780,8.509
1.728000,8.5167,0.9022,-3.1587,9.128
1.729000,9.3058,1.1433,-3.1005,9.875
1.734000,10.0976,1.3956,-3.0508,10.640
1.739000,10.8548,1.5976,-3.0026,11.375
1.759000,11.5855,1.7713,-3.0046,12.099
1.760000,12.0531,1.8955,-2.9953,12.563
1.761000,11.9727,1.9272,-2.7670,12.438
1.762000,11.5669,1.9142,-2.2959,11.947
1.762000,11.2323,1.9402,-1.6852,11.522
1.787000,11.0924,1.9931,-0.8500,11.302
1.787000,11.2799,1.9218,-0.0039,11.442
1.788000,12.4630,2.5093,-0.0198,12.713
1.788000,12.9232,3.4348,-0.6278,13.387
1.793000,13.1159,4.6304,-1.4035,13.980
1.795000,12.8374,6.3732,-2.1666,14.495
1.800000,11.5535,8.5171,-2.8469,14.633
1.805000,9.1230,10.6623,-3.2010,14.393
1.809000,5.7820,12.5997,-2.4678,14.081
1.815000,1.1334,12.7413,-0.9365,12.826
1.819000,-4.6360,10.2775,0.6985,11.296
1.824000,-10.4690,6.4462,2.1149,12.475
1.829000,-14.9712,2.3735,1.8089,15.266
1.834000,-15.8508,-0.5324,-1.2315,15.907
1.839000,-11.7702,-1.3124,-5.2517,12.955
1.856000,-5.3354,-0.9927,-8.3299,9.942
1.857000,0.1191,-0.8679,-10.2393,10.277
1.858000,4.2395,-1.0576,-10.7950,11.646
1.858000,7.4457,-1.5835,-9.7460,12.367
1.862000,9.7570,-2.3094,-7.4292,12.479
1.867000,10.9239,-2.9223,-5.0144,12.370
1.872000,10.4858,-3.0355,-3.2917,11.402
1.876000,8.6909,-2.2528,-2.0105,9.200
1.886000,6.5436,-0.7469,-1.1369,6.683
1.891000,2.1862,1.6048,-0.4970,2.757
1.897000,-0.0465,2.0079,-0.2237,2.021
1.900000,-1.8263,2.1456,-0.1900,2.824
1.905000,-2.8336,2.2097,-0.4869,3.626
1.926000,-2.9846,2.2743,-0.9803,3.878
1.927000,-2.3932,2.2775,-1.4163,3.594
1.927000,-1.4875,2.0853,-1.5220,2.980
1.928000,-0.7153,1.5761,-1.2037,2.108
1.931000,-0.1437,0.8460,-0.5717,1.031
1.933000,0.3832,0.1581,0.0335,0.416
1.938000,1.0164,-0.3275,0.3747,1.132
1.953000,1.7806,-0.5799,0.5882,1.963
1.953000,2.5541,-0.6258,0.7724,2.741
1.953000,3.1745,-0.5229,0.8988,3.340
1.957000,3.5298,-0.3265,1.0084,3.685
1.989000,3.5794,-0.0917,1.0653,3.736
1.990000,3.3688,0.1119,0.9931,3.514
1.990000,2.9747,0.2798,0.7629,3.084
1.991000,2.4805,0.4237,0.5135,2.568
1.991000,1.9601,0.5054,0.4247,2.068
1.991000,1.4561,0.4989,0.4129,1.594
1.991000,1.0045,0.4494,0.2365,1.126
2.000000,0.6463,0.4239,-0.1099,0.781
2.005000,0.2278,0.3867,-0.6448,0.786
2.009000,0.1527,0.4048,-0.8326,0.938
2.014000,0.1789,0.4396,-1.0591,1.161
2.019000,0.2301,0.5175,-1.2262,1.351
2.024000,0.2173,0.5883,-1.2786,1.424
2.028000,0.1333,0.6471,-1.2475,1.412
2.033000,0.0377,0.7037,-1.2095,1.400
2.038000,-0.0144,0.7268,-1.1048,1.322
2.058000,0.0153,0.7285,-0.8997,1.158
2.059000,0.1003,0.7161,-0.7260,1.025
2.059000,0.2050,0.6941,-0.5595,0.915
2.059000,0.3532,0.6723,-0.3573,0.839
2.065000,0.5043,0.6219,-0.2198,0.830
2.066000,0.5865,0.5048,-0.1491,0.788
2.072000,0.5617,0.3543,-0.0807,0.669
2.077000,0.4589,0.2161,-0.0193,0.508
2.080000,0.3592,0.1426,0.0016,0.387
2.086000,0.3104,0.1482,0.0129,0.344
2.091000,0.3147,0.2041,0.1104,0.391
2.097000,0.3482,0.2815,0.2869,0.532
2.100000,0.3967,0.3206,0.4275,0.666
2.109000,0.4074,0.2903,0.4505,0.673
2.114000,0.2245,0.1167,0.3538,0.435
2.119000,0.0850,0.0821,0.3745,0.393
2.123000,-0.0449,0.1553,0.4244,0.454
2.128000,-0.1628,0.3051,0.4484,0.566
2.133000,-0.2856,0.4310,0.3844,0.644
2.137000,-0.4015,0.5044,0.3450,0.731
2.146000,-0.4986,0.5134,0.3706,0.806
2.147000,-0.5626,0.4677,0.3512,0.812
2.153000,-0.5697,0.4103,0.3611,0.789
2.156000,-0.5222,0.3485,0.4359,0.764
2.182000,-0.4369,0.3061,0.4969,0.729
2.183000,-0.3352,0.3215,0.5273,0.703
2.183000,-0.2411,0.3705,0.5439,0.701
2.183000,-0.2073,0.3983,0.6042,0.753
2.183000,-0.2433,0.3856,0.7035,0.838
2.185000,-0.3347,0.3160,0.7937,0.917
2.191000,-0.4503,0.2084,0.8651,0.997
2.195000,-0.5688,0.1134,0.8914,1.064
2.199000,-0.6518,0.0642,0.8537,1.076
2.204000,-0.6755,0.0418,0.7853,1.037
2.209000,-0.6759,0.0389,0.7271,0.994
2.219000,-0.6824,0.0725,0.6819,0.967
2.224000,-0.6847,0.1376,0.5176,0.869
2.228000,-0.6493,0.1408,0.3993,0.775
2.233000,-0.5905,0.1133,0.1859,0.629
2.238000,-0.5106,0.0839,-0.0676,0.522
2.246000,-0.4310,0.0405,-0.3253,0.542
2.247000,-0.3590,-0.0025,-0.5393,0.648
2.252000,-0.2850,-0.0450,-0.7076,0.764
2.256000,-0.2208,-0.0562,-0.8401,0.870
2.280000,-0.1663,-0.0025,-0.9129,0.928
2.281000,-0.1238,0.0778,-0.8570,0.869
2.281000,-0.0959,0.2036,-0.7824,0.814
2.282000,-0.0846,0.3509,-0.7922,0.871
2.282000,-0.0828,0.4864,-0.7303,0.881
2.286000,-0.0974,0.6386,-0.5682,0.860
2.291000,-0.1237,0.8075,-0.4325,0.924
2.294000,-0.1735,0.9692,-0.3998,1.063
2.299000,-0.2782,1.1118,-0.2999,1.185
2.304000,-0.4712,1.2379,-0.0778,1.327
2.309000,-0.7433,1.3522,0.1706,1.552
2.313000,-1.0683,1.4551,0.3904,1.847
2.319000,-1.4443,1.5395,0.5533,2.182
2.328000,-1.8303,1.5801,0.6110,2.494
2.333000,-2.4139,1.5048,0.6247,2.912
2.338000,-2.6185,1.4788,0.6949,3.086
2.346000,-2.7101,1.5235,0.7111,3.189
2.347000,-2.6720,1.6770,0.6369,3.218
2.352000,-2.5113,1.9296,0.6012,3.224
2.356000,-2.2757,2.2475,0.7738,3.291
2.379000,-2.0773,2.6138,0.9608,3.474
2.380000,-2.0332,2.9904,0.9543,3.740
2.380000,-2.1794,3.3486,0.9751,4.113
2.381000,-2.5227,3.6170,1.2223,4.576
2.381000,-3.0107,3.7648,1.5287,5.057
2.385000,-3.5333,3.7947,1.6866,5.452
2.390000,-4.0260,3.7429,1.8063,5.786
2.395000,-4.4674,3.6887,2.0269,6.138
2.399000,-4.8387,3.6561,2.2978,6.485
2.404000,-5.1665,3.6500,2.5253,6.811
2.408000,-5.4579,3.6801,2.7212,7.123
2.414000,-5.7057,3.7558,2.8665,7.408
2.418000,-5.9360,3.9082,2.9180,7.683
2.424000,-6.2204,4.1612,2.9023,8.027
2.428000,-6.5826,4.5100,2.8580,8.476
2.433000,-7.0028,4.9639,2.8592,9.047
2.460000,-7.4933,5.5599,2.9421,9.784
2.461000,-8.5547,7.0860,3.2920,11.586
2.461000,-9.0615,8.0898,3.4778,12.635
2.462000,-9.5098,9.1531,3.5260,13.662
2.462000,-10.0095,10.0586,3.6069,14.642
2.466000,-10.6257,10.6659,3.6203,15.485
2.471000,-11.2866,10.9833,3.3257,16.096
2.480000,-11.6980,11.1191,2.9178,16.401
2.482000,-11.5712,11.2412,2.5924,16.339
2.485000,-10.8723,11.3629,2.4777,15.920
2.490000,-9.6228,11.4714,2.5439,15.188
2.508000,-7.8452,11.7893,2.6055,14.399
2.509000,-5.7507,12.4581,2.8685,14.018
2.509000,-3.7889,13.3863,3.5411,14.356
2.510000,-2.5428,14.2341,4.3544,15.101
2.514000,-2.2729,14.6700,4.9282,15.642
2.518000,-2.7094,14.6717,5.2885,15.829
2.523000,-3.4940,14.2587,5.8895,15.818
2.528000,-4.2661,13.3352,6.9656,15.638
2.533000,-4.5977,11.9881,7.9951,15.125
2.537000,-4.0818,10.5813,8.5800,14.221
2.546000,-2.5929,9.3248,8.5374,12.906
2.552000,-0.3708,8.3208,7.4318,11.163
2.556000,4.4191,8.9618,3.3798,10.548
2.577000,5.2362,10.2005,1.6045,11.578
2.578000,3.3919,9.9696,0.6036,10.548
2.579000,-0.0566,8.8295,0.7244,8.859
2.579000,-3.2454,7.6742,1.3382,8.439
2.580000,-5.9618,6.4827,1.7220,8.974
2.585000,-8.3525,5.2563,1.9003,10.050
2.589000,-10.3707,4.0444,1.9157,11.295
2.594000,-11.9009,2.9518,1.8937,12.407
2.599000,-12.5713,2.0576,1.8033,12.866
2.604000,-11.9395,1.2834,1.5391,12.107
2.609000,-10.2600,0.6133,1.2371,10.353
2.613000,-8.2226,0.1130,1.1327,8.301
2.618000,-6.3231,-0.3022,1.2541,6.453
2.623000,-4.7916,-0.6001,1.4471,5.041
2.630000,-3.7352,-0.7134,1.4861,4.083
2.632000,-3.1432,-0.6009,1.4696,3.521
2.637000,-3.0699,-0.5504,1.5975,3.504
2.663000,-3.4525,-0.7645,1.8483,3.990
2.664000,-4.0539,-1.1311,2.2017,4.750
2.664000,-4.7044,-1.6480,2.5785,5.612
2.664000,-5.2563,-2.2892,2.8481,6.402
2.665000,-5.7897,-3.2591,2.7467,7.189
2.670000,-5.7486,-3.4697,2.3452,7.112
2.675000,-5.6997,-3.5750,1.8431,6.976
2.680000,-5.7596,-3.6538,1.3294,6.949
2.684000,-5.9091,-3.7009,0.9138,7.032
2.689000,-6.0834,-3.6917,0.6246,7.143
2.694000,-6.2420,-3.6519,0.4476,7.246
2.699000,-6.3395,-3.6140,0.4043,7.308
2.704000,-6.3352,-3.5846,0.4953,7.296
2.708000,-6.1982,-3.5772,0.6490,7.186
2.714000,-5.9429,-3.5768,0.7533,6.977
2.718000,-5.6077,-3.5758,0.7747,6.696
2.723000,-5.2403,-3.5809,0.7418,6.390
