time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.395000,0.4161,0.0586,-0.2372,0.483
0.400000,0.3961,0.1193,-0.2206,0.469
0.405000,0.2577,0.2461,-0.2207,0.419
0.409000,0.0635,0.3672,-0.4369,0.574
0.419000,-0.0969,0.1975,-0.9775,1.002
0.424000,-0.3232,-0.6970,-1.6375,1.809
0.429000,-0.2220,-0.3517,-1.2418,1.310
0.437000,0.1018,0.1168,-0.8397,0.854
0.438000,0.4686,0.3631,-0.5142,0.785
0.443000,0.7073,0.4127,-0.1263,0.829
0.447000,0.6889,0.3477,0.3647,0.854
0.452000,0.4182,0.2309,0.8872,1.008
0.457000,-0.0153,0.0910,1.2681,1.271
0.462000,-0.6775,-0.1759,1.3616,1.531
0.466000,-1.3222,-0.3908,1.2223,1.843
0.471000,-1.7075,-0.3884,0.9617,1.998
0.476000,-1.9155,-0.3382,0.6644,2.055
0.481000,-1.9079,-0.2738,0.5004,1.991
0.486000,-1.6443,-0.1164,0.5485,1.737
0.490000,-1.1629,0.1148,0.7650,1.397
0.495000,-0.5311,0.3600,1.0015,1.189
0.500000,0.2513,0.3679,1.0640,1.154
0.505000,0.9792,0.1698,1.0844,1.471
0.509000,1.3488,0.0505,1.1566,1.778
0.515000,1.3598,0.0339,1.0703,1.731
0.519000,1.2106,0.0890,0.7299,1.416
0.525000,1.0755,0.1896,0.1759,1.106
0.529000,0.9739,0.3283,-0.4219,1.111
0.538000,0.9351,0.3998,-0.9496,1.391
0.543000,0.9718,0.1793,-1.2776,1.615
0.548000,0.9696,-0.2176,-0.3473,1.053
0.552000,1.2740,-0.2219,0.2809,1.323
0.557000,1.7417,-0.2170,0.8394,1.946
0.562000,2.2224,-0.2937,1.1779,2.532
0.566000,2.5205,-0.4474,1.1222,2.795
0.571000,2.4665,-0.5225,0.7849,2.641
0.576000,2.0866,-0.4234,0.3720,2.161
0.581000,1.5459,-0.1908,-0.0422,1.558
0.586000,1.0115,0.0605,-0.3863,1.084
0.590000,0.6026,0.2850,-0.6243,0.913
0.595000,0.3454,0.4446,-0.7279,0.920
0.600000,0.1704,0.5082,-0.6086,0.811
0.605000,0.0655,0.4713,-0.3527,0.592
0.609000,0.0685,0.3387,-0.2546,0.429
0.615000,0.1840,0.1799,-0.4148,0.488
0.619000,0.4242,0.1313,-0.7498,0.871
0.624000,0.6841,0.1831,-1.1501,1.351
0.629000,0.8441,0.2538,-1.3919,1.647
0.640000,0.8873,0.2981,-1.3939,1.679
0.640000,0.9049,0.3136,-1.3187,1.630
0.643000,1.0647,0.4292,-1.2452,1.694
0.648000,1.1411,0.4346,-1.1499,1.677
0.652000,0.9786,0.2057,-1.1284,1.508
0.657000,0.9102,0.1898,-1.0604,1.410
0.666000,0.9821,0.3672,-0.9097,1.388
0.671000,1.0189,0.3936,-0.6754,1.284
0.676000,0.9436,0.3146,-0.3888,1.068
0.681000,0.8591,0.2189,-0.0401,0.887
0.686000,0.8084,0.1376,0.3062,0.875
0.690000,0.7872,0.1113,0.6717,1.041
0.695000,0.7475,0.0705,0.9945,1.246
0.700000,0.6392,-0.0398,1.2197,1.378
0.704000,0.5243,-0.1429,1.3695,1.473
0.709000,0.4554,-0.1862,1.3987,1.483
0.715000,0.3825,-0.1459,1.3048,1.368
0.719000,0.2338,-0.0795,1.1811,1.207
0.724000,0.0018,-0.0538,1.0869,1.088
0.728000,-0.2324,-0.0856,1.0034,1.033
0.744000,-0.3734,-0.1028,0.8974,0.977
0.744000,-0.4235,-0.0721,0.7811,0.891
0.744000,-0.4262,-0.0413,0.6257,0.758
0.748000,-0.3386,-0.0152,0.3973,0.522
0.752000,-0.1123,0.0659,0.1673,0.212
0.756000,0.2409,0.1804,0.0382,0.303
0.761000,0.6471,0.2563,0.0240,0.696
0.766000,1.0421,0.2961,0.1056,1.089
0.771000,1.3426,0.3259,0.2926,1.412
0.775000,1.4887,0.3052,0.5467,1.615
0.781000,1.4880,0.2174,0.7531,1.682
0.790000,1.3912,0.1125,0.8781,1.649
0.794000,0.9903,-0.0594,0.9227,1.355
0.799000,0.7774,-0.1667,0.9367,1.229
0.804000,0.6302,-0.2117,0.9539,1.163
0.809000,0.5485,-0.1946,0.9272,1.095
0.814000,0.4961,-0.1343,0.7871,0.940
0.819000,0.4562,-0.0525,0.6073,0.761
0.823000,0.4164,-0.0185,0.5262,0.671
0.828000,0.3985,-0.0371,0.5319,0.666
0.833000,0.4361,-0.0650,0.5287,0.688
0.838000,0.5223,-0.0714,0.4452,0.690
0.843000,0.5684,-0.0586,0.2619,0.629
0.847000,0.5269,-0.0314,0.0382,0.529
0.856000,0.4286,0.0029,-0.1496,0.454
0.857000,0.3332,0.0565,-0.2681,0.431
0.861000,0.2909,0.1436,-0.3512,0.478
0.866000,0.2920,0.2474,-0.3659,0.529
0.871000,0.3270,0.3223,-0.2721,0.534
0.876000,0.4079,0.2944,-0.1154,0.516
0.881000,0.5370,0.1422,0.0257,0.556
0.885000,0.6907,-0.0984,0.1057,0.706
0.890000,0.8428,-0.2502,0.1796,0.897
0.895000,0.9529,-0.3016,0.2360,1.027
0.899000,0.9755,-0.3481,0.1480,1.046
0.904000,0.9056,-0.3491,0.0428,0.972
0.913000,0.7975,-0.3047,0.0386,0.855
0.918000,0.5530,-0.1313,-0.1063,0.578
0.923000,0.4482,-0.0656,-0.1240,0.470
0.928000,0.3202,-0.0262,-0.0883,0.333
0.932000,0.2071,0.0159,-0.1357,0.248
0.937000,0.1136,0.0629,-0.2734,0.303
0.942000,0.0278,0.0789,-0.3892,0.398
0.947000,-0.0649,0.0665,-0.4787,0.488
0.965000,-0.1308,0.0493,-0.5182,0.537
0.965000,-0.1364,0.0587,-0.4812,0.504
0.966000,-0.0625,0.0779,-0.4442,0.455
0.966000,0.0715,0.1067,-0.5005,0.517
0.971000,0.2488,0.1310,-0.6477,0.706
0.975000,0.4192,0.1720,-0.7861,0.907
0.981000,0.5133,0.1939,-0.8322,0.997
0.985000,0.5431,0.1656,-0.7577,0.947
0.990000,0.5657,0.1160,-0.5816,0.820
0.994000,0.6290,0.0689,-0.3777,0.737
0.999000,0.7308,0.0317,-0.1983,0.758
1.004000,0.8160,0.0018,-0.1100,0.823
1.008000,0.8850,-0.0158,-0.1822,0.904
1.013000,0.9161,0.0002,-0.3360,0.976
1.018000,0.9168,0.0450,-0.4802,1.036
1.023000,0.9013,0.0661,-0.5981,1.084
1.027000,0.8334,0.0252,-0.7016,1.090
1.038000,0.7044,-0.0324,-0.7954,1.063
1.042000,0.2928,-0.0204,-0.5500,0.623
1.047000,0.1468,-0.0537,-0.1831,0.241
1.053000,0.1011,-0.0890,0.2433,0.278
1.056000,0.1771,-0.1048,0.6366,0.669
1.061000,0.2885,-0.1584,0.9229,0.980
1.065000,0.3635,-0.2904,1.0308,1.131
1.071000,0.4046,-0.4290,0.9458,1.115
1.075000,0.3784,-0.4740,0.7851,0.992
1.080000,0.2803,-0.4467,0.6300,0.822
1.084000,0.1654,-0.3738,0.4637,0.618
1.089000,0.0290,-0.2839,0.2910,0.408
1.094000,-0.1220,-0.2129,0.0709,0.255
1.099000,-0.2639,-0.1610,-0.1849,0.360
1.104000,-0.4326,-0.1280,-0.3810,0.590
1.108000,-0.6330,-0.0760,-0.4462,0.778
1.113000,-0.8460,-0.0072,-0.3138,0.902
1.118000,-1.0454,-0.0244,-0.0027,1.046
1.122000,-1.1740,-0.2065,0.3203,1.234
1.127000,-1.1864,-0.4310,0.4790,1.350
1.133000,-1.0994,-0.5282,0.4782,1.310
1.137000,-1.0207,-0.4936,0.3369,1.183
1.142000,-0.9859,-0.4134,0.0928,1.073
1.147000,-0.9690,-0.3357,-0.1724,1.040
1.153000,-0.9314,-0.2937,-0.4492,1.075
1.161000,-0.8697,-0.2544,-0.7955,1.206
1.165000,-0.7280,-0.0355,-1.2495,1.447
1.170000,-0.5532,0.1805,-0.9367,1.103
1.175000,-0.2474,0.3102,-0.3071,0.502
1.180000,0.2059,0.2677,0.3862,0.513
1.184000,0.7422,0.0749,0.9504,1.208
1.189000,1.2374,-0.2034,1.3027,1.808
1.194000,1.5745,-0.4449,1.4146,2.163
1.199000,1.7017,-0.5637,1.3842,2.265
1.203000,1.5715,-0.5887,1.3093,2.129
1.208000,1.2151,-0.6060,1.2497,1.845
1.213000,0.8000,-0.6133,1.1984,1.566
1.218000,0.4727,-0.6009,1.0099,1.267
1.222000,0.2381,-0.5233,0.6744,0.886
1.227000,0.0413,-0.3736,0.2702,0.463
1.233000,-0.1364,-0.2116,-0.1218,0.280
1.237000,-0.2709,-0.0781,-0.4182,0.504
1.242000,-0.3406,-0.0280,-0.6312,0.718
1.246000,-0.3001,0.0084,-0.8658,0.916
1.257000,-0.1708,0.0883,-1.1105,1.127
1.257000,-0.0463,0.2044,-1.2220,1.240
1.260000,-0.0060,0.3210,-0.9565,1.009
1.265000,0.0022,0.3805,-0.3022,0.486
1.270000,0.1809,0.3329,0.4229,0.568
1.275000,0.6442,0.1688,1.0232,1.221
1.284000,1.4556,0.1154,1.4727,2.074
1.289000,3.1590,0.3719,1.8681,3.689
1.294000,3.5740,0.4805,1.9933,4.120
1.298000,3.5881,0.5298,2.2680,4.278
1.303000,3.3247,0.5199,2.7223,4.328
1.308000,3.0468,0.5563,3.0268,4.331
1.313000,2.8836,0.8323,2.9199,4.187
1.318000,2.7392,1.3472,2.6160,4.020
1.322000,2.4885,1.8830,2.7088,4.132
1.327000,2.2357,2.3202,3.3834,4.672
1.333000,2.1568,2.7138,4.1947,5.442
1.337000,2.2721,3.0184,4.7799,6.093
1.341000,2.5928,3.2079,5.1876,6.628
1.346000,3.0732,3.3638,5.4951,7.138
1.360000,3.5580,3.4910,5.6543,7.538
1.361000,3.9235,3.5061,5.4976,7.610
1.361000,4.1371,3.3299,4.7895,7.151
1.366000,4.2303,3.0838,3.6998,6.410
1.372000,4.1234,2.7056,2.8647,5.703
1.375000,3.8279,2.1096,2.8067,5.194
1.379000,3.5398,1.5287,3.4622,5.182
1.384000,3.2829,1.1142,4.2745,5.504
1.389000,2.9205,0.7797,4.5949,5.500
1.393000,2.3906,0.5415,4.1831,4.848
1.398000,1.7386,0.5755,3.4084,3.869
1.408000,1.0344,1.0542,2.8267,3.189
1.412000,-0.0774,2.8888,3.2414,4.343
1.418000,-0.3524,3.5985,3.9686,5.369
1.422000,-0.5100,4.0510,4.5392,6.105
1.427000,-0.6636,4.6884,4.9210,6.829
1.433000,-0.5453,5.5542,4.6584,7.270
1.437000,0.2397,6.3645,3.6039,7.318
1.441000,1.6274,7.1482,3.0510,7.941
1.446000,3.0895,7.6749,3.8136,9.110
1.455000,4.1030,7.7597,5.2628,10.234
1.457000,4.4572,7.5386,6.5746,10.951
1.460000,4.1598,7.2166,7.3940,11.138
1.467000,3.2184,6.9426,7.8057,10.931
1.470000,1.8800,6.7193,7.8292,10.487
1.475000,0.4775,6.5299,7.3979,9.879
1.479000,-0.8262,6.3846,6.8437,9.396
1.493000,-1.9067,6.1210,6.3384,9.015
1.494000,-2.7957,5.7464,5.8298,8.650
1.494000,-3.6452,5.4926,5.5914,8.644
1.498000,-4.4094,5.4331,5.5491,8.930
1.514000,-5.0234,5.4456,5.3013,9.110
1.515000,-5.4152,5.4841,4.8585,9.111
1.515000,-5.4721,5.6941,4.4484,9.064
1.517000,-5.3448,5.9696,4.1477,9.023
1.522000,-5.1963,6.1045,3.8722,8.903
1.531000,-5.0816,6.0481,3.6038,8.683
1.537000,-4.6676,5.5574,3.4314,8.028
1.541000,-4.4920,5.1030,3.6559,7.719
1.546000,-4.4005,4.4603,3.9302,7.396
1.551000,-4.1349,3.9902,4.0362,7.022
1.555000,-3.7506,3.7137,3.9447,6.589
1.560000,-3.4153,3.4794,3.7170,6.131
1.565000,-3.0885,3.2698,3.4647,5.678
1.572000,-2.7350,3.0560,3.2752,5.248
1.574000,-2.3576,2.8424,3.1905,4.880
1.579000,-1.9665,2.6478,3.1522,4.562
1.584000,-1.5644,2.4815,3.1284,4.289
1.589000,-1.1869,2.2979,3.1185,4.051
1.593000,-0.8845,2.0633,3.1149,3.840
1.598000,-0.6999,1.7730,3.1437,3.676
1.603000,-0.6139,1.4176,3.1688,3.525
1.607000,-0.5611,1.0663,3.0899,3.317
1.613000,-0.5479,0.7669,2.9095,3.058
1.618000,-0.6233,0.4857,2.7190,2.831
1.622000,-0.8700,0.1724,2.5763,2.725
1.627000,-1.2730,-0.1846,2.4895,2.802
1.632000,-1.7070,-0.5038,2.3926,2.982
1.645000,-2.1041,-0.7490,2.2393,3.163
1.645000,-2.4683,-0.9753,2.0669,3.364
1.646000,-2.8281,-1.1967,1.9078,3.615
1.655000,-3.1622,-1.4094,1.7660,3.886
1.660000,-3.7541,-1.7399,1.5191,4.408
1.665000,-3.9699,-1.8806,1.3562,4.597
1.670000,-4.1138,-1.9820,1.2347,4.730
1.674000,-4.1572,-2.0658,1.1451,4.781
1.679000,-4.0957,-2.1198,1.1236,4.747
1.685000,-3.9442,-2.1343,1.1485,4.629
1.689000,-3.7100,-2.1284,1.1577,4.431
1.693000,-3.4176,-2.1184,1.1510,4.182
1.699000,-3.0771,-2.0948,1.1353,3.892
1.703000,-2.6985,-2.0501,1.1172,3.568
1.708000,-2.2940,-1.9939,1.1053,3.234
1.712000,-1.8683,-1.9165,1.0470,2.874
1.717000,-1.4670,-1.8224,0.9536,2.526
1.722000,-1.1357,-1.7475,0.8130,2.237
1.727000,-0.8816,-1.6961,0.6326,2.013
1.732000,-0.7166,-1.6488,0.4482,1.853
1.737000,-0.6432,-1.6268,0.2767,1.771
1.741000,-0.6355,-1.6417,0.1353,1.766
1.746000,-0.6436,-1.6619,-0.0333,1.782
1.778000,-0.5790,-1.6897,-0.2621,1.805
1.779000,-0.4442,-1.7032,-0.4917,1.828
1.779000,-0.2682,-1.6737,-0.7051,1.836
1.779000,-0.0533,-1.5937,-0.9406,1.851
1.779000,0.1548,-1.4773,-1.2101,1.916
1.780000,0.3290,-1.3289,-1.5072,2.036
1.789000,0.4407,-0.9485,-2.0157,2.271
1.789000,0.5929,-0.7107,-2.2261,2.411
1.793000,0.7900,-0.4524,-2.3703,2.539
1.798000,1.0649,-0.1590,-2.4771,2.701
1.803000,1.4221,0.1506,-2.5176,2.895
1.807000,1.8678,0.4453,-2.5133,3.163
1.812000,2.4012,0.6870,-2.5002,3.534
1.817000,3.0165,0.7947,-2.4829,3.987
1.822000,3.7224,0.7923,-2.4276,4.514
1.826000,4.4650,0.7301,-2.2316,5.045
1.832000,5.2262,0.6270,-1.7985,5.562
1.837000,6.0166,0.5593,-1.2861,6.178
1.841000,6.9546,0.6509,-0.9231,7.046
1.846000,8.0518,0.9729,-0.8142,8.151
1.881000,9.1121,1.4913,-0.9951,9.287
1.881000,9.9106,2.1098,-1.3629,10.224
1.882000,10.2009,2.6439,-1.7645,10.685
1.882000,9.9034,2.9543,-2.0637,10.539
1.882000,9.2428,3.0814,-2.1866,9.985
1.883000,8.5387,3.0248,-2.1880,9.319
1.883000,8.0245,2.7146,-2.2549,8.766
1.884000,7.8279,2.2603,-2.5243,8.530
1.889000,7.8586,1.7474,-2.9734,8.582
1.893000,8.0526,1.3400,-3.3371,8.819
1.903000,8.3419,1.1043,-3.5976,9.151
1.907000,9.4518,0.9581,-4.0143,10.314
1.912000,10.4185,0.8300,-4.5112,11.383
1.920000,11.6314,0.5428,-4.9756,12.663
1.921000,13.0573,0.2089,-5.0914,14.016
1.927000,14.5404,-0.1765,-4.8193,15.319
1.931000,15.9514,-0.6015,-4.3089,16.534
1.964000,17.3341,-0.7785,-3.9963,17.806
1.965000,18.6844,-0.3742,-4.0902,19.131
1.965000,19.7564,0.4812,-4.1570,20.195
1.965000,20.0070,1.2213,-3.8152,20.404
1.965000,18.3668,1.1327,-3.2701,18.690
1.966000,15.8269,0.6412,-2.6699,16.063
1.966000,14.3934,0.5414,-2.1946,14.570
1.970000,14.3010,0.9434,-2.0112,14.473
1.973000,15.1630,1.7445,-2.1364,15.412
1.979000,16.3377,2.9625,-2.4621,16.786
1.987000,17.1247,4.8574,-2.8754,18.031
1.988000,16.6008,7.4501,-3.3992,18.511
1.993000,14.1747,10.6409,-3.1997,18.011
1.998000,10.1053,13.4301,-1.7213,16.895
2.027000,4.7086,14.1860,0.7374,14.965
2.028000,-2.0108,11.9473,3.8438,12.710
2.028000,-9.2359,7.2530,6.3591,13.355
2.028000,-14.8015,2.0701,6.4207,16.266
2.028000,-16.8612,-1.8501,3.2986,17.280
2.031000,-5.9088,-2.4378,-5.3184,8.315
2.036000,0.4100,-1.9653,-8.0799,8.326
2.048000,5.3880,-1.7518,-9.9433,11.444
2.049000,9.5168,-1.5417,-10.5987,14.328
2.065000,12.6994,-1.2992,-9.1401,15.700
2.066000,14.6967,-0.8477,-6.0616,15.920
2.066000,14.5480,-0.2422,-2.4091,14.748
2.066000,12.3150,0.4643,0.7953,12.349
2.089000,9.3034,1.1997,2.1159,9.616
2.089000,6.0481,1.5954,1.6423,6.467
2.090000,2.6964,1.6111,0.6655,3.211
2.090000,-0.2919,1.3929,-0.5298,1.519
2.090000,-2.2947,1.1251,-1.9239,3.199
2.093000,-2.7732,1.1377,-2.7866,4.093
2.097000,-1.7763,1.4449,-2.6427,3.497
2.102000,-0.3688,1.5656,-2.0153,2.578
2.107000,0.3934,1.2394,-1.7130,2.151
2.112000,0.4126,0.7945,-1.7624,1.977
2.138000,-0.0022,0.5537,-1.8029,1.886
2.139000,-0.5392,0.4808,-1.6672,1.817
2.139000,-0.9309,0.3964,-1.3698,1.703
2.139000,-0.9577,0.2574,-1.0687,1.458
2.140000,-0.5055,0.1642,-0.8213,0.978
2.142000,0.3560,0.1861,-0.6227,0.741
2.160000,1.3658,0.2867,-0.5019,1.483
2.161000,2.6689,0.5380,-0.2192,2.731
2.161000,2.6050,0.6216,0.1325,2.681
2.164000,2.2396,0.6502,0.3332,2.356
2.218000,1.7786,0.6477,0.2704,1.912
2.218000,1.3460,0.6332,0.1383,1.494
2.218000,0.9941,0.6093,0.1888,1.181
2.219000,0.7948,0.5831,0.3549,1.048
2.219000,0.7331,0.5547,0.4623,1.029
2.219000,0.7372,0.5288,0.5996,1.087
2.219000,0.7880,0.5053,0.7956,1.229
2.220000,0.8664,0.4652,0.8850,1.323
2.220000,0.9175,0.4466,0.8462,1.326
2.220000,0.8744,0.4782,0.8325,1.299
2.220000,0.7802,0.5241,0.7740,1.218
2.222000,0.6752,0.5675,0.5655,1.048
2.225000,0.5638,0.6444,0.4534,0.969
2.230000,0.4842,0.7690,0.4950,1.035
2.241000,0.4242,0.9151,0.5274,1.138
2.241000,0.3241,1.0204,0.4815,1.174
2.245000,0.1671,1.0682,0.3117,1.125
2.249000,-0.0085,1.0754,0.1139,1.081
2.258000,-0.1671,1.0636,-0.0641,1.079
2.259000,-0.2824,1.0376,-0.2438,1.103
2.264000,-0.3068,1.0094,-0.3845,1.123
2.319000,-0.2463,0.9907,-0.4459,1.114
2.319000,-0.0722,0.8408,-0.3727,0.923
2.319000,-0.0802,0.7439,-0.2972,0.805
2.320000,-0.1172,0.6401,-0.1431,0.666
2.320000,-0.1254,0.5366,0.0085,0.551
2.320000,-0.0904,0.4547,0.1123,0.477
2.320000,-0.0195,0.3923,0.1682,0.427
2.320000,0.0682,0.3515,0.1882,0.404
2.320000,0.1389,0.3180,0.2511,0.428
2.320000,0.1640,0.2704,0.3523,0.473
2.322000,0.1508,0.1991,0.4055,0.476
2.325000,0.1328,0.1327,0.4156,0.456
2.331000,0.1412,0.0785,0.4595,0.487
2.342000,0.1640,0.0293,0.4630,0.492
2.343000,0.1651,-0.0197,0.4071,0.440
2.344000,0.0919,-0.0516,0.4045,0.418
2.349000,-0.0510,-0.0689,0.3711,0.381
2.359000,-0.1965,-0.0907,0.2210,0.309
2.359000,-0.2848,-0.1146,0.0980,0.322
2.364000,-0.3230,-0.1214,-0.0003,0.345
2.420000,-0.3424,-0.0730,-0.0931,0.362
2.421000,-0.3598,0.0188,-0.0465,0.363
2.421000,-0.4279,0.1084,0.0911,0.451
2.421000,-0.5230,0.1718,0.1878,0.582
2.421000,-0.5900,0.2069,0.2841,0.687
2.421000,-0.5708,0.2276,0.3936,0.730
2.422000,-0.2495,0.1820,0.4150,0.517
2.422000,-0.0938,0.1319,0.4721,0.499
2.422000,0.0210,0.0677,0.5387,0.543
2.422000,0.1116,0.0014,0.5501,0.561
2.422000,0.1831,-0.0168,0.5015,0.534
2.426000,0.2115,0.0726,0.4284,0.483
2.430000,0.1897,0.1955,0.4241,0.504
2.435000,0.1393,0.2872,0.5411,0.628
2.440000,0.0792,0.3766,0.7385,0.833
2.444000,0.0164,0.4733,0.9636,1.074
2.449000,-0.0060,0.5796,1.1712,1.307
2.454000,-0.0333,0.7218,1.3208,1.506
2.459000,-0.1349,0.8617,1.3699,1.624
2.464000,-0.3203,0.9707,1.3047,1.657
2.501000,-0.5822,1.0871,1.2476,1.754
2.502000,-0.9039,1.2589,1.2111,1.967
2.502000,-1.2376,1.4621,1.2147,2.268
2.502000,-1.5740,1.6681,1.1480,2.565
2.503000,-1.9230,1.8532,0.9945,2.850
2.503000,-2.2468,2.0104,1.0682,3.199
2.503000,-2.5169,2.0970,1.2327,3.500
2.503000,-2.7335,2.1227,1.1244,3.639
2.507000,-2.9209,2.1307,0.8680,3.718
2.511000,-3.1082,2.0520,0.7147,3.792
2.520000,-3.2512,1.9134,0.6400,3.826
2.526000,-3.3512,1.6607,0.4959,3.773
2.531000,-3.4349,1.6326,0.4912,3.835
2.537000,-3.5552,1.6495,0.5945,3.964
2.540000,-3.7286,1.7164,0.6954,4.163
2.544000,-3.9817,1.8380,0.7413,4.448
2.549000,-4.2616,2.0096,0.7993,4.779
2.582000,-4.5540,2.2193,0.8673,5.140
2.583000,-4.8441,2.4576,0.8881,5.504
2.583000,-5.1150,2.7483,0.9195,5.879
2.583000,-5.3906,3.0700,1.0169,6.286
2.583000,-5.6705,3.4133,1.1709,6.721
2.584000,-6.0053,3.7665,1.4441,7.234
2.584000,-6.4474,4.0962,1.7910,7.846
2.587000,-6.9367,4.4885,2.0798,8.520
2.592000,-7.4393,5.0368,2.3537,9.287
2.597000,-7.9743,5.7407,2.7345,10.199
2.605000,-8.5438,6.5954,3.2625,11.276
2.606000,-9.1096,7.6175,3.8893,12.496
2.611000,-9.6001,8.7830,4.4330,13.746
2.615000,-9.9909,10.0106,4.6004,14.873
2.647000,-10.2814,11.2334,4.3148,15.828
2.647000,-10.4619,12.3467,3.8345,16.631
2.648000,-10.4923,13.2489,3.4333,17.246
2.648000,-10.2813,13.8794,3.3184,17.588
2.648000,-9.6817,14.1268,3.6737,17.516
2.649000,-6.9070,13.1785,5.6258,15.907
2.654000,-5.1375,12.5647,6.5931,15.091
2.658000,-3.6060,12.1364,7.0562,14.494
2.663000,-2.6108,11.8650,6.8581,13.951
2.670000,-2.2207,11.4787,6.0563,13.167
2.672000,-2.4381,10.9117,4.9350,12.221
2.678000,-3.0246,10.5643,4.3595,11.822
2.682000,-3.7167,10.4688,4.9044,12.143
2.706000,-4.4707,10.1685,6.0693,12.658
2.707000,-5.1330,9.5974,7.0487,12.967
2.707000,-5.4305,8.7644,7.5487,12.778
2.707000,-5.2719,7.5780,7.6231,11.972
2.708000,-4.6585,6.2099,7.3261,10.674
2.710000,-3.5430,4.9497,6.7879,9.117
2.715000,-1.8975,3.9542,6.2983,7.675
2.721000,0.3331,3.3481,6.0053,6.884
2.725000,2.8985,3.4448,5.2491,6.915
