time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.360000,0.0890,0.4793,0.5486,0.734
0.360000,0.0161,0.4587,0.5095,0.686
0.360000,-0.1343,0.4752,0.4029,0.637
0.363000,-0.3404,0.5169,0.2195,0.657
0.367000,-0.5353,0.5528,0.0523,0.771
0.371000,-0.6597,0.5401,-0.0076,0.853
0.384000,-0.6929,0.4476,0.0689,0.828
0.384000,-0.6335,0.2613,0.2232,0.721
0.385000,-0.4939,0.0813,0.3130,0.590
0.390000,-0.3554,-0.0974,0.3203,0.488
0.399000,-0.2653,-0.2938,0.2959,0.494
0.400000,-0.1973,-0.4248,0.3209,0.568
0.405000,-0.1584,-0.5220,0.3739,0.661
0.456000,-0.1346,-0.6193,0.3964,0.748
0.456000,-0.0604,-0.6646,0.4583,0.809
0.456000,0.0973,-0.6771,0.5390,0.871
0.456000,0.1598,-0.7053,0.4922,0.875
0.456000,0.2299,-0.8056,0.4726,0.962
0.456000,0.2864,-0.9369,0.4413,1.074
0.456000,0.3465,-1.0084,0.4122,1.143
0.456000,0.3627,-1.0252,0.4464,1.176
0.456000,0.3381,-1.0232,0.4859,1.182
0.456000,0.3396,-0.9574,0.4949,1.130
0.461000,0.3625,-0.8662,0.5235,1.075
0.467000,0.3832,-0.7719,0.5490,1.022
0.471000,0.3945,-0.6969,0.5486,0.971
0.479000,0.4301,-0.6436,0.5558,0.953
0.481000,0.5094,-0.5690,0.6014,0.972
0.485000,0.5822,-0.5208,0.6904,1.043
0.490000,0.5746,-0.5111,0.7676,1.087
0.545000,0.5561,-0.4703,0.8282,1.103
0.545000,0.5842,-0.3939,0.8964,1.140
0.545000,0.5918,-0.3562,0.9606,1.183
0.545000,0.5622,-0.4098,0.9778,1.200
0.545000,0.5555,-0.4876,0.9361,1.193
0.546000,0.5836,-0.5227,0.8693,1.170
0.546000,0.5433,-0.6085,0.7748,1.125
0.546000,0.4606,-0.7328,0.6598,1.088
0.546000,0.4044,-0.8287,0.5246,1.061
0.546000,0.3373,-0.9136,0.3416,1.032
0.556000,0.1927,-1.0226,0.0063,1.041
0.556000,0.1284,-1.0289,-0.1033,1.042
0.556000,0.0460,-1.0090,-0.2029,1.030
0.567000,-0.0016,-0.9438,-0.2543,0.977
0.568000,-0.0142,-0.8790,-0.1902,0.899
0.571000,0.0062,-0.8457,-0.0706,0.849
0.584000,0.0453,-0.8390,0.0090,0.840
0.584000,0.0508,-0.8710,0.0485,0.874
0.585000,0.0518,-0.8768,0.0838,0.882
0.590000,0.0844,-0.8232,0.1676,0.844
0.662000,0.1033,-0.8204,0.3168,0.885
0.663000,0.0892,-0.8898,0.4717,1.011
0.663000,0.0854,-0.9740,0.5965,1.145
0.663000,0.1036,-1.0371,0.7151,1.264
0.663000,0.1275,-1.0646,0.8009,1.338
0.663000,0.1475,-1.0852,0.8370,1.378
0.663000,0.1539,-1.1013,0.8523,1.401
0.663000,0.1372,-1.1057,0.8466,1.399
0.663000,0.1141,-1.0625,0.8103,1.341
0.663000,0.0820,-1.0245,0.7794,1.290
0.664000,0.0452,-1.0346,0.7446,1.275
0.664000,0.0106,-1.0546,0.6842,1.257
0.664000,-0.0126,-1.0772,0.6578,1.262
0.664000,-0.0415,-1.0881,0.6729,1.280
0.667000,-0.0769,-1.0831,0.7473,1.318
0.671000,-0.0890,-1.0264,0.8546,1.339
0.685000,-0.1206,-1.0252,0.7811,1.294
0.685000,-0.1934,-1.1057,0.6680,1.306
0.685000,-0.2144,-1.2058,0.5586,1.346
0.690000,-0.1692,-1.3134,0.5033,1.417
0.702000,-0.0694,-1.3690,0.5093,1.462
0.703000,0.0543,-1.3413,0.5552,1.453
0.705000,0.1350,-1.2999,0.6453,1.458
0.709000,0.1779,-1.2399,0.7606,1.465
0.778000,0.2044,-1.1637,0.8314,1.445
0.778000,0.2270,-1.0710,0.8384,1.379
0.778000,0.2263,-0.9642,0.8289,1.292
0.778000,0.1690,-0.8670,0.8075,1.197
0.779000,0.1223,-0.7459,0.7910,1.094
0.779000,0.0978,-0.6488,0.8127,1.045
0.779000,0.0619,-0.6116,0.8369,1.038
0.779000,0.0550,-0.5839,0.8467,1.030
0.779000,0.0748,-0.5441,0.8685,1.028
0.779000,0.1209,-0.4924,0.8855,1.020
0.779000,0.1621,-0.4670,0.8859,1.014
0.779000,0.1935,-0.5086,0.8984,1.050
0.779000,0.2460,-0.6004,0.9686,1.166
0.779000,0.2837,-0.6777,1.0440,1.277
0.780000,0.3233,-0.7024,1.0764,1.325
0.790000,0.3490,-0.6835,1.0792,1.324
0.794000,0.3594,-0.5476,0.9750,1.175
0.800000,0.3885,-0.4354,0.9178,1.088
0.804000,0.4249,-0.3395,0.9217,1.070
0.809000,0.4522,-0.2359,0.9788,1.104
0.815000,0.4730,-0.1148,1.0698,1.175
0.819000,0.4613,-0.0218,1.2398,1.323
0.824000,0.4509,0.0433,1.4528,1.522
0.883000,0.4514,0.0755,1.7090,1.769
0.883000,0.4413,0.0819,2.0116,2.061
0.883000,0.4563,0.0813,2.2939,2.340
0.884000,0.4623,0.0281,2.5473,2.589
0.884000,0.4470,-0.0277,2.7414,2.778
0.884000,0.4436,-0.0503,2.8624,2.897
0.884000,0.4685,-0.0782,2.9130,2.951
0.884000,0.5170,-0.1040,2.8784,2.926
0.884000,0.5087,-0.1503,2.7555,2.806
0.884000,0.4521,-0.2177,2.5910,2.639
0.885000,0.3949,-0.3107,2.4635,2.514
0.885000,0.3275,-0.4290,2.4083,2.468
0.885000,0.2661,-0.5512,2.4229,2.499
0.889000,0.2056,-0.6822,2.4622,2.563
0.894000,0.1578,-0.7794,2.5289,2.651
0.899000,0.2130,-0.7982,2.6114,2.739
0.904000,0.3300,-0.7274,2.6575,2.775
0.915000,0.4509,-0.5320,2.6342,2.725
0.918000,0.8045,0.3259,2.6533,2.792
0.922000,0.8957,0.9582,2.8531,3.140
0.994000,0.8107,1.7929,3.0870,3.661
0.995000,0.4278,2.8374,3.1641,4.271
0.995000,-0.2891,4.0009,3.0914,5.064
0.995000,-1.1890,5.1348,3.0390,6.084
0.995000,-1.9687,6.0647,3.0784,7.080
0.996000,-2.4369,6.5612,3.1331,7.668
0.996000,-2.6181,6.4576,3.0108,7.591
0.996000,-2.6041,5.8098,2.6057,6.879
0.996000,-2.3845,4.8772,1.8787,5.745
0.996000,-1.8507,3.9471,0.9062,4.453
0.996000,-1.0665,3.0889,-0.0030,3.268
0.997000,-0.2111,2.2542,-0.6088,2.344
0.997000,0.5692,1.3685,-0.9122,1.740
0.997000,1.1368,0.3379,-0.9064,1.493
0.997000,1.4348,-0.8833,-0.6803,1.817
0.999000,1.5299,-2.2956,-0.5262,2.808
1.004000,1.5747,-3.7531,-0.6507,4.122
1.008000,1.6952,-5.1341,-1.1152,5.521
1.013000,1.9478,-6.3119,-1.9767,6.895
1.018000,2.3900,-6.9376,-3.0770,7.957
1.023000,2.8887,-6.8326,-4.0124,8.434
1.031000,3.0547,-6.3941,-4.6364,8.468
1.037000,2.7707,-6.0180,-5.1303,8.379
1.042000,2.4271,-4.5746,-6.1492,8.039
1.121000,2.6026,-3.1139,-6.1898,7.402
1.122000,2.6760,-1.2432,-5.5800,6.312
1.122000,2.4199,0.8431,-4.1913,4.913
1.122000,1.7138,2.8452,-2.1686,3.967
1.122000,0.7633,4.5592,-0.0354,4.623
1.123000,-0.2186,5.8335,1.8460,6.123
1.123000,-1.1504,6.4265,3.2140,7.277
1.123000,-1.9117,6.2595,3.7682,7.552
1.123000,-2.2202,5.5414,3.3961,6.868
1.123000,-1.9473,4.4068,2.2909,5.335
1.123000,-1.4677,2.9520,1.0756,3.468
1.123000,-1.0453,1.4405,0.1791,1.789
1.124000,-0.6694,0.0611,-0.4949,0.835
1.124000,-0.3456,-1.1189,-1.1029,1.609
1.124000,-0.1515,-2.1451,-1.7213,2.754
1.124000,-0.0704,-2.9621,-2.3145,3.760
1.124000,0.0685,-3.4192,-2.8089,4.426
1.127000,0.2284,-3.5858,-3.1305,4.766
1.132000,0.3207,-3.5985,-3.1978,4.825
1.137000,0.3965,-3.4526,-3.0192,4.604
1.141000,0.4668,-3.1963,-2.6402,4.172
1.151000,0.5575,-2.8369,-2.1173,3.584
1.152000,0.6538,-2.3797,-1.6168,2.950
1.205000,0.7067,-1.8891,-1.2386,2.367
1.205000,0.4331,-1.0957,-0.8133,1.432
1.206000,0.0022,-0.9440,-0.8056,1.241
1.206000,-0.5749,-0.9290,-1.0068,1.486
1.206000,-1.7429,-1.7924,-1.1153,2.738
1.206000,-3.0477,-2.7773,-1.3904,4.351
1.206000,-2.9518,-2.1017,-1.9870,4.133
1.206000,-1.8275,-0.4894,-2.3398,3.009
1.206000,-0.8315,0.7197,-2.3938,2.634
1.207000,-0.2744,1.3899,-2.3906,2.779
1.208000,-0.1206,1.6293,-2.3277,2.844
1.213000,-0.1794,1.4766,-2.1812,2.640
1.217000,-0.3679,1.0566,-1.9463,2.245
1.222000,-0.5842,0.5178,-1.6996,1.870
1.229000,-0.7502,-0.0202,-1.4701,1.651
1.232000,-0.8235,-0.4474,-1.2842,1.590
1.236000,-0.7445,-0.7447,-1.1878,1.587
1.241000,-0.5682,-0.9362,-1.2340,1.650
1.284000,-0.3593,-1.0624,-1.3370,1.745
1.285000,-0.1995,-1.1785,-1.2799,1.751
1.285000,-0.1035,-1.2726,-1.1473,1.717
1.285000,0.0315,-1.2634,-1.1142,1.685
1.285000,0.1672,-1.1725,-1.1065,1.621
1.285000,0.2987,-1.0600,-1.0283,1.507
1.285000,0.4476,-0.9522,-0.9152,1.394
1.285000,0.5927,-0.8135,-0.8246,1.301
1.289000,0.8656,-0.4189,-0.8836,1.306
1.294000,0.9523,-0.2710,-0.9459,1.369
1.298000,1.0420,-0.1232,-1.0260,1.468
1.303000,1.0363,-0.0377,-1.0306,1.462
1.308000,0.9904,-0.0359,-0.9332,1.361
1.313000,0.9594,-0.0677,-0.7672,1.230
1.317000,0.9028,-0.1496,-0.5465,1.066
1.323000,0.8470,-0.2289,-0.3407,0.941
1.361000,0.6792,-0.4349,-0.1066,0.814
1.361000,0.5169,-0.5690,0.0431,0.770
1.361000,0.4276,-0.5163,0.0654,0.674
1.361000,0.2576,-0.5426,0.1449,0.618
1.361000,0.0287,-0.5951,0.2193,0.635
1.361000,-0.1152,-0.4945,0.2648,0.573
1.362000,-0.2677,-0.4059,0.4276,0.648
1.362000,-0.5010,-0.4609,0.7487,1.012
1.365000,-0.6590,-0.4033,0.9792,1.247
1.369000,-0.6890,-0.1544,1.0688,1.281
1.374000,-0.7343,0.0012,1.2518,1.451
1.379000,-0.8094,0.0348,1.4174,1.633
1.384000,-0.8659,0.0063,1.4788,1.714
1.389000,-0.9157,-0.1344,1.5430,1.799
1.399000,-0.9609,-0.3777,1.5810,1.888
1.399000,-0.9890,-0.6277,1.4635,1.875
1.408000,-1.0101,-0.8822,1.1885,1.792
1.464000,-1.1145,-1.4351,0.2238,1.831
1.465000,-1.1413,-1.6143,-0.2856,1.998
1.465000,-1.2386,-1.7334,-0.6246,2.220
1.465000,-1.3366,-1.6920,-0.6901,2.264
1.465000,-1.4978,-1.5668,-0.4465,2.213
1.465000,-1.7581,-1.4034,0.0536,2.250
1.466000,-2.0554,-1.1254,0.5468,2.406
1.466000,-2.4426,-0.7808,0.8562,2.704
1.466000,-2.9894,-0.5013,0.9270,3.170
1.466000,-3.5762,-0.2820,0.6393,3.644
1.466000,-4.1000,-0.1470,0.1007,4.104
1.466000,-4.5248,-0.0722,-0.4854,4.551
1.469000,-4.8383,-0.0287,-0.9420,4.929
1.474000,-5.0330,-0.0284,-1.0772,5.147
1.479000,-5.0636,-0.0449,-0.8285,5.131
1.484000,-4.8560,-0.0229,-0.4230,4.874
1.488000,-4.4125,0.0829,-0.0759,4.414
1.493000,-3.8674,0.1720,0.1625,3.875
1.498000,-3.2900,0.2801,0.0140,3.302
1.503000,-2.7010,0.5172,-0.6253,2.820
1.508000,-2.0924,0.9738,-1.3517,2.675
1.547000,-1.4058,1.8054,-1.7276,2.867
1.547000,-0.6980,3.0067,-1.6618,3.506
1.547000,-0.1558,4.3049,-1.2959,4.498
1.547000,0.2994,5.3694,-0.8534,5.445
1.548000,1.6188,6.4442,-0.2087,6.648
1.548000,2.5958,6.4797,-0.2110,6.983
1.548000,3.4964,6.3188,-0.4825,7.238
1.550000,4.0215,6.0624,-1.0021,7.344
1.555000,4.0800,5.7081,-1.6123,7.199
1.559000,3.9295,5.2321,-2.0292,6.851
1.565000,3.8331,4.7209,-2.1856,6.462
1.569000,3.9128,4.3279,-2.1552,6.220
1.574000,4.0030,3.9671,-2.0473,5.996
1.579000,3.8803,3.4331,-2.0093,5.557
1.584000,3.6370,2.7118,-2.1220,5.008
1.588000,3.4065,1.8083,-2.3873,4.536
1.645000,3.2095,0.8114,-2.6777,4.258
1.645000,3.0747,-0.0179,-2.8489,4.192
1.645000,3.0165,-0.4118,-2.7876,4.128
1.646000,2.9460,-0.2513,-2.4683,3.852
1.646000,2.7189,0.4197,-1.9107,3.350
1.646000,2.3489,1.4546,-1.2455,3.031
1.646000,1.9193,2.6111,-0.6533,3.306
1.646000,1.4659,3.6714,-0.2416,3.961
1.646000,1.0082,4.4824,-0.0750,4.595
1.646000,0.6044,4.9777,-0.1407,5.016
1.646000,0.3587,5.1481,-0.3318,5.171
1.647000,0.3417,4.9939,-0.5648,5.037
1.655000,0.4863,4.5828,-0.8042,4.678
1.659000,0.9168,3.3456,-1.0047,3.612
1.664000,1.2332,2.7388,-1.0441,3.180
1.669000,1.6056,2.2955,-1.0894,3.006
1.675000,1.8478,2.0255,-1.0491,2.936
1.682000,1.9249,1.9192,-0.8433,2.846
1.683000,1.9128,1.9603,-0.5662,2.797
1.688000,1.7862,2.0579,-0.3829,2.752
1.693000,1.5050,2.1188,-0.3772,2.626
1.765000,1.1506,2.1217,-0.4318,2.452
1.765000,0.8496,2.0090,-0.4437,2.226
1.766000,0.6246,1.7856,-0.4844,1.953
1.766000,0.4907,1.4293,-0.6199,1.633
1.766000,0.4577,0.9375,-0.8832,1.367
1.766000,0.4805,0.3646,-1.2642,1.401
1.766000,0.5455,-0.2895,-1.6910,1.800
1.766000,0.6827,-1.0012,-2.1230,2.445
1.766000,0.8676,-1.7014,-2.5170,3.160
1.766000,1.0953,-2.3255,-2.8273,3.821
1.767000,1.3494,-2.8283,-3.0154,4.349
1.767000,1.5779,-3.2027,-3.0739,4.711
1.767000,1.7652,-3.4680,-2.9787,4.901
1.767000,1.9508,-3.6147,-2.7200,4.926
1.767000,2.1434,-3.6309,-2.3499,4.827
1.769000,2.3494,-3.5288,-1.9324,4.659
1.780000,2.5394,-3.3468,-1.5216,4.468
1.783000,2.7298,-2.9917,-0.8842,4.145
1.788000,2.7117,-2.9186,-0.7886,4.061
1.792000,2.6170,-2.9239,-0.8063,4.006
1.797000,2.4384,-2.9837,-0.8631,3.949
1.802000,2.2192,-3.1170,-0.9593,3.945
1.807000,1.9782,-3.3189,-1.0856,4.013
1.862000,1.7296,-3.5775,-1.1727,4.143
1.862000,1.5664,-3.8759,-1.2470,4.362
1.863000,1.4572,-4.2190,-1.3301,4.658
1.863000,1.3847,-4.5805,-1.3454,4.971
1.863000,1.3703,-4.9222,-1.3024,5.273
1.863000,1.4166,-5.2250,-1.2248,5.550
1.863000,1.5788,-5.4555,-1.1486,5.794
1.864000,1.7640,-5.6567,-1.0449,6.017
1.864000,1.9271,-5.7638,-0.8997,6.144
1.864000,2.1093,-5.6166,-0.7921,6.052
1.864000,2.2247,-5.2750,-0.7365,5.772
1.864000,2.1777,-4.9495,-0.6806,5.450
1.869000,2.0471,-4.7474,-0.6107,5.206
1.876000,1.9786,-4.5868,-0.5634,5.027
1.878000,2.0129,-4.3886,-0.5108,4.855
1.883000,2.1164,-4.1620,-0.4151,4.688
1.888000,2.2389,-3.9211,-0.2627,4.523
1.893000,2.3566,-3.6659,-0.0515,4.358
1.902000,2.4599,-3.4147,0.2245,4.214
1.907000,2.4819,-2.9725,0.7325,3.941
1.963000,2.3596,-2.7620,0.9050,3.744
1.963000,2.1475,-2.5124,1.0093,3.456
1.964000,1.8258,-2.1878,1.0539,3.038
1.964000,1.4058,-1.7688,1.0303,2.483
1.964000,0.9086,-1.2602,0.9323,1.812
1.964000,0.3506,-0.6187,0.7916,1.064
1.964000,-0.2084,0.1538,0.5800,0.635
1.964000,-0.6504,1.0933,0.2808,1.303
1.964000,-0.8523,2.1358,0.0288,2.300
1.964000,-0.7867,3.1620,-0.0147,3.258
1.964000,-0.4857,4.1434,0.2797,4.181
1.964000,-0.0059,4.9387,0.9610,5.031
1.968000,0.5261,5.4041,1.8137,5.725
1.974000,1.0184,5.5585,2.5296,6.191
1.978000,1.4308,5.5828,3.0184,6.506
1.983000,1.8113,5.6266,3.4177,6.828
1.987000,2.2025,5.7220,3.6994,7.161
1.992000,2.5564,5.7746,3.7194,7.329
1.999000,2.7725,5.6240,3.4369,7.150
2.002000,2.8637,5.2107,2.8790,6.606
2.007000,2.9782,4.5286,2.2354,5.863
2.064000,3.2268,3.5736,1.7515,5.124
2.065000,3.6258,2.3942,1.6169,4.636
2.065000,4.1164,1.1006,1.8793,4.657
2.065000,5.0759,-1.4223,2.6112,5.883
2.065000,5.2825,-2.4165,2.5051,6.326
2.066000,5.3468,-2.9928,2.2256,6.519
2.066000,5.3733,-2.8692,2.0814,6.437
2.066000,5.1767,-1.5693,2.0610,5.789
2.066000,4.4195,0.8901,1.7435,4.834
2.066000,3.0810,3.8486,1.0017,5.031
2.066000,1.6735,6.6702,0.3500,6.886
2.068000,0.7733,8.9599,0.2418,8.996
2.073000,0.5192,10.3749,0.5632,10.403
2.080000,0.6682,10.5298,0.7428,10.577
2.083000,1.0088,9.4208,0.3503,9.481
2.088000,1.6600,7.5116,-0.5123,7.710
2.092000,2.6293,5.3641,-1.5343,6.168
2.135000,3.5376,3.4313,-2.4556,5.506
2.135000,3.9464,1.6320,-3.0714,5.260
2.135000,3.8380,-0.2242,-3.2844,5.056
2.135000,3.5440,-2.0139,-3.3269,5.262
2.136000,3.2362,-3.6475,-3.4862,5.994
2.136000,2.9070,-5.0569,-3.6146,6.862
2.136000,2.6087,-6.2076,-3.5519,7.613
2.136000,2.4772,-6.9070,-3.4933,8.127
2.136000,2.5167,-6.8904,-3.7173,8.224
2.177000,2.4370,-6.3254,-4.2990,8.027
2.177000,1.9968,-5.4533,-5.2254,7.812
2.178000,0.9046,-2.3000,-7.1292,7.545
2.178000,0.7568,-0.0108,-7.3784,7.417
2.178000,0.7928,2.3127,-6.8822,7.304
2.178000,0.7941,4.2158,-5.7146,7.146
2.178000,0.7560,5.4900,-4.2229,6.967
2.178000,0.7996,6.1279,-2.7302,6.756
2.183000,0.9855,6.1439,-1.4693,6.394
2.187000,1.2605,5.5789,-0.5979,5.751
2.192000,1.5365,4.5388,-0.1776,4.795
2.197000,1.8258,3.3111,-0.1539,3.784
2.202000,2.1909,2.2288,-0.3677,3.147
2.206000,2.6040,1.3492,-0.6817,3.011
2.216000,2.9457,0.5479,-1.0711,3.182
2.216000,3.1641,-0.1993,-1.5587,3.533
2.221000,3.4569,-0.6509,-2.0426,4.068
2.226000,3.7707,-0.8456,-2.3991,4.549
2.282000,3.9281,-0.9440,-2.6507,4.832
2.282000,3.9722,-0.8816,-2.7932,4.935
2.282000,3.8795,-0.7184,-2.8149,4.847
2.282000,3.6581,-0.4997,-2.7713,4.616
2.282000,3.3687,-0.2065,-2.6978,4.321
2.283000,3.0769,0.0824,-2.5887,4.022
2.283000,2.7595,0.3168,-2.4696,3.717
2.283000,2.3739,0.4299,-2.3416,3.362
2.283000,1.9521,0.3566,-2.2278,2.983
2.283000,0.9543,-0.4267,-2.3754,2.595
2.283000,0.5307,-1.0732,-2.6743,2.930
2.290000,0.2498,-1.5902,-2.9700,3.378
2.292000,0.0486,-1.9804,-3.2491,3.805
2.307000,-0.0708,-2.2487,-3.5299,4.186
2.308000,-0.1546,-2.3594,-3.8089,4.483
2.308000,-0.2654,-2.3609,-4.0106,4.661
2.311000,-0.3748,-2.2438,-4.0901,4.680
2.339000,-0.4516,-2.0252,-4.0720,4.570
2.340000,-0.4907,-1.6788,-3.9419,4.313
2.341000,-0.4914,-1.2214,-3.6158,3.848
2.341000,-0.4603,-0.7893,-3.1247,3.256
2.342000,-0.4111,-0.4180,-2.5521,2.619
2.342000,-0.3287,-0.0715,-2.0531,2.080
2.405000,-0.1550,0.1956,-1.7253,1.743
2.406000,0.0044,0.3162,-1.0876,1.133
2.406000,0.1758,0.3456,-0.4495,0.594
2.406000,0.4606,0.2984,-0.2365,0.598
2.406000,0.7755,0.1584,-0.0969,0.797
2.406000,1.0251,0.0451,0.0393,1.027
2.406000,1.1423,-0.0869,0.1820,1.160
2.406000,1.1893,-0.2591,0.1974,1.233
2.406000,1.2377,-0.4454,0.1865,1.329
2.406000,1.1772,-0.7175,0.1729,1.389
2.406000,1.0406,-0.9707,0.0573,1.424
2.407000,0.7750,-1.4273,-0.2753,1.647
2.407000,0.7448,-1.4412,-0.3218,1.654
2.411000,0.6743,-1.4531,-0.1443,1.608
2.418000,0.4966,-1.5251,0.1640,1.612
2.420000,0.3409,-1.5495,0.4500,1.649
2.425000,0.2195,-1.5383,0.6656,1.690
2.488000,0.0488,-1.5058,0.8566,1.733
2.488000,-0.1712,-1.4043,1.0802,1.780
2.488000,-0.3828,-1.1954,1.2860,1.797
2.489000,-0.5813,-0.9153,1.4402,1.803
2.489000,-0.7570,-0.5735,1.6000,1.861
2.489000,-0.8928,-0.1798,1.7627,1.984
2.489000,-1.0199,0.1870,1.9021,2.166
2.489000,-1.1716,0.4456,2.0924,2.439
2.489000,-1.2496,0.6346,2.2646,2.663
2.489000,-1.2463,0.7732,2.2991,2.727
2.489000,-1.3242,0.7588,2.3062,2.766
2.489000,-1.5050,0.6920,2.3215,2.852
2.489000,-1.7311,0.7017,2.2632,2.935
2.492000,-1.9860,0.6824,2.1114,2.978
2.500000,-2.2603,0.5047,1.8891,2.989
2.501000,-2.4870,0.1234,1.7133,3.023
2.505000,-2.6007,-0.2221,1.4493,2.986
2.510000,-2.6006,-0.3331,1.1910,2.880
2.520000,-2.5729,-0.2900,1.1835,2.847
2.525000,-2.4955,0.1336,1.5244,2.927
2.596000,-2.6192,0.4784,1.8783,3.258
2.596000,-2.8895,0.8256,2.1881,3.717
2.596000,-3.2518,0.9860,2.3632,4.139
2.596000,-3.5556,1.0604,2.3490,4.391
2.596000,-3.7576,1.1208,2.1176,4.456
2.597000,-3.9223,1.1097,1.7554,4.438
2.597000,-4.0237,1.0967,1.3674,4.389
2.597000,-3.9135,1.1364,1.0606,4.211
2.597000,-3.5230,1.2335,0.9968,3.864
2.597000,-2.8887,1.4212,1.2211,3.443
2.597000,-2.0900,1.6706,1.6710,3.155
2.597000,-1.2275,1.9865,2.1882,3.200
2.598000,-0.4110,2.3424,2.6119,3.532
2.598000,0.2781,2.6090,2.7957,3.834
2.598000,0.6966,2.6880,2.4899,3.730
2.601000,0.8746,2.6920,1.6434,3.273
2.605000,1.0053,2.9300,0.6533,3.166
2.610000,1.1673,3.6341,0.0634,3.818
2.615000,1.3206,4.7805,0.1663,4.962
2.620000,1.4695,5.9860,0.8308,6.219
2.625000,1.7295,6.7312,1.5148,7.113
2.636000,2.0794,6.7312,1.7069,7.249
2.637000,2.4061,6.1467,1.2954,6.727
2.644000,2.5901,5.2997,0.3604,5.910
2.706000,2.3667,3.6709,-1.8954,4.761
2.707000,2.2120,3.0001,-2.5773,4.532
2.707000,2.1133,2.4065,-2.8531,4.289
2.707000,2.1441,1.9406,-2.9304,4.117
2.707000,2.3485,1.5330,-2.9809,4.093
2.707000,2.6556,1.0044,-3.0373,4.158
2.707000,3.0140,0.2928,-3.0990,4.333
2.708000,3.3892,-0.5487,-3.1411,4.653
2.708000,3.7354,-1.3716,-3.0787,5.031
2.708000,4.0000,-1.9101,-2.8193,5.253
2.708000,4.1037,-1.9228,-2.3133,5.088
2.708000,3.9500,-1.2242,-1.5969,4.433
