time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.802000,1.7658,2.0698,0.4726,2.761
0.807000,1.6335,2.1030,0.2486,2.674
0.811000,1.3884,2.0516,0.0001,2.477
0.816000,1.0977,1.8848,-0.2038,2.191
0.821000,0.8574,1.6438,-0.3754,1.892
0.826000,0.6267,1.3870,-0.5433,1.616
0.831000,0.3840,1.1438,-0.7072,1.399
0.839000,0.1240,0.9029,-0.8833,1.269
0.840000,-0.0795,0.6791,-1.0661,1.267
0.845000,-0.2392,0.4727,-1.2285,1.338
0.910000,-0.3997,0.2340,-1.3449,1.422
0.911000,-0.4986,-0.1901,-1.5987,1.685
0.911000,-0.4260,-0.2210,-1.6699,1.737
0.911000,-0.3761,-0.1874,-1.6203,1.674
0.911000,-0.3443,-0.1140,-1.4812,1.525
0.911000,-0.2973,-0.0329,-1.3049,1.339
0.912000,-0.2213,0.0429,-1.1295,1.152
0.912000,-0.1404,0.1201,-0.9953,1.012
0.912000,-0.0429,0.2074,-0.8831,0.908
0.912000,0.0782,0.3019,-0.7664,0.827
0.912000,0.1753,0.3745,-0.6646,0.783
0.912000,0.2199,0.3940,-0.5634,0.722
0.912000,0.2289,0.3438,-0.5110,0.657
0.916000,0.2218,0.2289,-0.5191,0.609
0.920000,0.1633,0.0310,-0.5688,0.593
0.925000,0.0584,-0.2513,-0.6719,0.720
0.930000,-0.0513,-0.5928,-0.7758,0.978
0.935000,-0.1677,-0.9709,-0.8400,1.295
0.940000,-0.2900,-1.3797,-0.8889,1.667
0.945000,-0.3913,-1.7729,-0.9081,2.030
0.992000,-0.4233,-2.0712,-0.8743,2.288
0.992000,-0.3879,-2.2839,-0.7925,2.448
0.992000,-0.2993,-2.4328,-0.6607,2.539
0.993000,-0.1739,-2.4993,-0.4438,2.544
0.993000,-0.0357,-2.4910,-0.1709,2.497
0.993000,0.1145,-2.4390,0.0910,2.443
0.993000,0.5683,-2.3516,0.3861,2.450
0.993000,0.8336,-2.2375,0.6044,2.463
0.993000,1.1234,-2.1019,0.8241,2.522
0.997000,1.4162,-1.9716,1.0138,2.631
1.001000,1.6642,-1.8899,1.1371,2.763
1.007000,1.8578,-1.8781,1.1844,2.895
1.011000,1.9900,-1.9264,1.1698,3.007
1.018000,2.0921,-2.0439,1.0840,3.119
1.021000,2.1810,-2.2085,0.9725,3.253
1.026000,2.2951,-2.4174,0.8785,3.447
1.030000,2.4275,-2.6724,0.8040,3.699
1.065000,2.5713,-2.9588,0.7588,3.993
1.065000,2.7003,-3.3022,0.7189,4.326
1.065000,2.8245,-3.6875,0.6827,4.695
1.066000,2.9801,-4.0309,0.6908,5.060
1.066000,3.1288,-4.3656,0.6955,5.416
1.066000,3.3665,-4.6535,0.6873,5.785
1.066000,3.6836,-4.8138,0.7732,6.111
1.068000,3.9295,-4.8832,1.0297,6.352
1.072000,4.1972,-4.8696,1.3226,6.563
1.078000,4.5249,-4.7396,1.5145,6.725
1.083000,4.8120,-4.4885,1.6901,6.794
1.087000,5.0773,-4.1436,1.9562,6.839
1.092000,5.3252,-3.7274,2.2759,6.887
1.102000,5.5596,-3.2882,2.5332,6.938
1.107000,6.0646,-2.5390,2.6529,7.090
1.111000,6.3987,-2.0710,2.7347,7.260
1.120000,6.7358,-1.5784,2.8477,7.481
1.121000,7.0273,-1.0716,2.9506,7.697
1.126000,7.2367,-0.5939,3.0364,7.870
1.130000,7.3611,-0.1837,3.0693,7.978
1.174000,7.4003,0.1590,3.0639,8.011
1.174000,7.3375,0.4490,3.0565,7.961
1.174000,7.1966,0.7199,3.0378,7.845
1.174000,7.0183,0.9983,3.0127,7.703
1.175000,6.8429,1.2818,2.9888,7.576
1.175000,6.6703,1.5490,2.9734,7.465
1.175000,6.4906,1.7952,2.9573,7.355
1.175000,6.3181,2.0036,2.9286,7.246
1.175000,6.1524,2.1696,2.9042,7.141
1.178000,5.9958,2.2933,2.8962,7.043
1.182000,5.8482,2.3725,2.8928,6.943
1.187000,5.7381,2.4240,2.8795,6.862
1.192000,5.6508,2.4573,2.8681,6.797
1.197000,5.5527,2.4725,2.8421,6.710
1.201000,5.4769,2.4910,2.8013,6.637
1.206000,5.4613,2.5318,2.7765,6.629
1.211000,5.4218,2.6306,2.7652,6.630
1.221000,5.2891,2.7515,2.7126,6.550
1.226000,5.0953,2.8253,2.5932,6.377
1.230000,4.6753,2.9006,2.2132,5.930
1.267000,4.4065,2.9004,2.0067,5.644
1.267000,4.1145,2.8514,1.7876,5.316
1.268000,3.7951,2.7780,1.5325,4.947
1.268000,3.4652,2.7068,1.3040,4.586
1.268000,3.1661,2.6310,1.1191,4.266
1.268000,2.9004,2.5556,0.9681,3.985
1.268000,2.6494,2.4857,0.8416,3.729
1.268000,2.3989,2.4142,0.7562,3.486
1.272000,2.1420,2.3511,0.7023,3.257
1.278000,1.9032,2.2964,0.6533,3.053
1.282000,1.6847,2.2526,0.6213,2.881
1.288000,1.4869,2.2176,0.6203,2.741
1.292000,1.3289,2.1935,0.6235,2.639
1.297000,1.1606,2.1830,0.6308,2.552
1.301000,0.9963,2.1883,0.6373,2.487
1.306000,0.8481,2.1950,0.6259,2.435
1.310000,0.6801,2.1769,0.6016,2.359
1.319000,0.5234,2.1507,0.5620,2.284
1.320000,0.4256,2.1403,0.5190,2.243
1.325000,0.3771,2.1501,0.4823,2.236
1.330000,0.3133,2.1541,0.4491,2.223
1.374000,0.2034,2.0973,0.3790,2.141
1.374000,0.0216,1.9682,0.2509,1.984
1.374000,-0.2088,1.7997,0.0949,1.814
1.374000,-0.6441,1.4831,-0.2695,1.639
1.375000,-0.8600,1.3639,-0.4580,1.676
1.375000,-1.0551,1.2651,-0.6474,1.770
1.375000,-1.1935,1.1605,-0.7848,1.840
1.375000,-1.2897,1.0669,-0.8585,1.881
1.377000,-1.4033,1.0202,-0.9065,1.958
1.382000,-1.4748,0.9869,-0.9336,2.005
1.387000,-1.4779,0.9405,-0.8923,1.966
1.391000,-1.5727,0.9267,-0.8473,2.012
1.397000,-1.6777,0.9576,-0.8367,2.105
1.401000,-1.6569,0.9922,-0.7888,2.086
1.406000,-1.5730,1.0085,-0.7135,2.000
1.410000,-1.4837,0.9969,-0.6467,1.901
1.415000,-1.3939,0.9525,-0.6008,1.792
1.422000,-1.2965,0.9088,-0.5444,1.674
1.425000,-1.2319,0.8491,-0.4969,1.577
1.430000,-1.2190,0.7619,-0.5110,1.526
1.470000,-1.2168,0.6927,-0.5576,1.507
1.470000,-1.1846,0.6679,-0.6171,1.493
1.471000,-1.0868,0.6707,-0.6801,1.447
1.471000,-0.9305,0.6843,-0.7081,1.355
1.471000,-0.7424,0.7443,-0.6752,1.249
1.471000,-0.5633,0.8409,-0.5938,1.173
1.471000,-0.4411,0.9285,-0.5143,1.149
1.472000,-0.3371,0.9932,-0.4839,1.155
1.477000,-0.1269,1.0039,-0.4170,1.094
1.482000,-0.0188,0.9677,-0.3714,1.037
1.486000,0.0998,0.9300,-0.2970,0.981
1.492000,0.2218,0.9170,-0.1919,0.963
1.497000,0.3804,0.9357,-0.0803,1.013
1.501000,0.5588,0.9646,-0.0126,1.115
1.506000,0.7401,1.0033,0.0329,1.247
1.510000,0.9286,1.0706,0.0847,1.420
1.516000,1.1215,1.1663,0.0950,1.621
1.522000,1.3256,1.2493,0.0713,1.823
1.525000,1.5597,1.3195,0.0708,2.044
1.529000,1.7902,1.4077,0.0815,2.279
1.575000,1.9667,1.4899,0.0960,2.469
1.575000,2.1249,1.5636,0.1096,2.640
1.575000,2.2766,1.6645,0.0962,2.822
1.575000,2.3954,1.7640,0.0466,2.975
1.575000,2.4551,1.8238,-0.0151,3.058
1.575000,2.4488,1.8298,-0.0554,3.057
1.576000,2.4010,1.7825,-0.0811,2.991
1.576000,2.3286,1.7013,-0.1090,2.886
1.576000,2.2417,1.5986,-0.1601,2.758
1.577000,2.1621,1.4865,-0.2202,2.633
1.582000,2.0445,1.3987,-0.2464,2.489
1.587000,1.9275,1.3043,-0.2673,2.343
1.596000,1.9025,1.2066,-0.3334,2.277
1.601000,1.9238,1.0573,-0.4006,2.231
1.606000,1.9839,0.9664,-0.3780,2.239
1.610000,2.1426,0.8379,-0.3019,2.320
1.621000,2.3491,0.6933,-0.2085,2.458
1.621000,2.5626,0.5658,-0.1430,2.628
1.624000,2.7636,0.4815,-0.0859,2.807
1.629000,2.9803,0.4162,-0.0417,3.010
1.664000,3.2743,0.3144,-0.0196,3.289
1.665000,3.6427,0.1068,0.0118,3.644
1.665000,3.9564,-0.2522,0.1074,3.966
1.665000,4.1345,-0.6758,0.2478,4.197
1.665000,4.2184,-1.0560,0.3782,4.365
1.665000,4.3111,-1.3617,0.5106,4.550
1.665000,4.4582,-1.6191,0.6595,4.789
1.667000,4.6237,-1.8881,0.8437,5.065
1.672000,4.7456,-2.1520,1.0797,5.321
1.676000,4.8004,-2.3557,1.3476,5.514
1.681000,4.7957,-2.4702,1.6208,5.633
1.687000,4.7438,-2.4813,1.8943,5.679
1.691000,4.6924,-2.3820,2.1509,5.685
1.696000,4.6485,-2.1943,2.3739,5.662
1.700000,4.5639,-1.9399,2.6083,5.603
1.705000,4.4079,-1.6310,2.8515,5.497
1.710000,4.1970,-1.2797,3.0863,5.365
1.720000,3.9720,-0.8675,3.3262,5.253
1.724000,3.4528,0.0839,3.7887,5.127
1.729000,3.1469,0.5959,3.9893,5.116
1.740000,2.8503,1.1157,4.1315,5.142
1.741000,2.6034,1.5809,4.2153,5.201
1.743000,2.4296,1.9363,4.2501,5.265
1.797000,2.3188,2.1673,4.2528,5.307
1.797000,2.2491,2.2785,4.2281,5.303
1.798000,2.1797,2.2629,4.1878,5.235
1.798000,2.0846,2.1446,4.1080,5.081
1.798000,1.9426,1.9526,3.9817,4.842
1.798000,1.7565,1.7354,3.8093,4.540
1.798000,1.5150,1.4957,3.5365,4.128
1.798000,1.2568,1.2508,3.1833,3.644
1.798000,1.0348,1.0416,2.8224,3.181
1.799000,0.8609,0.8756,2.4783,2.766
1.799000,0.7234,0.7505,2.1564,2.395
1.800000,0.6171,0.6638,1.8619,2.071
1.805000,0.5589,0.5846,1.6000,1.793
1.810000,0.5459,0.5055,1.3665,1.556
1.814000,0.5447,0.4409,1.1925,1.383
1.820000,0.5623,0.3860,1.0663,1.266
1.824000,0.5821,0.3434,0.9425,1.160
1.829000,0.5800,0.3082,0.8285,1.057
1.837000,0.5849,0.2852,0.7650,1.004
1.843000,0.5923,0.2706,0.7375,0.984
1.880000,0.6416,0.3512,0.8056,1.088
1.881000,0.7094,0.3933,0.8854,1.201
1.881000,0.8195,0.4111,0.9741,1.338
1.881000,0.8975,0.4188,1.0785,1.464
1.881000,0.9341,0.4475,1.1910,1.578
1.881000,0.9556,0.5163,1.2635,1.666
1.881000,0.9620,0.5868,1.3080,1.727
1.881000,0.9509,0.6469,1.3412,1.767
1.887000,0.9341,0.7347,1.3841,1.824
1.890000,0.9333,0.8309,1.4625,1.924
1.895000,0.9126,0.9307,1.5498,2.025
1.900000,0.8457,1.0437,1.6053,2.093
1.905000,0.7471,1.1556,1.6172,2.123
1.910000,0.6359,1.2614,1.6096,2.142
1.914000,0.5215,1.3540,1.5826,2.147
1.921000,0.4089,1.4190,1.5313,2.127
1.924000,0.2980,1.4541,1.4751,2.093
1.929000,0.1843,1.4523,1.4234,2.042
1.963000,0.0703,1.4114,1.3786,1.974
1.963000,-0.0463,1.3531,1.3288,1.897
1.963000,-0.1606,1.2919,1.2573,1.810
1.963000,-0.2701,1.2612,1.1856,1.752
1.963000,-0.3702,1.2419,1.1043,1.703
1.964000,-0.4417,1.2004,1.0161,1.634
1.967000,-0.4986,1.1542,0.9378,1.569
1.972000,-0.5140,1.0509,0.7979,1.416
1.976000,-0.5538,0.9494,0.7449,1.328
1.981000,-0.6155,0.8640,0.6926,1.267
1.985000,-0.6894,0.7732,0.6390,1.217
1.990000,-0.7565,0.6508,0.5843,1.156
1.995000,-0.8120,0.5161,0.5289,1.098
2.000000,-0.8677,0.3620,0.4754,1.054
2.005000,-0.9354,0.1816,0.4382,1.049
2.009000,-0.9983,-0.0178,0.4438,1.093
2.015000,-1.0563,-0.2097,0.4635,1.172
2.021000,-1.0996,-0.3821,0.4925,1.264
2.025000,-1.1140,-0.5445,0.5522,1.357
2.029000,-1.1282,-0.7161,0.6450,1.484
2.086000,-1.1515,-0.8825,0.7611,1.638
2.086000,-1.1936,-1.0220,0.8908,1.806
2.086000,-1.2448,-1.1657,1.0365,1.996
2.086000,-1.2787,-1.3065,1.1907,2.182
2.087000,-1.2928,-1.4371,1.3581,2.362
2.087000,-1.3040,-1.5697,1.5264,2.548
2.087000,-1.2979,-1.6850,1.6953,2.720
2.087000,-1.2792,-1.7879,1.8694,2.886
2.087000,-1.2600,-1.8738,2.0244,3.033
2.087000,-1.2596,-1.9333,2.1434,3.149
2.087000,-1.2684,-2.0050,2.2572,3.275
2.090000,-1.2523,-2.0859,2.3538,3.385
2.095000,-1.2517,-2.2860,2.3930,3.538
2.101000,-1.3394,-2.4291,2.3665,3.646
2.105000,-1.4555,-2.5654,2.3054,3.744
2.109000,-1.6000,-2.6998,2.2363,3.854
2.114000,-1.7490,-2.8226,2.1902,3.978
2.119000,-1.8786,-2.9483,2.1980,4.129
2.123000,-2.0054,-3.0936,2.2475,4.318
2.129000,-2.1225,-3.2825,2.3407,4.556
2.138000,-2.2415,-3.5124,2.4937,4.856
2.139000,-2.3672,-3.7448,2.6726,5.174
2.143000,-2.5281,-3.9725,2.8481,5.503
2.148000,-2.7360,-4.1904,3.0054,5.838
2.196000,-2.9644,-4.4032,3.1297,6.162
2.196000,-3.2178,-4.5985,3.2160,6.469
2.197000,-3.5176,-4.7594,3.2451,6.750
2.197000,-3.8181,-4.9406,3.1812,7.008
2.197000,-4.0904,-5.1775,3.0322,7.262
2.197000,-4.2963,-5.5103,2.7798,7.520
2.198000,-4.3879,-5.9865,2.4490,7.816
2.198000,-4.4154,-6.5479,2.1434,8.183
2.198000,-4.4526,-7.1101,1.9253,8.607
2.198000,-4.5325,-7.6385,1.8140,9.065
2.201000,-4.6403,-8.1083,1.7356,9.502
2.205000,-4.7946,-8.4951,1.6373,9.891
2.214000,-4.9460,-8.7796,1.5213,10.191
2.222000,-5.1193,-9.0544,1.2029,10.471
2.223000,-5.2165,-9.0158,1.0813,10.472
2.228000,-5.2186,-8.9344,0.9067,10.386
2.269000,-5.1305,-8.7528,0.6949,10.169
2.269000,-5.0671,-8.3995,0.5825,9.827
2.270000,-4.9785,-7.9305,0.5953,9.383
2.270000,-4.8314,-7.4089,0.6442,8.868
2.270000,-4.6526,-6.9000,0.6408,8.347
2.270000,-4.4804,-6.4113,0.5638,7.842
2.270000,-4.3198,-5.9311,0.4733,7.353
2.271000,-4.1063,-5.4720,0.3977,6.853
2.274000,-3.8070,-5.0444,0.3488,6.329
2.276000,-3.4653,-4.6538,0.3359,5.812
2.280000,-3.1368,-4.2627,0.3415,5.303
2.338000,-2.8361,-3.8788,0.3366,4.817
2.339000,-2.5537,-3.5076,0.2849,4.348
2.339000,-2.2949,-3.1662,0.1651,3.914
2.339000,-2.0767,-2.8670,-0.0347,3.540
2.339000,-1.9063,-2.6195,-0.2879,3.253
2.339000,-1.7743,-2.3978,-0.5390,3.031
2.340000,-1.6641,-2.2087,-0.7808,2.874
2.340000,-1.5635,-2.0714,-1.0323,2.793
2.340000,-1.4798,-1.9738,-1.2787,2.779
2.340000,-1.4105,-1.9227,-1.5008,2.818
2.340000,-1.3481,-1.8866,-1.7160,2.885
2.343000,-1.2766,-1.9067,-2.0934,3.106
2.347000,-1.2194,-1.8936,-2.2633,3.193
2.358000,-1.1429,-1.8810,-2.3980,3.255
2.359000,-1.0639,-1.8878,-2.5019,3.310
2.361000,-0.9848,-1.8780,-2.5630,3.326
2.430000,-0.9153,-1.8565,-2.6027,3.325
2.430000,-0.8432,-1.8255,-2.6066,3.292
2.431000,-0.7687,-1.7636,-2.5651,3.206
2.431000,-0.7059,-1.6874,-2.5022,3.099
2.431000,-0.6622,-1.5946,-2.4202,2.973
2.431000,-0.6160,-1.4614,-2.3334,2.821
2.431000,-0.5699,-1.3094,-2.2297,2.648
2.431000,-0.5193,-1.1341,-2.1043,2.446
2.431000,-0.4498,-0.9522,-1.9647,2.229
2.432000,-0.3926,-0.7782,-1.7751,1.978
2.432000,-0.3692,-0.6144,-1.5670,1.723
2.432000,-0.3531,-0.4442,-1.3717,1.484
2.432000,-0.3276,-0.2650,-1.1820,1.255
2.432000,-0.2973,-0.1055,-0.9837,1.033
2.433000,-0.2743,0.0365,-0.7867,0.834
2.438000,-0.2369,0.1756,-0.5886,0.658
2.442000,-0.1733,0.3092,-0.3706,0.513
2.446000,-0.1096,0.4159,-0.1329,0.450
2.453000,-0.0459,0.4957,0.0952,0.507
2.462000,0.0306,0.5709,0.2890,0.641
2.466000,0.1211,0.7500,0.6410,0.994
2.512000,0.1782,0.8447,0.7650,1.154
2.513000,0.2381,0.9222,0.8745,1.293
2.513000,0.3033,0.9729,0.9835,1.416
2.513000,0.3666,1.0066,1.0754,1.518
2.513000,0.4377,1.0400,1.1476,1.609
2.513000,0.5335,1.0662,1.2266,1.711
2.513000,0.6539,1.1041,1.3124,1.836
2.513000,0.7988,1.1514,1.3572,1.951
2.514000,0.9586,1.2128,1.3898,2.079
2.514000,1.1404,1.2785,1.4365,2.236
2.518000,1.3608,1.3367,1.4995,2.426
2.523000,1.6005,1.3824,1.5594,2.628
2.528000,1.8214,1.4180,1.6186,2.819
2.532000,2.0353,1.4532,1.6673,3.006
2.538000,2.2591,1.4806,1.6841,3.183
2.542000,2.4998,1.5053,1.6883,3.371
2.546000,2.7576,1.5151,1.7037,3.578
2.585000,3.0636,1.5198,1.7347,3.835
2.585000,3.4153,1.5645,1.8002,4.166
2.585000,3.7644,1.7042,1.8876,4.543
2.585000,4.0918,1.9121,1.9511,4.920
2.585000,4.4019,2.1569,1.9500,5.276
2.585000,4.7039,2.4241,1.8848,5.617
2.586000,4.9866,2.6971,1.7784,5.942
2.589000,5.4202,3.2013,1.5420,6.481
2.594000,5.6171,3.4451,1.4366,6.744
2.598000,5.7999,3.6751,1.3500,6.998
2.603000,5.9422,3.8937,1.2989,7.222
2.608000,6.0487,4.0699,1.2618,7.399
2.613000,6.1316,4.2158,1.2267,7.541
2.618000,6.1741,4.3313,1.1934,7.636
2.622000,6.1929,4.4286,1.1738,7.703
2.627000,6.1907,4.5076,1.1581,7.745
2.632000,6.1769,4.5661,1.1294,7.764
2.637000,6.1686,4.5754,1.1017,7.759
2.642000,6.1467,4.5310,1.0607,7.710
2.646000,6.1019,4.4663,0.9776,7.625
2.656000,6.0583,4.3983,0.8669,7.537
2.657000,6.0470,4.3463,0.7526,7.485
2.661000,6.0419,4.2790,0.6372,7.431
2.666000,6.0312,4.1657,0.4945,7.347
2.713000,6.0317,4.0400,0.3274,7.267
2.713000,6.0484,3.9283,0.1409,7.213
2.714000,6.0954,3.8426,-0.0454,7.206
2.714000,6.1773,3.7852,-0.2048,7.248
2.714000,6.2533,3.7393,-0.3442,7.294
2.714000,6.3302,3.7074,-0.4704,7.351
2.714000,6.4459,3.6987,-0.5783,7.454
2.714000,6.5846,3.6933,-0.6528,7.578
