time,ax,ay,az
2019-11-21 14:25:13.0230,0.01,0.02,-0.01
2019-11-21 14:25:13.1230,-0.0,-0.02,-0.01
2019-11-21 14:25:13.2230,0.01,0.0,0.01
2019-11-21 14:25:13.3230,-0.01,0.01,-0.0
2019-11-21 14:25:13.4240,0.0,-0.01,-0.02
2019-11-21 14:25:13.5240,-0.02,0.01,0.0
2019-11-21 14:25:13.6240,-0.02,0.02,0.0
2019-11-21 14:25:13.7240,-0.01,-0.01,-0.02
2019-11-21 14:25:13.8240,0.0,0.01,-0.0
2019-11-21 14:25:13.9240,-0.02,-0.02,-0.02
2019-11-21 14:25:14.0240,0.01,0.04,0.04
2019-11-21 14:25:14.1240,-0.06,-0.03,-0.07
2019-11-21 14:25:14.2240,-0.0,-0.07,-0.04
2019-11-21 14:25:14.3240,0.27,-0.57,0.05
2019-11-21 14:25:14.4240,-0.06,0.16,0.03
2019-11-21 14:25:14.5240,0.07,-0.16,-0.15
2019-11-21 14:25:14.6240,0.31,-0.1,0.08
2019-11-21 14:25:14.7240,-0.05,-0.02,0.04
2019-11-21 14:25:14.8240,0.02,0.24,0.81
2019-11-21 14:25:14.9240,-0.01,-0.03,-0.07
2019-11-21 14:25:15.0250,-0.13,-0.09,-0.0
2019-11-21 14:25:15.1250,0.01,-0.01,0.04
2019-11-21 14:25:15.2250,-0.03,-0.03,-0.02
2019-11-21 14:25:15.3250,-0.05,-0.03,-0.02
2019-11-21 14:25:15.4250,-0.1,0.03,-0.05
2019-11-21 14:25:15.5250,-0.99,0.83,-0.49
2019-11-21 14:25:15.6250,-1.27,-0.37,-0.12
2019-11-21 14:25:15.7250,-0.75,-0.38,0.33
2019-11-21 14:25:15.8250,0.2,0.47,0.28
2019-11-21 14:25:15.9250,1.75,0.94,-0.6
2019-11-21 14:25:16.0250,-0.18,0.39,0.32
2019-11-21 14:25:16.1250,0.4,0.14,-0.3
2019-11-21 14:25:16.2250,0.24,0.31,0.04
2019-11-21 14:25:16.3250,0.02,0.07,0.02
2019-11-21 14:25:16.4250,0.02,0.09,0.15
2019-11-21 14:25:16.5260,-0.4,0.36,0.21
2019-11-21 14:25:16.6260,-1.55,1.46,-0.08
2019-11-21 14:25:16.7250,-1.49,-0.06,-0.18
2019-11-21 14:25:16.8250,-0.75,-0.32,-0.16
2019-11-21 14:25:16.9260,0.06,0.4,-0.22
2019-11-21 14:25:17.0250,1.47,1.48,-0.77
2019-11-21 14:25:17.1250,1.96,0.93,-0.44
2019-11-21 14:25:17.2260,0.48,0.09,-0.27
2019-11-21 14:25:17.3260,0.1,0.09,0.16
2019-11-21 14:25:17.4260,0.04,0.12,0.06
2019-11-21 14:25:17.5260,-0.06,-0.05,-0.08
2019-11-21 14:25:17.6260,-0.24,0.33,0.31
2019-11-21 14:25:17.7270,-1.58,1.18,-0.12
2019-11-21 14:25:17.8260,-1.17,0.42,-0.48
2019-11-21 14:25:17.9260,-0.73,-0.24,-0.46
2019-11-21 14:25:18.0260,0.0,0.34,-0.75
2019-11-21 14:25:18.1260,1.15,1.23,-0.06
2019-11-21 14:25:18.2260,2.39,0.5,-0.51
2019-11-21 14:25:18.3260,0.86,-0.08,-0.82
2019-11-21 14:25:18.4260,0.15,0.17,0.11
2019-11-21 14:25:18.5260,0.03,0.12,0.07
2019-11-21 14:25:18.6260,0.0,0.08,0.06
2019-11-21 14:25:18.7260,-0.35,0.44,0.39
2019-11-21 14:25:18.8270,-1.41,1.47,0.3
2019-11-21 14:25:18.9260,-1.58,-0.33,0.25
2019-11-21 14:25:19.0270,-0.68,-0.27,-0.09
2019-11-21 14:25:19.1270,0.06,0.59,-0.19
2019-11-21 14:25:19.2270,2.23,1.26,-0.71
2019-11-21 14:25:19.3270,-1.77,1.31,1.87
2019-11-21 14:25:19.4270,-0.07,0.13,-0.04
2019-11-21 14:25:19.5270,-0.14,-0.02,-0.03
2019-11-21 14:25:19.6270,0.0,0.04,0.02
2019-11-21 14:25:19.7270,-0.11,0.07,0.09
2019-11-21 14:25:19.8270,-0.82,0.58,0.42
2019-11-21 14:25:19.9270,-1.98,0.46,0.39
2019-11-21 14:25:20.0270,-1.36,-0.45,0.36
2019-11-21 14:25:20.1270,-0.59,0.27,-0.14
2019-11-21 14:25:20.2270,0.43,0.88,-0.15
2019-11-21 14:25:20.3270,2.73,0.76,-0.69
2019-11-21 14:25:20.4270,0.93,0.16,-1.2
2019-11-21 14:25:20.5270,0.02,0.04,0.06
2019-11-21 14:25:20.6280,-0.09,0.18,0.03
2019-11-21 14:25:20.7280,-0.1,-0.2,-0.18
2019-11-21 14:25:20.8270,-0.32,0.39,0.2
2019-11-21 14:25:20.9270,-1.64,1.49,-0.09
2019-11-21 14:25:21.0280,-1.02,0.9,-0.43
2019-11-21 14:25:21.1280,-0.84,-0.23,0.01
2019-11-21 14:25:21.2280,-0.08,0.69,0.06
2019-11-21 14:25:21.3280,2.31,1.36,-0.64
2019-11-21 14:25:21.4280,-1.29,1.87,1.65
2019-11-21 14:25:21.5280,-0.06,0.11,-0.05
2019-11-21 14:25:21.6280,-0.14,-0.02,-0.05
2019-11-21 14:25:21.7280,0.03,0.09,0.11
2019-11-21 14:25:21.8280,-0.18,0.14,0.04
2019-11-21 14:25:21.9280,-0.82,0.67,0.48
2019-11-21 14:25:22.0280,-1.59,0.41,0.15
2019-11-21 14:25:22.1280,-1.27,-0.46,0.31
2019-11-21 14:25:22.2290,-0.51,-0.1,0.04
2019-11-21 14:25:22.3280,0.25,1.22,-0.16
2019-11-21 14:25:22.4280,2.75,0.69,-1.05
2019-11-21 14:25:22.5290,0.54,-0.18,-1.66
2019-11-21 14:25:22.6280,0.19,0.16,0.15
2019-11-21 14:25:22.7280,0.02,0.1,0.0
2019-11-21 14:25:22.8280,-0.07,0.07,-0.01
2019-11-21 14:25:22.9280,-0.23,0.35,0.2
2019-11-21 14:25:23.0290,-1.8,1.44,0.23
2019-11-21 14:25:23.1290,0.5,0.06,-0.32
2019-11-21 14:25:23.2290,-0.58,-0.18,-0.11
2019-11-21 14:25:23.3290,-0.21,0.13,-0.17
2019-11-21 14:25:23.4290,1.97,1.91,-0.83
2019-11-21 14:25:23.5290,1.27,0.69,0.09
2019-11-21 14:25:23.6290,0.03,0.15,0.14
2019-11-21 14:25:23.7290,0.12,0.11,0.05
2019-11-21 14:25:23.8290,-0.07,0.02,0.0
2019-11-21 14:25:23.9290,-0.19,0.13,0.08
2019-11-21 14:25:24.0290,-0.84,0.57,0.47
2019-11-21 14:25:24.1290,-1.66,0.29,0.14
2019-11-21 14:25:24.2290,-1.47,-0.58,0.47
2019-11-21 14:25:24.3300,-0.49,-0.18,0.06
2019-11-21 14:25:24.4300,0.58,1.52,-0.61
2019-11-21 14:25:24.5300,2.84,1.09,-0.95
