time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.307000,-0.2198,-0.0673,0.1475,0.273
0.319000,-0.1953,-0.0881,0.2115,0.301
0.320000,-0.1500,-0.1135,0.2941,0.349
0.322000,-0.1075,-0.1528,0.3381,0.386
0.327000,-0.0679,-0.2083,0.3606,0.422
0.331000,-0.0336,-0.2633,0.3427,0.433
0.336000,-0.0115,-0.2679,0.2729,0.383
0.341000,0.0054,-0.2225,0.1991,0.299
0.361000,0.0031,-0.1513,0.1214,0.194
0.361000,-0.0562,-0.0759,0.0539,0.109
0.361000,-0.1462,-0.0532,0.0157,0.156
0.361000,-0.2289,-0.0306,-0.0028,0.231
0.365000,-0.3307,0.0086,-0.0255,0.332
0.369000,-0.4158,0.0381,-0.0240,0.418
0.374000,-0.4228,0.0604,0.0158,0.427
0.384000,-0.4114,0.0306,0.0768,0.420
0.384000,-0.4031,-0.0558,0.1470,0.433
0.388000,-0.3837,-0.1532,0.1955,0.457
0.393000,-0.3648,-0.2045,0.2225,0.474
0.399000,-0.3464,-0.2149,0.2092,0.458
0.403000,-0.3284,-0.2108,0.1605,0.422
0.417000,-0.3176,-0.2112,0.0755,0.389
0.417000,-0.2515,-0.2088,-0.1721,0.369
0.421000,-0.2193,-0.1778,-0.2327,0.366
0.427000,-0.1924,-0.1183,-0.2314,0.323
0.462000,-0.2304,-0.1040,-0.2066,0.327
0.463000,-0.2378,-0.1015,-0.1637,0.306
0.463000,-0.1694,-0.0559,-0.0693,0.191
0.463000,-0.1137,-0.0341,0.0335,0.123
0.463000,-0.0754,-0.0432,0.0879,0.124
0.463000,-0.0330,-0.0449,0.0327,0.065
0.463000,-0.0391,-0.0438,-0.0886,0.106
0.466000,-0.0812,-0.0093,-0.2066,0.222
0.469000,-0.1517,0.0941,-0.2692,0.323
0.474000,-0.2404,0.2966,-0.2724,0.469
0.484000,-0.3307,0.5165,-0.2542,0.664
0.484000,-0.4278,0.5972,-0.2648,0.781
0.488000,-0.4591,0.4236,-0.5053,0.803
0.493000,-0.2952,-0.0612,-1.0520,1.094
0.502000,0.1057,-0.7479,-1.8082,1.960
0.503000,0.4555,-1.0889,-2.3584,2.637
0.507000,0.5141,-0.7414,-2.2749,2.447
0.519000,0.4183,-0.1232,-1.7968,1.849
0.520000,0.3902,0.3784,-1.1659,1.286
0.521000,0.5032,0.6446,-0.3695,0.897
0.526000,0.5614,0.6380,0.4403,0.957
0.573000,0.5140,0.4894,1.1154,1.322
0.573000,0.0179,0.1866,1.5058,1.517
0.574000,-0.3909,0.0783,1.1404,1.208
0.574000,-0.6393,0.0637,0.6896,0.943
0.574000,-0.5898,-0.0769,0.1673,0.618
0.574000,-0.3765,-0.3692,-0.2358,0.578
0.574000,-0.2669,-0.4956,-0.1909,0.594
0.574000,-0.2393,-0.4972,0.1189,0.564
0.574000,-0.1621,-0.4508,0.4402,0.651
0.580000,-0.0332,-0.3471,0.7348,0.813
0.583000,0.1167,-0.2152,0.9839,1.014
0.588000,0.2139,-0.1171,1.1229,1.149
0.593000,0.1993,-0.0814,1.1593,1.179
0.598000,0.0540,0.0114,1.1365,1.138
0.603000,-0.1023,0.1802,0.9376,0.960
0.607000,-0.2149,0.1768,0.5249,0.594
0.639000,-0.3866,0.0376,0.2306,0.452
0.640000,-0.5840,-0.0674,0.0971,0.596
0.640000,-0.7638,-0.2338,0.0520,0.800
0.640000,-0.9715,-0.2874,0.2221,1.037
0.640000,-1.1856,-0.1999,0.3396,1.249
0.641000,-1.4646,-0.2243,0.3170,1.515
0.641000,-1.8612,-0.2812,0.3843,1.921
0.645000,-1.9544,-0.1848,0.5842,2.048
0.650000,-1.6281,-0.1839,0.7206,1.790
0.659000,-1.2053,-0.3808,0.5983,1.399
0.664000,-0.1828,-0.3446,0.2178,0.447
0.669000,0.1942,-0.2509,0.1844,0.367
0.674000,0.4031,-0.2073,0.2485,0.517
0.680000,0.4423,-0.1542,0.4100,0.623
0.683000,0.4441,-0.0154,0.6002,0.747
0.688000,0.4828,0.2014,0.5209,0.738
0.694000,0.4718,0.3148,0.1854,0.597
0.698000,0.4104,0.1706,-0.0398,0.446
0.702000,0.4392,-0.0847,-0.0864,0.456
0.707000,0.6082,-0.3004,-0.1107,0.687
0.716000,0.8217,-0.4957,-0.1853,0.977
0.717000,0.9821,-0.6613,-0.2366,1.207
0.721000,1.0540,-0.8094,-0.0454,1.330
0.727000,1.1050,-0.9258,0.4450,1.509
0.763000,1.2287,-0.9372,0.9636,1.821
0.763000,1.4252,-0.8034,1.2578,2.064
0.763000,1.4510,-0.5799,1.3858,2.089
0.764000,1.5724,-0.0171,1.3772,2.090
0.764000,1.5258,0.4502,0.8531,1.805
0.764000,1.1561,0.5767,-0.0245,1.292
0.764000,0.9291,0.6072,-0.5185,1.225
0.764000,0.7415,0.4349,-0.6421,1.073
0.769000,0.6144,0.2823,-0.8245,1.066
0.774000,0.5261,0.2163,-1.0186,1.167
0.783000,0.5101,0.2161,-1.0308,1.170
0.788000,1.0973,0.2738,-0.7256,1.344
0.792000,0.9763,-0.1196,-0.6400,1.174
0.799000,0.8304,-0.1277,-0.6183,1.043
0.802000,0.8960,0.1716,-0.7841,1.203
0.807000,0.9265,0.3169,-1.0674,1.448
0.847000,0.9244,0.3564,-1.1456,1.515
0.847000,0.9085,0.3264,-1.0862,1.453
0.847000,0.7880,0.2392,-0.9496,1.257
0.848000,0.5298,0.2095,-0.6762,0.884
0.848000,0.2584,0.2443,-0.5195,0.630
0.848000,0.1001,0.2576,-0.5834,0.646
0.848000,0.0975,0.2781,-0.7194,0.777
0.848000,0.2124,0.3794,-0.9084,1.007
0.850000,0.3660,0.4991,-0.9851,1.163
0.854000,0.4984,0.4891,-0.9331,1.165
0.859000,0.6241,0.4477,-0.8338,1.134
0.864000,0.7624,0.5515,-0.7544,1.206
0.869000,0.8012,0.6711,-0.6920,1.253
0.873000,0.6281,0.6015,-0.5724,1.041
0.879000,0.3033,0.4460,-0.5271,0.754
0.883000,-0.0275,0.3792,-0.7705,0.859
0.888000,-0.1780,0.3436,-1.0938,1.160
0.892000,-0.1157,0.2749,-1.1478,1.186
0.898000,0.1021,0.2491,-1.0483,1.082
0.907000,0.3593,0.2723,-0.9091,1.015
0.912000,0.8142,0.1975,-0.4580,0.955
0.918000,1.1376,0.1580,-0.2001,1.166
0.921000,1.3877,0.1582,0.0110,1.397
0.926000,1.4837,0.1811,0.0586,1.496
0.964000,1.4092,0.1958,-0.0277,1.423
0.965000,1.1762,0.1643,-0.0589,1.189
0.965000,0.8734,0.1466,-0.0112,0.886
0.965000,0.5840,0.1668,-0.0639,0.611
0.965000,0.4204,0.2152,-0.2956,0.557
0.965000,0.4131,0.2868,-0.4238,0.658
0.965000,0.5190,0.3052,-0.2506,0.652
0.965000,0.7021,0.2703,0.0061,0.752
0.969000,0.8742,0.2466,0.1171,0.916
0.973000,0.9065,0.2029,0.1139,0.936
0.978000,0.7944,0.1132,0.1042,0.809
0.983000,0.6863,0.0446,0.0688,0.691
0.988000,0.6919,0.0208,0.0217,0.693
0.992000,0.8061,0.0631,0.0294,0.809
0.999000,0.8974,0.1928,0.0417,0.919
1.002000,0.8489,0.2880,-0.0320,0.897
1.007000,0.7132,0.2796,-0.2632,0.810
1.012000,0.6000,0.2685,-0.5012,0.827
1.037000,0.5882,0.3929,-0.6125,0.936
1.038000,0.6683,0.5378,-0.7212,1.121
1.038000,0.7233,0.5191,-0.7828,1.185
1.038000,0.6555,0.3038,-0.6031,0.941
1.040000,0.5577,0.0933,-0.4606,0.729
1.044000,0.4706,-0.1314,-0.3719,0.614
1.050000,0.4633,-0.1483,-0.3010,0.572
1.054000,0.4999,0.1063,-0.3650,0.628
1.059000,0.4394,0.4481,-0.5913,0.862
1.063000,0.2433,0.6433,-0.7858,1.044
1.069000,0.0024,0.6039,-0.9156,1.097
1.073000,-0.2118,0.3739,-0.9643,1.056
1.079000,-0.3037,0.1517,-0.7988,0.868
1.083000,-0.2374,0.1519,-0.7581,0.809
1.087000,-0.1423,0.2547,-0.9466,0.991
1.092000,-0.0735,0.3142,-1.0133,1.063
1.100000,-0.0289,0.3091,-0.9279,0.978
1.102000,-0.0129,0.2799,-0.7414,0.793
1.107000,0.0490,0.3841,-0.6619,0.767
1.112000,0.1710,0.5618,-0.7169,0.927
1.140000,0.3074,0.6456,-0.6311,0.954
1.141000,0.4511,0.5882,-0.4022,0.843
1.141000,0.5641,0.4876,-0.2645,0.791
1.141000,0.5726,0.4203,-0.2797,0.763
1.141000,0.4652,0.4006,-0.3181,0.691
1.141000,0.3278,0.4045,-0.2220,0.566
1.145000,0.2176,0.3629,-0.0084,0.423
1.154000,0.2127,0.2882,0.1906,0.406
1.158000,0.3932,0.2273,0.5640,0.724
1.163000,0.4067,0.1952,0.7368,0.864
1.169000,0.3514,0.0628,0.6783,0.767
1.173000,0.3569,0.1095,0.3332,0.500
1.179000,0.3584,0.3539,0.5723,0.762
1.184000,0.2749,0.3922,1.1581,1.253
1.187000,0.2472,0.3371,0.9621,1.049
1.192000,0.3421,0.3561,0.6197,0.792
1.201000,0.5258,0.3822,0.5325,0.840
1.201000,0.7198,0.3744,0.4706,0.938
1.207000,0.8449,0.3617,0.4953,1.044
1.211000,0.8940,0.3155,0.5486,1.095
1.249000,0.9435,0.2335,0.5512,1.117
1.249000,1.0556,0.2756,0.5171,1.207
1.250000,1.0917,0.4033,0.7382,1.378
1.250000,0.8891,0.4449,1.0153,1.421
1.250000,0.5139,0.4767,0.9315,1.166
1.250000,0.0818,0.6013,0.8286,1.027
1.250000,-0.3409,0.7682,0.9188,1.245
1.250000,-0.7258,0.9038,0.8017,1.409
1.254000,-1.0318,1.0022,0.5036,1.524
1.259000,-1.2335,1.0177,0.2145,1.613
1.263000,-1.3366,0.8246,0.0629,1.572
1.268000,-1.2127,0.5831,-0.6869,1.511
1.277000,-0.7868,0.9089,-1.5892,1.993
1.284000,-1.3050,1.3223,0.6346,1.963
1.288000,-2.1036,1.0525,0.0689,2.353
1.292000,-2.4441,1.1140,-0.4914,2.731
1.300000,-2.1743,1.4294,-0.2590,2.615
1.301000,-1.8139,1.6186,0.0220,2.431
1.306000,-1.7790,1.6245,0.0307,2.409
1.311000,-2.0574,1.4882,0.0751,2.540
1.346000,-2.4527,1.3153,0.1096,2.785
1.347000,-2.7447,1.1775,0.0012,2.987
1.347000,-2.8210,1.0246,-0.1722,3.006
1.347000,-2.7417,0.8589,-0.1876,2.879
1.347000,-2.6217,0.6877,-0.1913,2.717
1.348000,-2.5283,0.5254,-0.2391,2.593
1.348000,-2.4424,0.3574,-0.1261,2.472
1.349000,-2.2133,0.2265,0.0601,2.226
1.353000,-1.7500,0.1706,0.0851,1.760
1.358000,-1.1459,0.1727,0.0977,1.163
1.363000,-0.5491,0.1993,0.1846,0.613
1.371000,-0.1340,0.1762,0.3031,0.375
1.373000,-0.0676,0.0441,0.5602,0.566
1.377000,-0.2876,-0.1418,0.9263,0.980
1.383000,-0.5229,-0.1785,1.2241,1.343
1.387000,-0.6465,-0.0189,1.4824,1.617
1.391000,-0.7781,0.1983,1.8718,2.037
1.401000,-0.9792,0.3774,2.0682,2.319
1.406000,-1.2618,0.7193,2.3411,2.755
1.411000,-1.4052,0.9656,2.3745,2.923
1.450000,-1.6444,1.2480,2.4752,3.223
1.450000,-1.9941,1.4737,2.6984,3.665
1.450000,-2.4139,1.5858,2.7809,4.009
1.451000,-2.8322,1.6823,2.6599,4.234
1.451000,-3.1801,1.8184,2.3716,4.364
1.451000,-3.4412,1.9825,2.1988,4.539
1.451000,-3.6184,2.1338,2.0290,4.665
1.452000,-3.7308,2.2700,1.4291,4.595
1.453000,-3.7834,2.4197,0.6338,4.535
1.458000,-3.7596,2.5210,0.0811,4.527
1.463000,-3.5969,2.5881,-0.4281,4.452
1.469000,-3.5343,2.6354,-0.7674,4.475
1.473000,-3.8468,2.5961,-0.6633,4.688
1.477000,-4.2493,2.6852,-0.8752,5.102
1.483000,-4.5554,3.0245,-1.0867,5.575
1.487000,-4.8969,3.3916,-0.7044,5.998
1.491000,-5.2834,3.6218,-0.4079,6.419
1.500000,-5.6500,3.7942,-0.4072,6.818
1.501000,-5.9201,4.1478,-0.2098,7.232
1.506000,-6.1534,4.6247,0.5136,7.715
1.510000,-6.4266,5.1672,1.2352,8.338
1.546000,-6.7204,5.7944,1.6305,9.022
1.547000,-7.1156,6.4438,2.2186,9.853
1.547000,-8.4514,7.4864,3.9125,11.949
1.548000,-9.4187,7.9563,4.8154,13.236
1.548000,-10.4050,8.5543,5.2695,14.464
1.548000,-11.2809,9.3991,5.6120,15.719
1.549000,-12.0160,10.2850,6.2875,17.021
1.553000,-12.6431,10.6761,6.8479,17.909
1.559000,-12.9420,10.2339,6.5624,17.757
1.566000,-12.4264,9.2524,5.3704,16.397
1.569000,-10.7819,8.3454,3.6856,14.124
1.572000,-8.1701,7.7012,1.7129,11.358
1.577000,-4.5460,8.9518,-0.3746,10.047
1.611000,0.0470,11.7438,-1.6700,11.862
1.611000,4.3403,13.9558,0.0383,14.615
1.612000,6.3640,15.0353,4.5887,16.959
1.612000,4.3901,14.0790,8.3403,16.943
1.612000,-1.0043,11.3898,9.2807,14.726
1.612000,-6.4842,8.8755,8.4654,13.874
1.613000,-9.8062,7.6645,7.6610,14.615
1.615000,-11.0272,7.4364,7.4839,15.261
1.619000,-10.9088,7.7970,7.5407,15.384
1.624000,-10.3535,8.1974,7.4857,15.180
1.630000,-9.7608,8.0960,7.2886,14.627
1.635000,-8.9439,7.1424,7.0907,13.464
1.639000,-7.8563,5.4873,6.9879,11.860
1.672000,-6.4139,3.8221,6.7187,10.044
1.672000,-2.4404,2.3245,4.8730,5.925
1.672000,-0.0421,2.8024,3.8737,4.781
1.673000,2.6025,4.1460,3.2657,5.884
1.673000,5.0228,5.9266,3.0125,8.332
1.673000,6.5509,7.4432,2.5692,10.243
1.677000,5.4355,7.6148,1.8515,9.537
1.682000,2.1941,6.5473,2.0374,7.199
1.686000,-0.4908,5.4950,3.4136,6.488
1.691000,-1.9883,4.5677,4.6374,6.806
1.696000,-2.6571,3.6150,5.5371,7.127
1.717000,-2.9582,2.7448,6.4050,7.570
1.718000,-3.5386,1.8144,6.7348,7.821
1.718000,-4.6965,0.7599,6.7111,8.226
1.718000,-6.0990,-0.2601,6.8621,9.184
1.719000,-7.3446,-1.2458,7.2741,10.412
1.724000,-8.1397,-2.1816,7.7193,11.428
1.729000,-8.1881,-2.8428,7.8680,11.706
1.735000,-7.3580,-3.0468,7.6557,11.047
1.739000,-6.0584,-2.9984,7.2108,9.884
1.743000,-4.7772,-2.8800,6.6786,8.702
1.770000,-3.6119,-2.6354,6.1247,7.583
1.771000,-2.6095,-2.3015,5.5473,6.548
1.771000,-1.9485,-2.0199,5.0474,5.775
1.772000,-1.7481,-1.9194,4.7929,5.451
1.805000,-1.9172,-1.9902,4.8651,5.595
1.806000,-2.5199,-2.0064,5.7743,6.612
1.806000,-2.5307,-2.0425,6.3178,7.106
1.806000,-2.3719,-2.0882,6.8043,7.502
1.807000,-2.0486,-2.1261,7.2028,7.784
1.807000,-1.5878,-2.1223,7.5033,7.958
1.807000,-0.9995,-2.0455,7.6769,8.007
1.807000,-0.3155,-1.8883,7.7491,7.982
1.810000,0.4158,-1.6722,7.7857,7.974
1.814000,1.1531,-1.4233,7.7857,7.998
1.820000,1.8771,-1.1679,7.7556,8.065
1.824000,2.5423,-0.9435,7.7526,8.213
1.829000,3.1296,-0.7713,7.8126,8.451
1.835000,3.6915,-0.6529,7.9403,8.781
1.839000,4.2422,-0.5829,8.0333,9.103
1.843000,4.7672,-0.5199,8.0609,9.380
1.875000,5.1998,-0.4657,8.0429,9.589
1.876000,5.4783,-0.4103,7.9300,9.647
1.876000,5.6129,-0.3340,7.7567,9.580
1.876000,5.6497,-0.2123,7.6271,9.494
1.876000,5.6726,-0.0255,7.5878,9.474
1.876000,5.7991,0.2244,7.5131,9.494
1.877000,6.0959,0.5595,7.2871,9.517
1.881000,6.5532,0.9871,6.8960,9.564
1.886000,7.0944,1.4882,6.4001,9.670
1.895000,7.5965,2.0399,5.9404,9.857
1.901000,7.9860,3.0990,5.6891,10.283
1.905000,8.1279,3.4841,5.7702,10.559
1.910000,8.1410,3.7440,5.9045,10.731
1.950000,8.0815,3.9223,6.0061,10.806
1.951000,8.0087,4.1192,6.0728,10.862
1.951000,7.9428,4.3728,6.0707,10.912
1.951000,7.9137,4.6110,5.9236,10.908
1.951000,7.9176,4.7930,5.4856,10.759
1.952000,7.9295,5.0424,4.8825,10.590
1.952000,7.9057,5.4684,4.2922,10.527
1.952000,7.8837,6.1275,3.7444,10.664
1.978000,7.8983,6.9040,3.3935,11.026
1.978000,7.9573,7.6176,3.2103,11.474
1.979000,8.2152,8.2509,3.0197,12.028
1.979000,8.7475,8.7628,2.6710,12.666
1.979000,9.4650,9.0478,2.2297,13.282
1.979000,10.2907,9.0435,1.8333,13.822
1.981000,11.1811,8.8263,1.4856,14.322
1.986000,12.1523,8.5989,1.0896,14.927
1.990000,13.1436,8.4701,0.5985,15.648
1.995000,14.0192,8.2637,0.1425,16.274
2.000000,14.7187,7.6024,-0.3374,16.570
2.005000,15.3272,6.3196,-0.8785,16.602
2.009000,16.0694,4.6194,-1.3618,16.776
2.019000,17.0849,2.9024,-1.7858,17.421
2.024000,19.4329,0.3388,-2.8140,19.639
2.029000,20.4661,-0.4179,-3.3639,20.745
2.055000,21.1736,-0.7702,-3.9217,21.547
2.056000,21.4378,-0.6753,-4.5744,21.931
2.056000,20.6183,-0.4567,-5.1581,21.259
2.057000,19.0263,-0.2240,-5.2647,19.742
2.057000,17.6954,0.1653,-4.8091,18.338
2.057000,16.6703,0.5378,-4.1632,17.191
2.062000,15.7343,0.7727,-3.6559,16.172
2.066000,14.8594,0.8183,-3.4659,15.280
2.072000,14.1012,0.7498,-3.6215,14.578
2.076000,13.4799,0.6830,-3.9080,14.052
2.081000,12.9183,0.5877,-4.2546,13.614
2.086000,12.3224,0.3930,-4.8698,13.256
2.090000,11.5576,-0.0890,-6.0684,13.054
2.095000,10.4600,-1.2710,-8.3786,13.462
2.100000,8.9527,-2.2482,-12.9642,15.915
2.104000,6.8793,-0.5423,-18.3587,19.613
2.109000,4.0258,5.9258,-16.4134,17.909
2.117000,0.9328,16.5586,-8.5630,18.665
2.119000,-0.4975,23.9513,-8.1462,25.304
2.124000,1.1571,23.0973,-13.0273,26.543
2.129000,2.7716,16.8126,-13.1622,21.531
2.163000,0.6932,8.1873,-8.4866,11.812
2.164000,-3.1203,0.8396,-1.5670,3.591
2.164000,-0.5349,-2.7286,3.1330,4.189
2.164000,5.0214,-2.6162,2.0672,6.028
2.164000,10.3540,-2.6452,1.8223,10.841
2.165000,14.4442,-2.0751,2.1599,14.751
2.168000,15.6719,-1.1514,1.9001,15.829
2.171000,12.7777,-0.5677,0.9890,12.828
2.176000,7.3442,-0.0219,0.1474,7.346
2.184000,2.0013,0.6454,-0.7202,2.223
2.186000,-2.0086,0.8291,-1.6024,2.700
2.190000,-4.0287,0.3822,-2.7336,4.884
2.195000,-4.1168,-0.2350,-4.2391,5.914
2.232000,-2.7465,-0.1139,-4.9471,5.660
2.233000,-0.5623,0.8445,-4.0560,4.181
2.233000,1.7216,1.5848,-2.2270,3.230
2.233000,4.0169,1.5339,-0.6001,4.341
2.233000,6.4604,1.0706,0.2828,6.555
2.233000,8.6564,0.7165,0.6921,8.714
2.233000,9.8610,0.6286,0.9115,9.923
2.234000,9.5979,0.6534,1.0083,9.673
2.238000,8.0337,0.5923,1.1503,8.137
2.242000,5.9064,0.3953,1.2828,6.057
2.248000,3.8181,0.1605,1.3270,4.045
2.297000,2.0556,0.0507,1.4128,2.495
2.298000,0.5800,0.0082,1.4471,1.559
2.298000,-0.6945,-0.0199,1.1076,1.307
2.298000,-1.6213,0.6476,-0.2149,1.759
2.298000,-1.1292,0.9771,-0.7264,1.661
2.298000,-0.3520,1.1054,-0.8512,1.439
2.298000,0.3984,1.1332,-0.7406,1.411
2.299000,0.9930,1.2112,-0.6127,1.682
2.299000,1.3443,1.2892,-0.5252,1.935
2.301000,1.4581,1.3024,-0.5213,2.023
2.304000,1.4327,1.2797,-0.4335,1.969
2.309000,1.3230,1.2188,-0.2548,1.817
2.313000,1.1552,1.1340,-0.1740,1.628
2.319000,0.9192,1.0636,-0.1505,1.414
2.323000,0.5960,1.0078,-0.1695,1.183
2.328000,0.1860,0.9759,-0.3843,1.065
2.335000,-0.2562,0.9847,-0.6610,1.213
2.339000,-0.6209,0.9816,-0.8943,1.466
2.342000,-0.7652,1.0096,-1.0460,1.643
2.348000,-0.6849,1.0925,-1.0877,1.687
2.387000,-0.4711,1.1707,-1.0889,1.667
2.388000,-0.2531,1.1962,-0.9752,1.564
2.388000,-0.1387,1.1525,-0.7634,1.389
2.388000,-0.1519,1.0564,-0.5783,1.214
2.388000,-0.2758,0.9248,-0.4267,1.055
2.388000,-0.4819,0.7817,-0.2659,0.956
2.389000,-0.7055,0.6342,-0.1053,0.954
2.391000,-0.9014,0.4729,0.0265,1.018
2.395000,-1.0849,0.0829,0.0971,1.092
2.405000,-1.0640,-0.0719,0.1226,1.073
2.406000,-0.9610,-0.1807,0.1389,0.988
2.409000,-0.8190,-0.2746,0.2465,0.898
2.413000,-0.6836,-0.3488,0.4306,0.880
2.420000,-0.5905,-0.3964,0.5353,0.890
2.423000,-0.5394,-0.4291,0.5897,0.907
2.427000,-0.5111,-0.4806,0.6777,0.975
2.475000,-0.4577,-0.5172,0.7731,1.037
2.476000,-0.3982,-0.5080,0.8232,1.046
2.476000,-0.3923,-0.4483,0.8205,1.014
2.476000,-0.4327,-0.3381,0.8535,1.015
2.476000,-0.5196,-0.2134,0.9486,1.102
2.476000,-0.6215,-0.1315,1.0535,1.230
2.476000,-0.6569,-0.0972,1.0462,1.239
2.476000,-0.6066,-0.1056,0.9029,1.093
2.477000,-0.5163,-0.1495,0.7290,0.906
2.477000,-0.4050,-0.2240,0.5773,0.740
2.480000,-0.2943,-0.3124,0.4669,0.634
2.485000,-0.2319,-0.4193,0.3858,0.615
2.490000,-0.2465,-0.5592,0.2164,0.648
2.494000,-0.2996,-0.7010,-0.0555,0.764
2.500000,-0.3409,-0.7920,-0.1455,0.874
2.504000,-0.3515,-0.7941,-0.0131,0.869
2.514000,-0.2896,-0.7365,0.1470,0.805
2.553000,-0.0604,-0.5226,0.4291,0.679
2.553000,-0.0284,-0.4210,0.5432,0.688
2.554000,-0.0090,-0.2976,0.6213,0.689
2.554000,0.0003,-0.1381,0.5891,0.605
2.554000,-0.0721,0.0288,0.5072,0.513
2.554000,-0.2668,0.1864,0.4738,0.575
2.554000,-0.6075,0.3540,0.4770,0.850
2.554000,-1.0440,0.5579,0.5409,1.301
2.556000,-1.4784,0.7670,0.6248,1.779
2.561000,-1.8295,0.9313,0.5446,2.124
2.566000,-1.9991,1.0914,0.3295,2.301
2.571000,-1.9969,1.2783,0.0659,2.372
2.575000,-1.9237,1.4371,-0.2221,2.411
2.580000,-1.8513,1.4677,-0.5223,2.420
2.584000,-1.7846,1.3725,-0.8587,2.410
2.590000,-1.7597,1.2260,-1.0857,2.404
2.594000,-1.7813,1.0857,-1.1197,2.368
2.602000,-1.8378,0.9684,-0.9876,2.300
2.604000,-1.9534,0.9099,-0.6973,2.265
2.609000,-2.1187,0.9655,-0.2515,2.342
2.614000,-2.3123,1.1468,0.2728,2.595
2.651000,-2.5437,1.5160,0.8043,3.068
2.651000,-2.8629,2.0347,1.3578,3.766
2.651000,-3.2768,2.5930,1.9051,4.592
2.652000,-3.7296,3.1932,2.4168,5.472
2.652000,-4.4563,4.3391,3.0760,6.939
2.652000,-4.8032,4.8619,3.3244,7.600
2.652000,-5.1961,5.3913,3.4758,8.255
2.656000,-5.6709,5.9728,3.5037,8.950
2.660000,-6.1985,6.6351,3.4946,9.729
2.665000,-6.7836,7.3567,3.5302,10.611
2.672000,-7.4091,8.1828,3.5429,11.593
2.675000,-8.0865,9.2516,3.6084,12.806
2.679000,-8.8681,10.4454,3.8148,14.223
2.685000,-9.9406,11.3869,3.9209,15.616
2.690000,-11.5363,11.7541,3.4724,16.832
2.694000,-13.2349,12.0208,2.8144,18.099
2.732000,-14.6089,12.5355,2.6150,19.427
2.733000,-15.8158,12.8171,2.8930,20.562
2.733000,-16.9435,12.4883,3.7433,21.379
