time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.352000,0.0608,-0.0190,0.0489,0.080
0.352000,0.0609,-0.0141,0.0517,0.081
0.354000,0.0586,0.0025,0.0522,0.079
0.359000,0.0635,-0.0023,0.0408,0.076
0.364000,0.0778,-0.0047,0.0058,0.078
0.368000,0.1159,0.0071,-0.0337,0.121
0.384000,0.1345,0.0118,-0.0657,0.150
0.384000,0.2197,0.0424,-0.1567,0.273
0.387000,0.3141,0.0467,-0.0117,0.318
0.392000,0.3009,-0.0037,0.0324,0.303
0.397000,0.2549,-0.0181,-0.0023,0.256
0.402000,0.2501,0.0245,0.0132,0.252
0.406000,0.2124,0.0596,-0.0186,0.221
0.412000,0.1468,0.0611,-0.0549,0.168
0.416000,0.1271,0.0127,-0.0575,0.140
0.420000,0.1553,-0.0377,-0.1027,0.190
0.425000,0.1838,-0.0260,-0.0594,0.195
0.430000,0.1767,0.0283,0.0478,0.185
0.435000,0.1391,0.0655,0.0119,0.154
0.440000,0.1187,0.0667,-0.0781,0.157
0.448000,0.0867,0.0537,-0.0578,0.117
0.449000,0.0219,0.0123,0.0458,0.052
0.454000,-0.0589,-0.0216,0.1203,0.136
0.459000,-0.1249,-0.0458,0.1445,0.196
0.466000,-0.1546,-0.0602,0.1334,0.213
0.467000,-0.1697,-0.0460,0.1418,0.226
0.472000,-0.1728,-0.0224,0.1245,0.214
0.477000,-0.1758,0.0129,0.0434,0.182
0.482000,-0.1716,0.0526,0.0248,0.181
0.487000,-0.1458,0.0873,0.0778,0.187
0.497000,-0.1386,0.1097,0.1030,0.205
0.502000,-0.3663,0.0987,0.2641,0.462
0.506000,-0.6018,0.0666,0.2415,0.652
0.512000,-0.7336,0.0585,0.0676,0.739
0.516000,-0.7551,0.0956,-0.0497,0.763
0.521000,-0.7816,0.1160,-0.0631,0.793
0.525000,-0.8107,0.0935,-0.0592,0.818
0.530000,-0.8258,0.0809,-0.0451,0.831
0.536000,-0.8458,0.0637,-0.0373,0.849
0.539000,-0.8730,0.0350,-0.0380,0.875
0.549000,-0.9500,0.0374,-0.0209,0.951
0.549000,-1.0981,-0.0051,-0.0649,1.100
0.554000,-1.2719,-0.0827,-0.2408,1.297
0.559000,-1.3642,-0.0859,-0.4259,1.432
0.573000,-1.4322,-0.0414,-0.5493,1.534
0.573000,-1.5761,0.0361,-0.6326,1.699
0.574000,-1.7999,0.1061,-0.7022,1.935
0.578000,-2.1105,0.0902,-0.8627,2.282
0.582000,-2.4100,-0.0107,-1.1228,2.659
0.587000,-2.5458,-0.0678,-1.4080,2.910
0.591000,-2.5402,-0.0080,-1.5710,2.987
0.597000,-2.5908,0.0590,-1.6482,3.071
0.601000,-2.7200,0.1166,-1.6020,3.159
0.606000,-2.7887,0.1910,-1.3748,3.115
0.615000,-2.6980,0.2680,-1.1539,2.947
0.620000,-2.2144,0.4072,-0.9144,2.430
0.625000,-1.8382,0.3791,-0.7836,2.034
0.630000,-1.3466,0.2939,-0.5680,1.491
0.635000,-0.7899,0.1705,-0.3374,0.876
0.639000,-0.2543,-0.0146,-0.1060,0.276
0.648000,0.1762,-0.2664,0.0421,0.322
0.649000,0.4827,-0.4747,0.0660,0.680
0.654000,0.7251,-0.5583,0.0468,0.916
0.658000,0.9082,-0.5891,0.0085,1.083
0.673000,1.0298,-0.5721,0.0320,1.178
0.673000,1.0781,-0.5048,0.1081,1.195
0.674000,1.0005,-0.4542,0.0429,1.100
0.677000,0.8352,-0.4468,-0.1732,0.963
0.682000,0.6781,-0.4273,-0.3512,0.875
0.687000,0.5749,-0.4079,-0.4554,0.839
0.695000,0.5997,-0.4340,-0.4859,0.885
0.697000,0.7834,-0.4696,-0.3541,0.980
0.702000,1.0419,-0.5268,-0.1514,1.177
0.705000,1.3272,-0.5361,0.0117,1.431
0.712000,1.6584,-0.4691,0.2834,1.747
0.716000,1.9923,-0.4118,0.7189,2.158
0.720000,2.2639,-0.3498,1.1483,2.562
0.726000,2.4732,-0.2018,1.4827,2.891
0.735000,2.6635,0.0363,1.7230,3.172
0.739000,3.1607,0.4390,1.9165,3.722
0.745000,3.4977,0.5062,2.1639,4.144
0.753000,3.7820,0.4372,2.4876,4.548
0.753000,3.9536,0.2417,2.5384,4.705
0.758000,4.0410,0.0394,2.2995,4.650
0.778000,4.1757,-0.0813,2.0944,4.672
0.779000,4.3816,-0.1491,2.0258,4.830
0.780000,4.5006,-0.2046,1.9884,4.925
0.780000,4.4725,-0.2409,1.8457,4.844
0.782000,4.3767,-0.2553,1.5573,4.653
0.787000,4.2643,-0.2886,1.2056,4.441
0.791000,3.9969,-0.3669,0.7864,4.090
0.797000,3.4817,-0.3946,0.1963,3.509
0.801000,2.7363,-0.2885,-0.4724,2.792
0.805000,1.7946,-0.1180,-0.8659,1.996
0.810000,0.8023,0.0116,-0.9035,1.208
0.815000,0.0035,0.0907,-0.8266,0.832
0.820000,-0.4178,0.1507,-0.7427,0.865
0.824000,-0.4814,0.1295,-0.6107,0.788
0.829000,-0.2622,-0.0253,-0.4592,0.529
0.834000,0.1457,-0.2370,-0.3645,0.459
0.839000,0.6150,-0.4098,-0.3389,0.813
0.844000,1.0119,-0.4913,-0.2434,1.151
0.854000,1.1783,-0.4790,0.0105,1.272
0.859000,0.7329,-0.2366,0.6769,1.025
0.868000,0.2814,-0.0323,0.9490,0.990
0.869000,-0.1953,0.1173,1.0306,1.055
0.873000,-0.5801,0.2050,0.9698,1.148
0.878000,-0.8203,0.2500,0.8672,1.220
0.893000,-0.9258,0.2287,0.7443,1.210
0.894000,-0.9351,0.1576,0.6008,1.123
0.895000,-0.9249,0.0798,0.4484,1.031
0.896000,-0.9026,0.0384,0.2560,0.939
0.901000,-0.8465,0.0428,0.0400,0.849
0.905000,-0.8023,0.0450,-0.1877,0.825
0.910000,-0.7606,0.0642,-0.4515,0.887
0.915000,-0.6905,0.0952,-0.7039,0.991
0.920000,-0.6016,0.1190,-0.9260,1.111
0.924000,-0.4968,0.1330,-1.0677,1.185
0.930000,-0.3713,0.1159,-1.0239,1.095
0.934000,-0.2541,0.0580,-0.9093,0.946
0.939000,-0.1571,0.0025,-0.8819,0.896
0.944000,-0.0998,-0.0364,-0.8294,0.836
0.948000,-0.0582,-0.0850,-0.6823,0.690
0.953000,-0.0037,-0.1264,-0.5648,0.579
0.958000,0.0353,-0.1225,-0.5201,0.535
0.973000,0.0447,-0.0591,-0.4740,0.480
0.978000,-0.0053,0.0035,-0.4613,0.461
0.978000,-0.2755,0.0540,-0.6788,0.735
0.982000,-0.4550,0.1424,-0.7707,0.906
0.987000,-0.6176,0.2184,-0.7317,0.982
0.990000,-0.7419,0.2057,-0.5644,0.955
0.995000,-0.8015,0.1427,-0.4267,0.919
1.000000,-0.8274,0.1011,-0.4071,0.928
1.005000,-0.8414,0.1000,-0.3259,0.908
1.009000,-0.8077,0.1419,-0.1927,0.842
1.014000,-0.7791,0.2123,-0.1727,0.826
1.019000,-0.7603,0.2727,-0.2469,0.845
1.024000,-0.6701,0.2923,-0.2905,0.787
1.029000,-0.5111,0.2542,-0.2726,0.633
1.034000,-0.3695,0.1777,-0.3342,0.529
1.039000,-0.2837,0.1249,-0.4661,0.560
1.043000,-0.1792,0.1125,-0.6011,0.637
1.048000,-0.0534,0.1237,-0.6937,0.707
1.053000,0.0482,0.1393,-0.7346,0.749
1.057000,0.1400,0.1259,-0.7381,0.762
1.065000,0.2604,0.0859,-0.6801,0.733
1.067000,0.3733,0.0243,-0.6252,0.729
1.073000,0.4335,-0.0088,-0.5973,0.738
1.076000,0.4553,-0.0109,-0.5173,0.689
1.087000,0.4603,0.0013,-0.3971,0.608
1.091000,0.4512,0.0276,-0.3063,0.546
1.096000,0.3326,0.1232,-0.1511,0.386
1.102000,0.3126,0.1709,-0.0225,0.357
1.105000,0.3411,0.1803,0.0124,0.386
1.110000,0.3918,0.1706,0.0329,0.429
1.115000,0.4574,0.1707,0.1587,0.513
1.119000,0.5449,0.1374,0.2581,0.618
1.124000,0.6327,0.1091,0.2429,0.686
1.130000,0.6896,0.1192,0.2183,0.733
1.134000,0.6942,0.1032,0.2178,0.735
1.139000,0.6705,0.0683,0.2128,0.707
1.144000,0.6475,0.0408,0.2104,0.682
1.148000,0.6274,0.0111,0.1771,0.652
1.153000,0.6149,0.0055,0.1512,0.633
1.157000,0.6341,0.0385,0.2093,0.669
1.166000,0.6873,0.0597,0.2460,0.732
1.167000,0.7289,0.0619,0.2542,0.774
1.172000,0.7398,0.0621,0.3345,0.814
1.176000,0.7798,0.0505,0.4056,0.880
1.187000,0.8008,0.0442,0.4436,0.917
1.188000,0.7288,0.0597,0.4797,0.875
1.190000,0.6068,0.1256,0.4826,0.785
1.195000,0.5118,0.2371,0.4593,0.727
1.200000,0.4652,0.3248,0.4196,0.706
1.210000,0.4286,0.3528,0.3921,0.680
1.214000,0.4287,0.3334,0.3793,0.662
1.219000,0.4460,0.3118,0.2757,0.610
1.224000,0.4182,0.2951,0.1818,0.543
1.229000,0.4026,0.2834,0.1214,0.507
1.233000,0.4231,0.2790,0.0515,0.509
1.239000,0.4202,0.2868,0.0057,0.509
1.244000,0.3864,0.2851,-0.0281,0.481
1.248000,0.3314,0.2860,-0.0596,0.442
1.253000,0.2865,0.2966,-0.0863,0.421
1.258000,0.2684,0.3098,-0.1393,0.433
1.266000,0.2604,0.3517,-0.1996,0.481
1.266000,0.2890,0.4441,-0.2337,0.579
1.272000,0.3374,0.5723,-0.2655,0.715
1.276000,0.3937,0.7292,-0.3072,0.884
1.288000,0.4965,0.9315,-0.3206,1.103
1.288000,0.6844,1.2175,-0.3510,1.440
1.290000,1.0104,1.6276,-0.5089,1.982
1.295000,1.4796,2.1332,-0.7558,2.704
1.300000,1.9557,2.5862,-0.9117,3.368
1.305000,2.2646,2.8243,-0.9190,3.735
1.309000,2.3611,2.8338,-0.8111,3.777
1.314000,2.3753,2.8181,-0.6912,3.750
1.319000,2.5377,3.0572,-0.6958,4.034
1.329000,2.9314,3.6289,-0.6781,4.714
1.333000,3.9830,4.8288,-0.1664,6.262
1.338000,4.4405,5.1762,0.1713,6.822
1.343000,4.6586,5.5827,0.2653,7.276
1.348000,4.9184,6.3354,0.0458,8.021
1.352000,5.4166,7.4462,-0.0849,9.208
1.357000,5.7263,8.2649,0.2758,10.059
1.367000,5.5671,8.3186,0.9416,10.054
1.368000,5.2151,7.9431,1.2512,9.584
1.372000,4.9346,7.7817,0.9404,9.262
1.376000,4.9415,8.2669,0.4988,9.644
1.393000,5.3214,9.1712,0.5246,10.616
1.394000,5.9559,9.9566,1.0205,11.647
1.395000,6.7141,10.2937,1.7073,12.408
1.395000,7.4748,10.0779,2.4279,12.780
1.413000,8.0755,9.5082,3.1063,12.856
1.414000,8.4382,8.9454,3.6565,12.829
1.414000,8.6343,8.5828,4.0664,12.836
1.415000,8.6500,8.2790,4.4433,12.771
1.430000,8.2597,7.7222,4.5525,12.189
1.431000,7.2217,6.8778,3.8857,10.703
1.431000,5.9352,6.1007,2.7309,8.939
1.433000,5.2090,5.4338,1.9824,7.784
1.438000,5.2688,4.5623,2.1515,7.294
1.448000,5.7810,3.5478,2.8551,7.359
1.453000,5.9108,1.4783,2.3073,6.515
1.457000,5.3615,0.9232,0.9600,5.524
1.461000,4.6467,0.8885,-0.7322,4.787
1.471000,4.1791,1.3740,-1.4973,4.647
1.472000,4.1064,1.9881,-0.7868,4.630
1.476000,3.9683,2.0707,0.4927,4.503
1.481000,3.6802,1.5292,1.4739,4.249
1.485000,3.6221,0.7715,1.9870,4.203
1.491000,3.6543,0.1972,1.9878,4.165
1.495000,3.5191,-0.0566,1.6309,3.879
1.508000,3.4898,-0.0938,1.3721,3.751
1.509000,3.9585,-0.0269,1.5133,4.238
1.509000,4.8299,-0.0083,1.9176,5.197
1.514000,5.7799,-0.1135,2.4244,6.269
1.519000,6.5895,-0.2742,3.0507,7.267
1.523000,7.2306,-0.4582,3.6563,8.115
1.528000,7.6675,-0.6554,4.0841,8.712
1.533000,7.7802,-0.8375,4.3492,8.953
1.537000,7.6305,-0.9808,4.4803,8.903
1.543000,7.3837,-1.0647,4.4723,8.698
1.550000,7.1449,-1.1083,4.3989,8.463
1.552000,6.9218,-1.1619,4.3172,8.240
1.557000,6.6544,-1.2324,4.2558,7.994
1.573000,6.2863,-1.3244,4.2671,7.712
1.574000,5.5181,-1.5179,4.2750,7.143
1.575000,5.2448,-1.6470,4.1937,6.914
1.580000,5.1381,-1.7379,4.1474,6.828
1.585000,5.1380,-1.7757,4.2032,6.872
1.591000,5.1704,-1.7649,4.3180,6.964
1.595000,5.1705,-1.7409,4.4058,7.013
1.599000,5.0928,-1.7271,4.4741,6.996
1.604000,4.9277,-1.7542,4.4680,6.879
1.609000,4.7013,-1.8123,4.3804,6.676
1.614000,4.4760,-1.8432,4.3048,6.478
1.618000,4.2779,-1.8491,4.2626,6.316
1.623000,4.1025,-1.8127,4.2079,6.150
1.629000,3.9234,-1.7266,4.1430,5.961
1.633000,3.7025,-1.6263,4.0914,5.753
1.637000,3.4088,-1.5280,4.0337,5.498
1.642000,3.0858,-1.3860,3.9431,5.195
1.652000,2.8417,-1.1445,3.8626,4.930
1.653000,2.6074,-0.9133,3.8085,4.705
1.657000,2.2993,-0.7707,3.7521,4.468
1.662000,1.9630,-0.6398,3.7075,4.244
1.675000,1.6199,-0.4748,3.6504,4.022
1.676000,1.2967,-0.2991,3.5425,3.784
1.676000,1.0392,-0.1336,3.4604,3.616
1.685000,0.8664,0.0433,3.4586,3.566
1.691000,0.7732,0.4496,3.5157,3.628
1.696000,0.4501,0.6558,3.3958,3.488
1.699000,0.0747,0.9473,3.2018,3.340
1.704000,-0.3120,1.3314,2.9504,3.252
1.708000,-0.6737,1.7914,2.6629,3.279
1.714000,-0.9550,2.2821,2.3795,3.432
1.718000,-1.1054,2.7797,2.1768,3.700
1.722000,-1.1746,3.2896,2.0787,4.065
1.728000,-1.2098,3.8546,1.9700,4.495
1.733000,-1.2512,4.5514,1.7856,5.047
1.737000,-1.3935,5.3963,1.5077,5.774
1.742000,-1.6230,6.3674,1.1070,6.664
1.750000,-1.9704,7.3301,0.5095,7.607
1.751000,-2.5626,7.9780,-0.2240,8.382
1.757000,-3.4983,8.0553,-0.9651,8.835
1.761000,-4.7499,7.5457,-1.8388,9.104
1.774000,-6.1541,6.8416,-2.5947,9.561
1.775000,-7.4130,6.3707,-2.9965,10.223
1.775000,-8.2573,6.2061,-3.3138,10.848
1.783000,-8.6096,6.4682,-3.4695,11.314
1.785000,-8.4260,7.3871,-3.2615,11.671
1.790000,-8.0978,8.4015,-3.1519,12.087
1.794000,-8.3486,8.3249,-3.8756,12.411
1.809000,-9.0821,7.1857,-5.2179,12.702
1.810000,-10.6319,4.4729,-6.8022,13.391
1.814000,-11.6465,3.3918,-6.9029,13.957
1.819000,-12.7750,2.3304,-7.0557,14.779
1.823000,-13.9787,1.4300,-7.2708,15.821
1.828000,-14.8852,1.1659,-6.8548,16.429
1.832000,-15.0092,1.6011,-6.2622,16.342
1.837000,-14.4868,2.4422,-6.0183,15.876
1.844000,-13.8466,3.1024,-5.9558,15.389
1.848000,-13.3608,3.1311,-6.1776,15.049
1.852000,-12.7570,2.8383,-6.6986,14.686
1.856000,-11.0139,3.0435,-7.7850,13.827
1.861000,-7.4613,5.5106,-8.4010,12.515
1.866000,-2.7974,11.7999,-2.5060,12.383
1.870000,1.5655,19.9701,12.6927,23.714
1.875000,2.9274,23.5904,22.5987,32.799
1.883000,0.0965,19.3359,15.1927,24.591
1.885000,-3.8989,12.6232,2.1642,13.388
1.892000,-6.1288,8.1035,-2.6925,10.511
1.895000,-6.4078,4.8020,-0.0431,8.008
1.908000,-6.1727,1.2244,1.6588,6.508
1.909000,-6.4436,-2.4612,-1.6113,7.083
1.909000,-6.9905,-5.3999,-5.3277,10.316
1.924000,-7.2162,-7.3159,-5.0038,11.430
1.925000,-6.5029,-8.2359,-2.3814,10.761
1.930000,-2.0025,-6.7247,-3.2617,7.738
1.940000,-0.6749,-4.3177,-4.4847,6.262
1.940000,-1.7218,-1.6291,-5.0138,5.546
1.943000,-4.0903,0.7975,-6.1760,7.450
1.956000,-6.1432,2.6423,-7.3273,9.920
1.957000,-7.3560,3.5943,-6.7251,10.595
1.957000,-8.0032,3.5737,-4.4772,9.842
1.960000,-8.2920,2.9899,-2.7273,9.227
1.965000,-8.2074,2.3210,-2.7573,8.964
1.970000,-7.7935,1.6915,-3.2173,8.599
1.974000,-7.0448,0.9728,-2.8545,7.663
1.981000,-5.7281,0.0771,-2.0214,6.075
1.985000,-3.8107,-0.7491,-1.3589,4.115
1.989000,-1.7798,-1.1497,-0.8950,2.300
1.994000,-0.2446,-1.0680,-0.2899,1.133
2.010000,0.4213,-0.6983,0.4723,0.942
2.010000,0.3101,-0.2776,1.1087,1.184
2.011000,-0.1052,0.0816,1.5597,1.565
2.015000,-0.4128,0.3842,1.8947,1.977
2.017000,-0.4488,0.5797,2.0352,2.163
2.023000,-0.3731,0.5701,1.9335,2.050
2.027000,-0.4395,0.3743,1.6248,1.724
2.032000,-0.7174,0.0999,0.9409,1.187
2.042000,-1.1371,-0.1345,-0.1544,1.155
2.047000,-2.2053,-0.4427,-1.7278,2.836
2.051000,-2.8505,-0.4613,-1.6437,3.323
2.055000,-3.4172,-0.2959,-1.3603,3.690
2.061000,-3.6521,-0.0234,-1.2418,3.857
2.066000,-3.4671,0.2390,-1.2350,3.688
2.070000,-2.9248,0.4361,-1.2492,3.210
2.074000,-2.1716,0.5345,-1.2368,2.556
2.083000,-1.4088,0.5296,-1.1235,1.878
2.085000,-0.7660,0.4215,-0.9067,1.260
2.089000,-0.2836,0.2750,-0.6988,0.803
2.094000,-0.0118,0.1784,-0.6269,0.652
2.105000,0.0213,0.1509,-0.6499,0.668
2.105000,-0.0712,0.2186,-0.7198,0.756
2.108000,-0.1403,0.3145,-0.8604,0.927
2.113000,-0.1641,0.3525,-1.0286,1.100
2.117000,-0.1858,0.3421,-1.1286,1.194
2.122000,-0.1961,0.3169,-1.0910,1.153
2.127000,-0.1515,0.2938,-1.0547,1.105
2.131000,-0.0999,0.2822,-1.0722,1.113
2.137000,-0.0674,0.2654,-1.0216,1.058
2.142000,-0.0061,0.1957,-0.8858,0.907
2.146000,0.1031,0.0946,-0.7679,0.781
2.151000,0.2506,-0.0017,-0.6698,0.715
2.161000,0.4410,-0.0622,-0.5175,0.683
2.167000,0.7270,-0.0893,-0.2007,0.759
2.170000,0.8622,-0.0183,0.0584,0.864
2.176000,0.9616,0.0240,0.2264,0.988
2.179000,0.9896,0.0258,0.3155,1.039
2.189000,0.9798,0.0014,0.4097,1.062
2.189000,0.9947,0.0156,0.5091,1.118
2.194000,1.0513,0.0755,0.5276,1.179
2.198000,1.1088,0.1212,0.5396,1.239
2.203000,1.1649,0.1409,0.5976,1.317
2.207000,1.2291,0.1465,0.6513,1.399
2.214000,1.2799,0.1428,0.6865,1.459
2.217000,1.2884,0.1395,0.7246,1.485
2.222000,1.2404,0.1222,0.7179,1.438
2.226000,1.1527,0.0885,0.6903,1.347
2.233000,1.0253,0.0624,0.7209,1.255
2.237000,0.8702,0.0511,0.7042,1.121
2.241000,0.7285,0.0592,0.6019,0.947
2.245000,0.5762,0.0821,0.5744,0.818
2.250000,0.4681,0.1102,0.6552,0.813
2.255000,0.4547,0.1362,0.6432,0.799
2.260000,0.5093,0.1671,0.5260,0.751
2.268000,0.6155,0.2151,0.4331,0.783
2.270000,0.7179,0.2657,0.4146,0.871
2.280000,0.7837,0.3116,0.3577,0.916
2.293000,0.7865,0.4224,0.1027,0.899
2.294000,0.8048,0.4544,0.0535,0.926
2.294000,0.8626,0.4841,-0.0555,0.991
2.299000,0.8713,0.5070,-0.0736,1.011
2.303000,0.8186,0.4895,0.0280,0.954
2.307000,0.7739,0.4675,0.0695,0.907
2.312000,0.7875,0.5152,-0.0302,0.942
2.317000,0.8142,0.6252,-0.1277,1.034
2.322000,0.7891,0.7090,-0.1607,1.073
2.326000,0.6952,0.7691,-0.1701,1.051
2.332000,0.6572,0.8865,-0.2565,1.133
2.336000,0.6966,1.0113,-0.2450,1.252
2.341000,0.6217,1.0645,-0.0353,1.233
2.345000,0.5311,1.1083,0.0709,1.231
2.350000,0.5685,1.2025,0.0329,1.330
2.355000,0.6841,1.3422,0.0446,1.507
2.360000,0.8539,1.4917,0.1537,1.726
2.368000,1.0468,1.6270,0.1761,1.943
2.370000,1.2363,1.7936,0.0975,2.181
2.374000,1.3729,1.9846,0.0330,2.413
2.379000,1.5261,2.1951,0.0423,2.674
2.395000,1.8136,2.4659,0.1493,3.065
2.396000,2.2374,2.7351,0.4211,3.559
2.399000,2.7903,2.9678,0.7990,4.151
2.403000,3.9021,3.3315,1.7349,5.416
2.407000,4.3156,3.4220,2.1401,5.909
2.412000,4.6319,3.4119,2.4748,6.263
2.417000,4.8344,3.3497,2.7370,6.487
2.422000,4.9238,3.3526,2.8141,6.588
2.426000,4.9677,3.5330,2.7705,6.696
2.432000,5.0719,3.8597,2.6322,6.896
2.437000,5.2776,4.2633,2.4130,7.201
2.441000,5.5922,4.7536,2.1965,7.661
2.446000,5.9918,5.3544,1.9753,8.275
2.450000,6.4402,6.1255,1.6678,9.043
2.455000,6.9300,7.1435,1.2380,10.029
2.460000,7.3872,8.4036,0.7530,11.214
2.470000,7.5970,9.6812,0.3755,12.312
2.470000,7.3374,10.7208,0.2844,12.994
2.474000,6.6959,11.4534,0.2916,13.270
2.480000,5.9734,12.1181,-0.0725,13.511
2.495000,5.6523,13.1047,-0.5609,14.283
2.497000,6.3689,14.4412,-0.1824,15.784
2.497000,8.2116,15.6455,0.9822,17.697
2.501000,10.4272,16.2461,1.9118,19.399
2.504000,12.2404,16.1662,2.6943,20.456
2.507000,13.5895,15.5119,3.8532,20.980
2.517000,14.7482,14.2887,4.8345,21.096
2.522000,15.4959,10.2041,4.6529,19.128
2.526000,14.7892,8.1580,3.7512,17.302
2.531000,14.2633,6.7385,1.2106,15.821
2.536000,14.1640,6.1462,-2.4730,15.637
2.541000,13.8939,6.5219,-4.5263,16.002
2.546000,13.1701,7.2764,-3.8690,15.536
2.550000,11.9192,7.3234,-2.0035,14.132
2.555000,10.0470,6.3561,-0.6095,11.904
2.559000,8.0256,4.9488,-0.6282,9.450
2.568000,6.4510,4.0867,-1.2148,7.733
2.569000,4.9428,3.9059,-1.5072,6.478
2.575000,3.2860,3.6117,-2.0292,5.288
2.579000,1.9879,2.9034,-2.8585,4.533
2.593000,1.3226,2.2295,-3.3153,4.209
2.594000,1.3878,1.8917,-2.7628,3.625
2.595000,2.2340,1.7404,-1.4372,3.176
2.598000,3.8367,1.6108,-0.1420,4.164
2.604000,5.7312,1.5052,0.7979,5.979
2.607000,7.1173,1.3742,1.4024,7.383
2.613000,7.7529,1.0672,1.6690,8.002
2.617000,7.9997,0.6086,1.6422,8.189
2.622000,8.0782,0.1063,1.4729,8.212
2.627000,7.9266,-0.4065,1.2949,8.042
2.637000,7.6949,-0.9178,1.1972,7.841
2.642000,7.3819,-1.6389,1.1778,7.653
2.647000,7.1511,-1.8086,1.2837,7.487
2.651000,6.8286,-1.8887,1.3847,7.219
2.655000,6.4388,-1.8836,1.4922,6.873
2.661000,5.9580,-1.8890,1.5297,6.435
2.664000,5.3092,-1.9600,1.3365,5.815
2.669000,4.6601,-2.0631,0.9484,5.184
2.674000,4.1899,-2.2002,0.7028,4.784
2.679000,3.8788,-2.3943,0.8204,4.631
2.693000,3.7306,-2.6136,1.0960,4.685
2.694000,3.7467,-2.8004,1.3700,4.874
2.695000,3.9121,-2.9611,1.7079,5.195
2.699000,4.1232,-3.1140,2.1993,5.616
2.703000,4.2696,-3.2222,2.7275,6.004
2.707000,4.3013,-3.2253,3.0246,6.169
2.712000,4.1638,-3.1209,3.0950,6.054
2.716000,3.8406,-2.9853,3.1032,5.770
2.721000,3.4323,-2.9066,3.1496,5.491
2.726000,3.1278,-2.8886,3.3326,5.407
2.732000,3.0132,-2.8947,3.5254,5.467
2.735000,2.9859,-2.9603,3.4762,5.456
