time,ax,ay,az
2019-11-21 14:4:36.5930,0.0,-0.36,0.17
2019-11-21 14:4:36.6930,0.18,-0.25,0.17
2019-11-21 14:4:36.7930,0.5,-0.05,-0.02
2019-11-21 14:4:36.8930,0.35,-0.09,-0.14
2019-11-21 14:4:36.9940,-0.01,0.05,-0.23
2019-11-21 14:4:37.0940,-0.17,-0.2,0.01
2019-11-21 14:4:37.1940,-0.28,0.09,0.0
2019-11-21 14:4:37.2940,-0.19,0.6,-0.14
2019-11-21 14:4:37.3940,-0.1,0.61,-0.1
2019-11-21 14:4:37.4940,0.2,0.24,0.02
2019-11-21 14:4:37.5940,-0.03,-0.27,0.0
2019-11-21 14:4:37.6940,-0.04,-0.31,0.07
2019-11-21 14:4:37.7940,0.14,-0.2,0.12
2019-11-21 14:4:37.8940,0.49,-0.04,0.17
2019-11-21 14:4:37.9940,0.57,-0.28,-0.17
2019-11-21 14:4:38.0940,-0.1,0.01,-0.17
2019-11-21 14:4:38.1940,-0.28,-0.07,-0.08
2019-11-21 14:4:38.2940,-0.34,0.06,0.06
2019-11-21 14:4:38.3940,-0.08,0.61,-0.25
2019-11-21 14:4:38.4940,-0.0,0.49,-0.24
2019-11-21 14:4:38.5940,0.11,0.07,-0.0
2019-11-21 14:4:38.6950,-0.12,-0.32,0.11
2019-11-21 14:4:38.7940,-0.06,-0.19,-0.01
2019-11-21 14:4:38.8950,0.2,-0.15,0.16
2019-11-21 14:4:38.9950,0.45,-0.07,0.12
2019-11-21 14:4:39.0950,0.44,-0.07,-0.02
2019-11-21 14:4:39.1950,0.05,-0.03,-0.37
2019-11-21 14:4:39.2950,-0.31,-0.07,-0.11
2019-11-21 14:4:39.3950,-0.48,0.11,0.07
2019-11-21 14:4:39.4950,-0.11,0.51,-0.16
2019-11-21 14:4:39.5950,0.1,0.69,-0.37
2019-11-21 14:4:39.6950,0.19,0.13,-0.01
2019-11-21 14:4:39.7950,-0.13,-0.23,-0.0
2019-11-21 14:4:39.8950,-0.0,-0.29,0.08
2019-11-21 14:4:39.9950,0.22,-0.27,0.32
2019-11-21 14:4:40.0950,0.56,-0.05,0.06
2019-11-21 14:4:40.1950,0.36,-0.2,-0.02
2019-11-21 14:4:40.2960,0.01,-0.0,-0.22
2019-11-21 14:4:40.3950,-0.19,-0.06,-0.11
2019-11-21 14:4:40.4950,-0.4,0.11,0.03
2019-11-21 14:4:40.5950,-0.12,0.52,-0.12
2019-11-21 14:4:40.6960,0.01,0.66,-0.23
2019-11-21 14:4:40.7960,0.1,0.27,-0.13
2019-11-21 14:4:40.8960,0.01,-0.29,0.09
2019-11-21 14:4:40.9960,-0.15,-0.23,0.05
2019-11-21 14:4:41.0960,0.12,-0.34,0.43
2019-11-21 14:4:41.1960,0.62,-0.05,0.06
2019-11-21 14:4:41.2960,0.39,-0.14,-0.05
2019-11-21 14:4:41.3960,0.03,-0.04,-0.17
2019-11-21 14:4:41.4960,-0.2,-0.08,-0.05
2019-11-21 14:4:41.5960,-0.29,0.16,-0.06
2019-11-21 14:4:41.6960,-0.19,0.49,-0.17
2019-11-21 14:4:41.7960,0.01,0.57,-0.09
2019-11-21 14:4:41.8960,0.07,0.22,-0.09
2019-11-21 14:4:41.9960,-0.08,-0.27,0.05
2019-11-21 14:4:42.0960,-0.03,-0.24,0.13
2019-11-21 14:4:42.1960,0.21,-0.13,0.15
2019-11-21 14:4:42.2960,0.66,0.24,0.11
2019-11-21 14:4:42.3960,0.35,-0.15,-0.09
2019-11-21 14:4:42.4960,-0.07,-0.11,-0.15
2019-11-21 14:4:42.5970,-0.16,-0.05,-0.03
2019-11-21 14:4:42.6970,-0.18,0.15,-0.12
2019-11-21 14:4:42.7970,-0.17,0.47,-0.19
2019-11-21 14:4:42.8970,-0.05,0.24,-0.32
2019-11-21 14:4:42.9970,-0.09,0.02,0.01
2019-11-21 14:4:43.0970,-0.25,-0.16,0.1
2019-11-21 14:4:43.1970,-0.05,-0.13,0.01
2019-11-21 14:4:43.2970,0.33,-0.0,0.12
2019-11-21 14:4:43.3970,0.74,-0.03,0.06
2019-11-21 14:4:43.4970,0.57,-0.15,0.03
2019-11-21 14:4:43.5970,-0.12,-0.06,-0.31
2019-11-21 14:4:43.6970,-0.26,0.05,0.01
2019-11-21 14:4:43.7970,-0.31,0.21,-0.08
2019-11-21 14:4:43.8970,-0.25,0.57,-0.18
2019-11-21 14:4:43.9970,-0.04,0.31,-0.3
2019-11-21 14:4:44.0970,0.11,-0.02,0.05
2019-11-21 14:4:44.1970,-0.15,-0.26,0.03
2019-11-21 14:4:44.2970,0.05,-0.26,0.09
2019-11-21 14:4:44.3980,0.31,-0.07,0.12
2019-11-21 14:4:44.4980,0.7,0.1,0.06
2019-11-21 14:4:44.5980,0.39,0.05,-0.02
2019-11-21 14:4:44.6980,-0.16,-0.02,-0.27
2019-11-21 14:4:44.7980,-0.3,-0.01,0.13
2019-11-21 14:4:44.8980,-0.31,0.12,0.0
2019-11-21 14:4:44.9980,-0.11,0.49,-0.29
2019-11-21 14:4:45.0980,0.04,0.13,-0.22
2019-11-21 14:4:45.1980,0.03,-0.01,0.03
2019-11-21 14:4:45.2980,-0.13,-0.32,0.13
2019-11-21 14:4:45.3980,0.01,-0.2,0.03
2019-11-21 14:4:45.4980,0.21,0.03,0.13
2019-11-21 14:4:45.5980,0.57,0.32,-0.01
2019-11-21 14:4:45.6980,0.17,0.09,-0.13
2019-11-21 14:4:45.7980,-0.16,-0.12,-0.03
2019-11-21 14:4:45.8980,-0.3,-0.04,0.09
2019-11-21 14:4:45.9990,-0.18,0.17,-0.03
2019-11-21 14:4:46.0980,-0.1,0.48,-0.38
2019-11-21 14:4:46.1990,0.09,0.13,-0.26
2019-11-21 14:4:46.2990,0.11,-0.15,0.13
2019-11-21 14:4:46.3990,-0.07,-0.35,0.11
2019-11-21 14:4:46.4990,0.06,-0.22,0.11
2019-11-21 14:4:46.5990,0.34,0.09,0.11
2019-11-21 14:4:46.6990,0.5,0.23,0.02
2019-11-21 14:4:46.7990,0.29,0.05,-0.05
2019-11-21 14:4:46.8990,-0.19,0.02,-0.13
2019-11-21 14:4:46.9990,-0.34,0.11,0.0
2019-11-21 14:4:47.0990,-0.38,0.29,-0.04
2019-11-21 14:4:47.1990,-0.14,0.46,-0.28
2019-11-21 14:4:47.2990,0.16,0.05,-0.21
2019-11-21 14:4:47.3990,0.17,-0.13,-0.03
2019-11-21 14:4:47.4990,-0.04,-0.35,0.12
2019-11-21 14:4:47.6000,-0.07,-0.16,0.02
2019-11-21 14:4:47.6990,0.35,0.02,0.16
2019-11-21 14:4:47.7990,0.52,0.27,-0.04
2019-11-21 14:4:47.8990,0.23,0.03,0.01
2019-11-21 14:4:47.9990,-0.17,-0.04,-0.1
2019-11-21 14:4:48.1000,-0.31,0.07,-0.0
2019-11-21 14:4:48.2000,-0.25,0.24,-0.08
2019-11-21 14:4:48.3000,-0.21,0.43,-0.36
2019-11-21 14:4:48.4000,0.12,0.09,-0.25
2019-11-21 14:4:48.5000,0.12,-0.13,0.04
2019-11-21 14:4:48.6000,-0.03,-0.38,0.12
2019-11-21 14:4:48.7000,-0.05,-0.25,0.11
2019-11-21 14:4:48.8000,0.41,0.15,0.16
2019-11-21 14:4:48.9000,0.43,0.43,0.11
2019-11-21 14:4:49.0000,0.25,0.1,0.02
2019-11-21 14:4:49.1000,-0.23,-0.06,-0.22
2019-11-21 14:4:49.2000,-0.38,-0.02,0.09
2019-11-21 14:4:49.3000,-0.24,0.19,-0.1
2019-11-21 14:4:49.4000,-0.07,0.39,-0.25
2019-11-21 14:4:49.5000,0.25,-0.05,-0.17
2019-11-21 14:4:49.6000,0.05,-0.18,-0.03
2019-11-21 14:4:49.7000,-0.14,-0.29,0.15
2019-11-21 14:4:49.8000,-0.1,-0.18,0.05
2019-11-21 14:4:49.9000,0.27,0.18,0.15
2019-11-21 14:4:50.0000,0.45,0.23,0.02
2019-11-21 14:4:50.1010,0.38,-0.01,-0.0
2019-11-21 14:4:50.2010,-0.09,-0.14,-0.17
2019-11-21 14:4:50.3010,-0.33,0.04,-0.01
2019-11-21 14:4:50.4010,-0.26,0.15,0.0
2019-11-21 14:4:50.5000,-0.14,0.37,-0.25
2019-11-21 14:4:50.6010,0.1,0.04,-0.15
2019-11-21 14:4:50.7010,-0.01,-0.05,0.01
2019-11-21 14:4:50.8010,-0.05,-0.33,0.11
2019-11-21 14:4:50.9010,-0.1,-0.16,0.04
2019-11-21 14:4:51.0010,0.32,0.05,0.09
2019-11-21 14:4:51.1010,0.42,0.3,-0.07
2019-11-21 14:4:51.2010,0.21,0.05,-0.01
2019-11-21 14:4:51.3010,-0.05,-0.11,-0.08
2019-11-21 14:4:51.4010,-0.24,-0.03,0.09
2019-11-21 14:4:51.5010,-0.23,0.19,-0.02
2019-11-21 14:4:51.6010,-0.12,0.39,-0.27
2019-11-21 14:4:51.7010,-0.06,0.06,-0.2
2019-11-21 14:4:51.8010,0.02,-0.06,0.01
2019-11-21 14:4:51.9020,-0.05,-0.28,0.01
2019-11-21 14:4:52.0010,-0.08,-0.22,0.14
2019-11-21 14:4:52.1020,0.42,-0.01,0.1
2019-11-21 14:4:52.2020,0.46,0.1,-0.02
2019-11-21 14:4:52.3020,0.29,0.07,-0.01
2019-11-21 14:4:52.4020,-0.15,-0.06,-0.14
2019-11-21 14:4:52.5020,-0.37,0.05,0.03
2019-11-21 14:4:52.6020,-0.33,0.27,0.1
2019-11-21 14:4:52.7020,-0.02,0.54,-0.32
2019-11-21 14:4:52.8020,0.26,0.12,-0.2
2019-11-21 14:4:52.9020,-0.08,-0.14,0.06
2019-11-21 14:4:53.0020,-0.11,-0.26,0.15
2019-11-21 14:4:53.1020,0.15,-0.21,0.16
2019-11-21 14:4:53.2020,0.44,0.11,0.15
2019-11-21 14:4:53.3020,0.36,0.02,-0.05
2019-11-21 14:4:53.4020,0.06,-0.06,-0.13
2019-11-21 14:4:53.5030,-0.18,-0.2,-0.03
2019-11-21 14:4:53.6020,-0.33,0.09,-0.01
2019-11-21 14:4:53.7020,-0.17,0.41,-0.11
2019-11-21 14:4:53.8030,-0.03,0.62,-0.05
2019-11-21 14:4:53.9030,0.19,0.23,-0.2
2019-11-21 14:4:54.0030,-0.04,-0.3,0.1
2019-11-21 14:4:54.1030,-0.11,-0.24,0.13
2019-11-21 14:4:54.2030,0.07,-0.07,0.19
2019-11-21 14:4:54.3030,0.55,0.08,0.08
2019-11-21 14:4:54.4030,0.5,-0.08,0.06
2019-11-21 14:4:54.5030,0.04,-0.06,-0.29
2019-11-21 14:4:54.6030,-0.16,-0.13,0.03
2019-11-21 14:4:54.7030,-0.42,0.1,-0.06
2019-11-21 14:4:54.8030,-0.22,0.39,-0.05
2019-11-21 14:4:54.9030,-0.06,0.21,-0.25
2019-11-21 14:4:55.0030,0.05,0.18,0.01
2019-11-21 14:4:55.1030,-0.2,-0.18,0.02
2019-11-21 14:4:55.2030,-0.1,-0.17,0.16
2019-11-21 14:4:55.3030,0.16,-0.04,0.07
2019-11-21 14:4:55.4030,0.7,0.11,-0.01
2019-11-21 14:4:55.5030,0.48,-0.07,0.05
2019-11-21 14:4:55.6030,-0.03,-0.22,-0.28
2019-11-21 14:4:55.7040,-0.19,-0.12,0.1
2019-11-21 14:4:55.8040,-0.19,0.1,-0.05
2019-11-21 14:4:55.9040,-0.19,0.32,-0.15
2019-11-21 14:4:56.0040,-0.05,0.16,-0.31
2019-11-21 14:4:56.1040,0.01,0.07,0.07
2019-11-21 14:4:56.2040,-0.19,-0.16,0.04
2019-11-21 14:4:56.3040,-0.09,-0.29,0.13
2019-11-21 14:4:56.4040,0.4,0.04,0.04
2019-11-21 14:4:56.5040,0.49,0.17,0.04
2019-11-21 14:4:56.6040,0.3,0.1,-0.02
2019-11-21 14:4:56.7040,-0.09,-0.17,-0.07
2019-11-21 14:4:56.8040,-0.24,0.02,0.0
2019-11-21 14:4:56.9040,-0.33,0.37,-0.04
2019-11-21 14:4:57.0040,-0.04,0.44,-0.17
2019-11-21 14:4:57.1040,0.2,0.15,-0.27
2019-11-21 14:4:57.2040,-0.03,-0.14,0.04
2019-11-21 14:4:57.3050,-0.12,-0.29,0.15
2019-11-21 14:4:57.4040,0.06,-0.17,0.01
2019-11-21 14:4:57.5040,0.49,0.03,0.07
2019-11-21 14:4:57.6040,0.26,0.05,-0.07
2019-11-21 14:4:57.7050,0.08,0.03,-0.01
2019-11-21 14:4:57.8040,-0.1,-0.17,0.03
2019-11-21 14:4:57.9040,-0.29,0.05,0.01
2019-11-21 14:4:58.0050,-0.22,0.4,-0.04
2019-11-21 14:4:58.1050,0.03,0.4,-0.1
2019-11-21 14:4:58.2050,0.11,0.13,-0.29
2019-11-21 14:4:58.3050,-0.03,-0.16,0.08
2019-11-21 14:4:58.4050,-0.11,-0.29,0.09
2019-11-21 14:4:58.5050,0.02,-0.27,0.01
2019-11-21 14:4:58.6050,0.41,0.01,0.02
2019-11-21 14:4:58.7050,0.38,0.14,-0.12
2019-11-21 14:4:58.8050,0.2,0.09,-0.12
2019-11-21 14:4:58.9050,-0.15,-0.11,-0.01
2019-11-21 14:4:59.0050,-0.35,0.01,0.15
2019-11-21 14:4:59.1050,-0.29,0.3,0.02
2019-11-21 14:4:59.2050,0.13,0.6,-0.36
2019-11-21 14:4:59.3050,0.19,0.15,0.01
2019-11-21 14:4:59.4050,-0.02,-0.16,-0.05
2019-11-21 14:4:59.5050,-0.15,-0.31,0.1
2019-11-21 14:4:59.6050,0.0,-0.15,0.03
2019-11-21 14:4:59.7060,0.42,0.1,0.08
2019-11-21 14:4:59.8060,0.34,0.07,0.0
2019-11-21 14:4:59.9050,0.21,0.02,0.06
2019-11-21 14:5:00.0060,-0.14,-0.13,-0.11
2019-11-21 14:5:00.1060,-0.3,0.03,0.06
2019-11-21 14:5:00.2060,-0.19,0.36,-0.08
2019-11-21 14:5:00.3060,0.08,0.47,-0.21
2019-11-21 14:5:00.4060,0.21,0.15,-0.11
2019-11-21 14:5:00.5060,0.05,-0.2,-0.01
2019-11-21 14:5:00.6060,-0.1,-0.34,0.17
2019-11-21 14:5:00.7060,0.07,-0.24,0.05
2019-11-21 14:5:00.8060,0.33,0.12,0.17
2019-11-21 14:5:00.9060,0.34,0.37,-0.06
2019-11-21 14:5:01.0060,0.26,0.11,0.06
2019-11-21 14:5:01.1060,-0.14,-0.11,-0.11
2019-11-21 14:5:01.2070,-0.31,-0.03,0.06
2019-11-21 14:5:01.3070,-0.15,0.32,-0.07
2019-11-21 14:5:01.4070,-0.08,0.46,-0.26
2019-11-21 14:5:01.5070,0.16,-0.0,-0.13
2019-11-21 14:5:01.6070,-0.03,-0.09,-0.08
2019-11-21 14:5:01.7070,-0.12,-0.3,0.1
2019-11-21 14:5:01.8070,-0.01,-0.18,0.02
2019-11-21 14:5:01.9070,0.39,0.13,0.14
2019-11-21 14:5:02.0070,0.42,0.21,0.01
2019-11-21 14:5:02.1070,0.21,-0.02,-0.03
2019-11-21 14:5:02.2070,-0.14,-0.18,-0.05
2019-11-21 14:5:02.3070,-0.34,0.0,0.07
2019-11-21 14:5:02.4070,-0.2,0.29,-0.07
2019-11-21 14:5:02.5070,0.14,0.36,-0.2
2019-11-21 14:5:02.6070,0.19,0.12,0.15
2019-11-21 14:5:02.7070,0.05,-0.09,-0.07
2019-11-21 14:5:02.8070,-0.23,-0.23,0.03
2019-11-21 14:5:02.9080,-0.13,-0.22,0.14
2019-11-21 14:5:03.0070,0.38,0.24,0.11
2019-11-21 14:5:03.1070,0.56,-0.18,-0.07
2019-11-21 14:5:03.2070,0.03,-0.01,-0.09
2019-11-21 14:5:03.3080,-0.18,-0.22,0.04
2019-11-21 14:5:03.4080,-0.32,0.03,0.03
2019-11-21 14:5:03.5080,-0.07,0.39,-0.21
2019-11-21 14:5:03.6080,0.06,0.47,-0.11
2019-11-21 14:5:03.7080,0.17,0.22,-0.16
2019-11-21 14:5:03.8080,-0.12,-0.21,0.08
2019-11-21 14:5:03.9080,-0.17,-0.22,0.1
2019-11-21 14:5:04.0080,0.09,-0.16,0.2
2019-11-21 14:5:04.1080,0.45,0.03,0.05
2019-11-21 14:5:04.2080,0.42,-0.08,-0.04
2019-11-21 14:5:04.3080,0.01,-0.08,-0.15
2019-11-21 14:5:04.4080,-0.21,-0.13,-0.08
2019-11-21 14:5:04.5080,-0.26,-0.05,0.16
2019-11-21 14:5:04.6080,-0.04,0.4,-0.14
2019-11-21 14:5:04.7080,-0.1,0.35,-0.32
2019-11-21 14:5:04.8080,0.03,0.12,-0.02
2019-11-21 14:5:04.9080,-0.23,-0.25,0.2
2019-11-21 14:5:05.0090,-0.16,-0.11,0.1
2019-11-21 14:5:05.1090,0.23,-0.08,0.29
2019-11-21 14:5:05.2090,0.59,0.3,0.04
2019-11-21 14:5:05.3090,0.4,-0.08,-0.02
2019-11-21 14:5:05.4090,-0.1,-0.13,-0.13
2019-11-21 14:5:05.5090,-0.22,-0.14,0.11
2019-11-21 14:5:05.6090,-0.25,-0.02,0.12
2019-11-21 14:5:05.7090,-0.03,0.46,-0.24
2019-11-21 14:5:05.8090,0.1,0.12,-0.08
2019-11-21 14:5:05.9090,-0.02,0.06,-0.03
2019-11-21 14:5:06.0090,-0.23,-0.25,0.08
2019-11-21 14:5:06.1090,-0.11,-0.19,0.04
2019-11-21 14:5:06.2090,0.12,-0.08,0.25
2019-11-21 14:5:06.3090,0.68,0.2,0.08
2019-11-21 14:5:06.4090,0.35,0.03,-0.04
2019-11-21 14:5:06.5090,-0.2,-0.02,-0.18
2019-11-21 14:5:06.6090,-0.23,-0.23,0.13
2019-11-21 14:5:06.7090,-0.28,0.04,0.03
2019-11-21 14:5:06.8100,0.06,0.41,-0.27
2019-11-21 14:5:06.9090,-0.02,0.17,-0.33
2019-11-21 14:5:07.0090,-0.01,-0.1,0.1
2019-11-21 14:5:07.1100,-0.18,-0.28,0.1
2019-11-21 14:5:07.2100,-0.1,-0.2,0.05
2019-11-21 14:5:07.3100,0.26,-0.04,0.28
2019-11-21 14:5:07.4100,0.62,0.26,0.14
2019-11-21 14:5:07.5100,0.3,0.12,-0.08
2019-11-21 14:5:07.6100,-0.17,-0.11,-0.17
2019-11-21 14:5:07.7100,-0.34,-0.07,0.11
2019-11-21 14:5:07.8100,-0.3,0.13,0.03
2019-11-21 14:5:07.9100,-0.06,0.37,-0.2
2019-11-21 14:5:08.0100,0.11,0.09,-0.29
2019-11-21 14:5:08.1100,0.0,-0.13,0.04
2019-11-21 14:5:08.2100,-0.13,-0.34,0.12
2019-11-21 14:5:08.3100,-0.06,-0.18,-0.06
2019-11-21 14:5:08.4100,0.34,-0.03,0.27
2019-11-21 14:5:08.5110,0.47,0.33,0.07
2019-11-21 14:5:08.6100,0.17,0.02,-0.0
2019-11-21 14:5:08.7100,-0.15,-0.12,-0.11
2019-11-21 14:5:08.8100,-0.38,-0.01,0.06
2019-11-21 14:5:08.9100,-0.27,0.22,0.02
2019-11-21 14:5:09.0110,0.06,0.44,-0.31
2019-11-21 14:5:09.1110,0.38,0.05,-0.23
2019-11-21 14:5:09.2110,-0.03,-0.19,0.1
2019-11-21 14:5:09.3110,-0.23,-0.24,0.08
2019-11-21 14:5:09.4110,-0.04,-0.19,0.08
2019-11-21 14:5:09.5110,0.36,0.17,0.05
2019-11-21 14:5:09.6110,0.37,0.04,-0.08
2019-11-21 14:5:09.7110,0.04,0.04,-0.09
2019-11-21 14:5:09.8110,-0.12,-0.23,0.04
2019-11-21 14:5:09.9110,-0.17,-0.06,-0.02
2019-11-21 14:5:10.0110,0.12,0.16,-0.06
2019-11-21 14:5:10.1110,0.01,0.46,-0.19
2019-11-21 14:5:10.2110,-0.08,0.19,0.15
2019-11-21 14:5:10.3110,-0.3,0.09,0.01
2019-11-21 14:5:10.4110,-0.43,-0.02,0.14
2019-11-21 14:5:10.5110,-0.28,0.11,0.08
2019-11-21 14:5:10.6110,0.33,0.22,-0.04
2019-11-21 14:5:10.7120,0.57,-0.05,-0.14
2019-11-21 14:5:10.8110,0.15,-0.1,-0.06
2019-11-21 14:5:10.9120,0.05,-0.37,-0.02
2019-11-21 14:5:11.0110,0.07,-0.15,0.06
2019-11-21 14:5:11.1120,0.41,0.03,-0.08
2019-11-21 14:5:11.2120,0.31,0.1,-0.22
2019-11-21 14:5:11.3120,0.17,0.29,-0.09
2019-11-21 14:5:11.4120,0.06,0.28,0.07
2019-11-21 14:5:11.5120,-0.11,0.19,0.4
2019-11-21 14:5:11.6120,0.1,0.02,0.16
2019-11-21 14:5:11.7120,0.1,-0.04,-0.01
2019-11-21 14:5:11.8120,-0.06,-0.0,-0.09
2019-11-21 14:5:11.9120,0.01,0.09,-0.18
2019-11-21 14:5:12.0120,0.15,0.17,0.15
2019-11-21 14:5:12.1120,0.19,-0.09,0.26
