time,ax,ay,az
2019-11-21 14:6:04.0400,0.27,-0.08,-0.15
2019-11-21 14:6:04.1400,-0.06,-0.46,0.01
2019-11-21 14:6:04.2400,-0.05,-0.36,0.07
2019-11-21 14:6:04.3400,0.43,0.14,0.22
2019-11-21 14:6:04.4400,0.54,0.38,0.12
2019-11-21 14:6:04.5400,0.18,0.2,-0.06
2019-11-21 14:6:04.6400,-0.18,-0.17,-0.26
2019-11-21 14:6:04.7400,-0.45,-0.01,0.06
2019-11-21 14:6:04.8400,-0.3,0.39,-0.04
2019-11-21 14:6:04.9400,0.05,0.39,-0.41
2019-11-21 14:6:05.0400,0.34,0.08,-0.09
2019-11-21 14:6:05.1410,0.1,-0.38,0.17
2019-11-21 14:6:05.2400,-0.15,-0.36,0.15
2019-11-21 14:6:05.3400,0.02,-0.14,-0.01
2019-11-21 14:6:05.4400,0.36,0.16,0.09
2019-11-21 14:6:05.5410,0.29,0.13,0.01
2019-11-21 14:6:05.6400,0.04,0.13,-0.24
2019-11-21 14:6:05.7400,-0.16,-0.15,-0.08
2019-11-21 14:6:05.8400,-0.42,0.01,0.19
2019-11-21 14:6:05.9400,-0.38,0.41,-0.06
2019-11-21 14:6:06.0410,0.18,0.44,-0.36
2019-11-21 14:6:06.1410,0.31,0.18,-0.39
2019-11-21 14:6:06.2410,-0.0,-0.31,0.05
2019-11-21 14:6:06.3410,-0.06,-0.43,0.11
2019-11-21 14:6:06.4410,0.15,-0.19,0.17
2019-11-21 14:6:06.5410,0.44,0.09,-0.06
2019-11-21 14:6:06.6410,0.24,0.04,-0.06
2019-11-21 14:6:06.7410,0.18,0.0,-0.21
2019-11-21 14:6:06.8410,-0.25,-0.14,0.05
2019-11-21 14:6:06.9410,-0.38,0.16,-0.04
2019-11-21 14:6:07.0410,-0.31,0.46,-0.11
2019-11-21 14:6:07.1410,0.08,0.57,-0.18
2019-11-21 14:6:07.2410,0.3,0.23,-0.36
2019-11-21 14:6:07.3410,-0.02,-0.32,0.01
2019-11-21 14:6:07.4410,-0.07,-0.29,0.18
2019-11-21 14:6:07.5410,0.25,-0.2,0.2
2019-11-21 14:6:07.6410,0.56,-0.07,0.11
2019-11-21 14:6:07.7420,0.44,0.08,-0.1
2019-11-21 14:6:07.8420,0.01,-0.1,-0.26
2019-11-21 14:6:07.9420,-0.26,-0.12,0.0
2019-11-21 14:6:08.0420,-0.37,0.02,-0.03
2019-11-21 14:6:08.1420,-0.1,0.42,-0.19
2019-11-21 14:6:08.2420,-0.15,0.5,-0.48
2019-11-21 14:6:08.3420,0.07,0.1,0.16
2019-11-21 14:6:08.4420,-0.09,-0.3,0.02
2019-11-21 14:6:08.5420,0.01,-0.32,0.2
2019-11-21 14:6:08.6420,0.36,-0.05,0.26
2019-11-21 14:6:08.7420,0.59,0.41,0.01
2019-11-21 14:6:08.8420,0.31,0.08,-0.07
2019-11-21 14:6:08.9420,-0.17,-0.18,-0.14
2019-11-21 14:6:09.0420,-0.31,-0.12,0.09
2019-11-21 14:6:09.1420,-0.3,0.18,-0.08
2019-11-21 14:6:09.2420,-0.02,0.43,-0.27
2019-11-21 14:6:09.3420,0.18,0.19,-0.26
2019-11-21 14:6:09.4430,0.11,-0.15,0.07
2019-11-21 14:6:09.5420,-0.13,-0.41,0.13
2019-11-21 14:6:09.6430,-0.06,-0.13,0.03
2019-11-21 14:6:09.7430,0.35,0.13,0.15
2019-11-21 14:6:09.8430,0.41,0.3,0.14
2019-11-21 14:6:09.9430,0.37,0.16,-0.04
2019-11-21 14:6:10.0430,-0.16,-0.21,-0.2
2019-11-21 14:6:10.1430,-0.36,-0.07,-0.02
2019-11-21 14:6:10.2430,-0.32,0.13,0.04
2019-11-21 14:6:10.3430,-0.04,0.46,-0.22
2019-11-21 14:6:10.4430,0.23,0.36,-0.51
2019-11-21 14:6:10.5430,0.12,-0.14,0.07
2019-11-21 14:6:10.6430,-0.11,-0.42,0.31
2019-11-21 14:6:10.7430,-0.0,-0.13,0.08
2019-11-21 14:6:10.8430,0.47,0.12,0.11
2019-11-21 14:6:10.9430,0.46,0.08,-0.06
2019-11-21 14:6:11.0440,-0.01,-0.0,-0.26
2019-11-21 14:6:11.1430,-0.41,-0.11,0.05
2019-11-21 14:6:11.2430,-0.24,-0.03,0.06
2019-11-21 14:6:11.3440,-0.17,0.24,-0.09
2019-11-21 14:6:11.4430,0.0,0.35,-0.17
2019-11-21 14:6:11.5440,0.27,0.22,-0.22
2019-11-21 14:6:11.6440,0.03,-0.31,0.07
