time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.0680,-1.1807,-0.2782,1.215
0.003000,0.3455,-0.8845,-0.2290,0.977
0.004000,0.6082,-0.6402,-0.0691,0.886
0.008000,0.7157,-0.5299,0.0694,0.893
0.014000,0.7594,-0.5026,0.1690,0.926
0.018000,0.7606,-0.5522,0.2406,0.970
0.022000,0.7696,-0.6353,0.2447,1.028
0.027000,0.7553,-0.7086,0.2658,1.069
0.032000,0.6801,-0.7864,0.2357,1.066
0.037000,0.6228,-0.8830,0.1160,1.087
0.041000,0.5668,-1.0100,0.0305,1.159
0.051000,0.5821,-1.1655,-0.0516,1.304
0.056000,0.5698,-1.5174,-0.1204,1.625
0.062000,0.5920,-1.6510,-0.1231,1.758
0.066000,0.6177,-1.7560,-0.1095,1.865
0.071000,0.6068,-1.7615,-0.0746,1.865
0.075000,0.5880,-1.6969,-0.0464,1.797
0.080000,0.5589,-1.6459,-0.0386,1.739
0.084000,0.4769,-1.5773,-0.0534,1.649
0.089000,0.4112,-1.4250,-0.1182,1.488
0.094000,0.3162,-1.2652,-0.2607,1.330
0.098000,0.2466,-1.1454,-0.1938,1.188
0.103000,0.2476,-0.9633,-0.0435,0.996
0.108000,0.1927,-0.8142,-0.0443,0.838
0.113000,0.0939,-0.7902,-0.0145,0.796
0.118000,0.0395,-0.7858,0.0481,0.788
0.122000,-0.0089,-0.6964,0.1506,0.713
0.128000,-0.0536,-0.5038,0.2381,0.560
0.132000,-0.1042,-0.3463,0.2587,0.445
0.137000,-0.1945,-0.2402,0.1755,0.355
0.142000,-0.2435,-0.1205,0.0058,0.272
0.146000,-0.3135,-0.0350,-0.1554,0.352
0.151000,-0.3470,-0.0047,-0.2581,0.432
0.155000,-0.2609,-0.0056,-0.1894,0.322
0.163000,-0.1532,-0.0022,-0.0583,0.164
0.171000,-0.0842,-0.0167,-0.0045,0.086
0.175000,-0.0237,-0.2834,0.1314,0.313
0.180000,0.0477,-0.4064,0.1692,0.443
0.184000,0.0114,-0.4654,0.1724,0.496
0.189000,-0.0365,-0.4397,0.1201,0.457
0.194000,0.0612,-0.4299,0.2646,0.508
0.199000,0.1204,-0.3051,0.3532,0.482
0.203000,-0.1563,-0.0064,-0.1474,0.215
0.208000,-0.5869,0.1498,-0.5814,0.840
0.213000,-0.7443,0.1705,-0.7402,1.063
0.217000,-0.4902,0.1580,-0.3049,0.599
0.222000,-0.0287,-0.3268,0.1724,0.371
0.227000,0.0960,-1.5360,0.1234,1.544
0.232000,-0.3065,-2.0571,-0.0454,2.080
0.236000,-0.4975,-1.3641,-0.3582,1.495
0.241000,-0.1368,-0.8078,-0.2656,0.861
0.247000,0.3077,-0.8539,0.1369,0.918
0.251000,0.6717,-0.9494,0.4081,1.232
0.255000,0.7768,-0.9223,0.4849,1.300
0.260000,0.5719,-0.9736,0.4765,1.226
0.268000,0.4072,-0.9817,0.2876,1.101
0.270000,0.3878,-0.9156,-0.0519,0.996
0.274000,0.2227,-0.8853,-0.3211,0.968
0.295000,-0.1922,-0.9336,-0.5771,1.114
0.296000,-0.7261,-0.7811,-0.9747,1.445
0.296000,-1.5818,0.1209,-1.6045,2.256
0.301000,-1.2951,0.5435,-1.5128,2.064
0.303000,-0.4020,0.7354,-1.4451,1.671
0.307000,0.0207,0.4484,-0.8107,0.927
0.313000,0.3205,-0.5867,-1.5989,1.733
0.318000,0.1176,-2.3259,-2.7942,3.637
0.322000,0.4352,-3.0146,-3.9356,4.977
0.327000,1.7767,-3.0514,-4.8355,5.987
0.332000,1.8339,-3.6242,-2.5284,4.784
0.336000,1.1490,-4.2821,0.1555,4.436
0.341000,0.5701,-4.8884,2.0231,5.321
0.346000,0.2481,-5.5667,3.3610,6.507
0.352000,0.0852,-6.1759,3.1181,6.919
0.355000,-0.1568,-6.7231,2.1558,7.062
0.362000,-0.5227,-7.2033,1.2339,7.327
0.365000,-0.8440,-7.6289,0.4924,7.691
0.370000,-1.0813,-7.9977,-0.2758,8.075
0.374000,-1.1660,-8.2170,-0.7743,8.335
0.379000,-0.9617,-8.2208,-0.5176,8.293
0.384000,-0.6570,-8.1867,0.1272,8.214
0.390000,-0.4136,-8.0694,0.8589,8.126
0.394000,-0.1276,-7.8288,1.4294,7.959
0.398000,0.1321,-7.7710,1.4938,7.914
0.407000,0.2007,-7.8713,1.1171,7.953
0.414000,-0.1804,-7.9006,0.5109,7.919
0.417000,-0.1276,-7.8831,-0.2416,7.888
0.421000,0.0387,-7.7043,-0.5961,7.727
0.427000,0.0349,-7.3364,0.3201,7.343
0.432000,0.0572,-6.6297,1.1185,6.724
0.436000,0.5832,-4.9148,1.3867,5.140
0.441000,2.1572,-0.7483,1.7919,2.902
0.446000,5.8928,9.3478,1.5939,11.165
0.451000,10.0148,28.3907,-0.5786,30.111
0.455000,11.4026,51.6117,-3.8620,52.997
0.460000,8.0587,64.9025,-6.5437,65.727
0.465000,-0.3262,58.0918,-6.3564,58.439
0.470000,-7.6499,41.2747,-4.2291,42.190
0.478000,-9.5866,27.3293,-1.8740,29.023
0.479000,-8.5757,16.1961,0.7977,18.344
0.484000,-6.6508,6.5829,3.8599,10.123
0.490000,-4.4495,-0.8427,6.6924,8.081
0.497000,-2.3423,-5.5938,7.5284,9.667
0.498000,-0.5131,-8.2249,6.7115,10.628
0.507000,0.6967,-9.7259,4.8296,10.881
0.508000,1.1501,-10.6446,2.5599,11.008
0.517000,0.6524,-11.3583,0.2290,11.379
0.520000,-0.6667,-11.8358,-3.1104,12.256
0.527000,-2.1049,-11.5575,-6.8137,13.581
0.532000,-3.6516,-9.2949,-9.7530,13.959
0.536000,-3.7656,-7.6745,-9.3264,12.651
0.542000,-3.7005,-6.0612,-8.2479,10.884
0.546000,-3.6050,-4.5638,-7.0795,9.162
0.551000,-3.4807,-3.1641,-6.0988,7.702
0.558000,-3.3075,-1.8866,-5.2012,6.446
0.559000,-3.0859,-0.6699,-4.3302,5.359
0.565000,-2.7179,0.5068,-3.4915,4.454
0.570000,-2.1502,1.5665,-2.6216,3.735
0.574000,-1.4585,2.4824,-1.7289,3.358
0.585000,-0.8523,3.2009,-0.9107,3.435
0.586000,-0.4122,3.6301,-0.1635,3.657
0.588000,-0.1287,3.7115,0.7266,3.784
0.593000,-0.0120,3.4244,1.6742,3.812
0.598000,0.0052,2.7623,2.3347,3.617
0.603000,-0.0637,1.8307,2.3523,2.981
0.608000,-0.3122,0.7437,1.7243,1.904
0.613000,-0.7653,-0.3920,0.8981,1.243
0.617000,-1.2539,-1.3004,0.0495,1.807
0.622000,-1.5187,-1.7461,-0.7389,2.429
0.626000,-1.4886,-1.8020,-1.3765,2.713
0.632000,-1.2852,-1.6765,-1.8344,2.798
0.636000,-1.0274,-1.4583,-2.1069,2.761
0.649000,-0.7777,-1.2303,-2.2239,2.658
0.651000,-0.3766,-0.7757,-2.0946,2.265
0.655000,-0.2637,-0.5677,-1.7881,1.894
0.660000,-0.2069,-0.3668,-1.2460,1.315
0.667000,-0.1969,-0.1875,-0.4886,0.559
0.670000,-0.2246,-0.0155,0.3703,0.433
0.674000,-0.2548,0.1657,1.1687,1.208
0.679000,-0.2547,0.3345,1.7126,1.764
0.684000,-0.1792,0.4790,1.8163,1.887
0.689000,-0.0214,0.6037,1.4816,1.600
0.693000,0.2000,0.7328,0.9011,1.179
0.698000,0.4589,0.8636,0.2290,1.004
0.703000,0.6864,0.9555,-0.3989,1.242
0.707000,0.8493,0.9513,-0.8189,1.515
0.713000,0.9238,0.8560,-0.9829,1.598
0.717000,0.9344,0.7297,-0.9209,1.501
0.721000,0.8887,0.5848,-0.7021,1.275
0.726000,0.7434,0.3760,-0.3858,0.918
0.731000,0.5482,0.1367,-0.0553,0.568
0.736000,0.3867,-0.0374,0.2178,0.445
0.741000,0.2729,-0.1107,0.4215,0.514
0.747000,0.2163,-0.0883,0.5449,0.593
0.750000,0.2050,-0.0085,0.5699,0.606
0.755000,0.2126,0.1166,0.4873,0.544
0.774000,0.2464,0.2318,0.3049,0.455
0.775000,0.3684,0.4089,-0.1084,0.561
0.776000,0.4783,0.4615,-0.2488,0.710
0.808000,0.5951,0.4829,-0.3185,0.830
0.809000,0.6802,0.4922,-0.3039,0.893
0.811000,0.7480,0.4823,-0.2345,0.920
0.811000,0.8296,0.4795,-0.1394,0.968
0.811000,0.9154,0.4909,-0.0451,1.040
0.811000,0.9794,0.5093,0.0387,1.105
0.812000,0.9929,0.5110,0.0954,1.121
0.812000,1.0015,0.4959,0.1274,1.125
0.816000,0.9861,0.4713,0.1445,1.102
0.821000,0.9661,0.4373,0.1635,1.073
0.826000,0.9799,0.4107,0.1896,1.079
0.831000,0.9773,0.3603,0.1823,1.057
0.835000,0.9343,0.2816,0.1538,0.988
0.841000,0.8173,0.1910,0.1670,0.856
0.846000,0.6976,0.1244,0.1978,0.736
0.850000,0.6232,0.0793,0.1623,0.649
0.854000,0.5842,0.0317,0.0915,0.592
0.859000,0.5352,0.0008,0.0140,0.535
0.864000,0.5291,0.0153,-0.0300,0.530
0.869000,0.5781,0.0609,-0.0477,0.583
0.873000,0.6130,0.0969,-0.0893,0.627
0.885000,0.6079,0.1259,-0.1265,0.634
0.888000,0.5578,0.1789,-0.1277,0.600
0.894000,0.5727,0.2200,-0.0832,0.619
0.922000,0.5760,0.2610,-0.0478,0.634
0.923000,0.5605,0.2831,-0.0624,0.631
0.923000,0.5666,0.2836,-0.1197,0.645
0.924000,0.5776,0.2865,-0.1625,0.665
0.924000,0.6149,0.2775,-0.1932,0.702
0.924000,0.6593,0.2638,-0.2286,0.746
0.925000,0.7084,0.3028,-0.2521,0.811
0.930000,0.6858,0.3272,-0.3092,0.820
0.935000,0.6031,0.2966,-0.3880,0.776
0.940000,0.5918,0.2755,-0.4070,0.769
0.946000,0.6450,0.2807,-0.3806,0.800
0.949000,0.6786,0.2642,-0.3638,0.814
0.954000,0.6808,0.2358,-0.3515,0.802
0.959000,0.7428,0.2600,-0.3366,0.856
0.966000,0.8074,0.3201,-0.3696,0.944
0.969000,0.8701,0.3851,-0.4098,1.036
0.973000,0.9167,0.4503,-0.4167,1.103
0.987000,0.8946,0.4702,-0.4453,1.104
0.988000,0.8685,0.4450,-0.4504,1.075
0.989000,0.8239,0.4224,-0.4074,1.012
0.993000,0.8375,0.4360,-0.3668,1.013
1.024000,0.8863,0.4550,-0.3445,1.054
1.025000,0.9165,0.4887,-0.4246,1.122
1.025000,0.8827,0.4961,-0.4947,1.127
1.026000,0.8512,0.4749,-0.6002,1.145
1.026000,0.8625,0.4417,-0.7004,1.196
1.027000,1.0224,0.4900,-0.7258,1.346
1.033000,1.3053,0.6224,-0.8206,1.663
1.035000,1.4768,0.7145,-1.0065,1.925
1.040000,1.5154,0.7521,-1.1115,2.024
1.047000,1.5374,0.7634,-1.1643,2.074
1.049000,1.4989,0.7004,-1.2391,2.067
1.055000,1.5626,0.6995,-1.2927,2.145
1.058000,1.7282,0.7772,-1.3107,2.304
1.065000,1.8885,0.8308,-1.2977,2.437
1.069000,2.1733,0.9180,-1.2609,2.675
1.073000,2.4656,1.0031,-1.2190,2.928
1.087000,2.6702,1.0432,-1.1864,3.103
1.088000,2.8061,1.0740,-1.1028,3.201
1.089000,2.9256,1.1218,-0.9655,3.279
1.094000,2.9825,1.1336,-0.9202,3.321
1.097000,3.0509,1.1500,-0.9335,3.391
1.102000,3.1398,1.1828,-1.0204,3.507
1.107000,3.1846,1.1793,-1.1767,3.594
1.111000,3.2811,1.1804,-1.3142,3.726
1.121000,3.3705,1.1711,-1.3776,3.825
1.126000,3.0756,1.0560,-1.4975,3.580
1.131000,2.8152,1.0096,-1.5140,3.352
1.136000,2.6468,1.0104,-1.5064,3.209
1.140000,2.4893,0.9796,-1.4795,3.057
1.146000,2.3021,0.9222,-1.4194,2.857
1.150000,2.1216,0.8789,-1.3428,2.660
1.154000,1.9217,0.8522,-1.2666,2.454
1.159000,1.7217,0.8279,-1.2007,2.256
1.167000,1.5577,0.8324,-1.1097,2.086
1.169000,1.3938,0.8202,-0.9697,1.886
1.173000,1.2327,0.7892,-0.7788,1.658
1.178000,1.1079,0.7563,-0.5609,1.454
1.188000,1.0770,0.7191,-0.3519,1.342
1.189000,1.0898,0.7186,-0.1161,1.311
1.192000,1.1345,0.7547,0.1725,1.374
1.200000,1.1850,0.8038,0.4847,1.512
1.202000,1.2433,0.8729,0.8006,1.717
1.206000,1.3189,0.9788,1.0688,1.960
1.211000,1.4829,1.1527,1.3264,2.299
1.215000,1.7224,1.3442,1.5291,2.667
1.220000,1.8972,1.4836,1.6069,2.895
1.225000,2.0830,1.5973,1.6631,3.107
1.230000,2.3873,1.7545,1.7923,3.463
1.240000,2.7361,1.9768,1.9677,3.907
1.249000,3.3473,2.2784,2.4564,4.736
1.250000,3.7001,2.3509,2.5415,5.067
1.254000,3.9815,2.3544,2.5889,5.301
1.258000,4.1330,2.3732,2.3335,5.307
1.266000,4.5763,2.6665,1.8146,5.599
1.269000,5.1283,2.9472,1.3463,6.066
1.273000,5.4953,2.9119,1.0012,6.299
1.278000,5.8600,2.8407,0.6980,6.550
1.283000,5.9183,2.9822,0.3399,6.636
1.288000,5.4806,3.3353,-0.0933,6.416
1.292000,4.7598,3.7936,-0.6364,6.120
1.299000,4.0133,4.0781,-1.3303,5.874
1.302000,3.5171,4.0405,-1.8857,5.679
1.306000,3.2469,3.6501,-1.9866,5.274
1.311000,3.0832,2.9935,-1.8623,4.684
1.317000,2.9173,2.2804,-1.8967,4.160
1.320000,2.6612,1.5504,-2.1464,3.754
1.325000,2.5078,0.8581,-2.4504,3.610
1.331000,2.5270,0.2943,-2.6512,3.674
1.335000,2.6360,-0.0523,-2.7438,3.805
1.340000,2.7880,-0.2085,-2.8162,3.968
1.346000,2.9140,-0.2918,-2.8338,4.075
1.349000,3.0337,-0.3575,-2.8410,4.172
1.358000,3.1669,-0.3935,-2.9021,4.313
1.364000,3.4987,-0.1825,-3.2835,4.802
1.368000,3.6179,-0.0977,-3.5566,5.074
1.373000,3.7086,-0.0934,-3.8080,5.316
1.378000,3.7653,0.0005,-4.0889,5.558
1.388000,3.8087,0.2677,-4.4916,5.895
1.390000,3.8008,0.6967,-4.9241,6.259
1.392000,3.8264,1.1641,-5.1799,6.544
1.423000,3.9197,1.6564,-5.4714,6.931
1.424000,3.8725,2.1074,-5.9772,7.427
1.425000,3.5909,2.4290,-6.4740,7.791
1.427000,3.2477,2.7197,-6.7948,8.007
1.427000,2.9660,3.0708,-6.9691,8.173
1.428000,2.6925,3.4491,-7.0013,8.256
1.428000,2.4435,3.7212,-6.7674,8.100
1.434000,2.0905,3.8993,-6.4733,7.841
1.435000,1.5119,3.9763,-6.2095,7.527
1.439000,0.9068,3.9069,-5.8324,7.078
1.446000,0.3445,3.7723,-5.3993,6.596
1.449000,-0.1504,3.6683,-4.8956,6.119
1.454000,-0.5110,3.5876,-4.2999,5.623
1.460000,-1.0039,3.4175,-3.7821,5.195
1.463000,-1.5266,3.2488,-3.3805,4.931
1.468000,-1.8029,3.1292,-3.0736,4.742
1.477000,-1.9028,2.9510,-2.7688,4.472
1.482000,-2.4945,2.3241,-2.4970,4.226
1.487000,-3.0147,1.9754,-2.5877,4.437
1.491000,-3.4696,1.7127,-2.6625,4.697
1.496000,-3.7891,1.5263,-2.7810,4.942
1.502000,-3.9016,1.3968,-2.9213,5.070
1.506000,-3.7896,1.3293,-2.9663,4.993
1.511000,-3.5283,1.2597,-3.0194,4.812
1.515000,-3.0983,1.2125,-3.0401,4.507
1.520000,-2.6488,1.2236,-2.9348,4.138
1.525000,-2.3137,1.1974,-2.8373,3.852
1.530000,-2.1000,1.1145,-2.7303,3.620
1.535000,-1.9649,0.9895,-2.6957,3.479
1.539000,-1.8181,0.9013,-2.8557,3.503
1.544000,-1.6963,0.8046,-3.0576,3.588
1.548000,-1.5873,0.6444,-3.1684,3.602
1.554000,-1.4688,0.5383,-3.1289,3.498
1.558000,-1.3786,0.5149,-2.9994,3.341
1.567000,-1.4167,0.5048,-2.8301,3.205
1.568000,-1.5276,0.4362,-2.5993,3.046
1.577000,-1.6773,0.3211,-2.3381,2.895
1.578000,-1.8030,0.1812,-2.1733,2.830
1.604000,-1.8778,0.0452,-2.0714,2.796
1.606000,-1.9584,-0.0606,-1.9438,2.760
1.607000,-2.0399,-0.1648,-1.8047,2.729
1.607000,-2.0867,-0.3947,-1.5043,2.603
1.607000,-2.1115,-0.5448,-1.4893,2.641
1.610000,-2.1695,-0.7325,-1.5006,2.738
1.616000,-2.2796,-0.9196,-1.5260,2.893
1.620000,-2.3841,-1.1371,-1.5847,3.080
1.625000,-2.4591,-1.3851,-1.5903,3.240
1.630000,-2.5647,-1.6470,-1.4967,3.396
1.634000,-2.6991,-1.9183,-1.3703,3.584
1.638000,-2.8414,-2.1823,-1.2536,3.796
1.643000,-2.8574,-2.4369,-1.1631,3.931
1.648000,-2.6943,-2.6701,-1.1036,3.950
1.654000,-2.5724,-2.8556,-1.0796,3.992
1.659000,-2.5230,-3.0199,-1.0575,4.075
1.663000,-2.4959,-3.1321,-1.0301,4.135
1.668000,-2.4312,-3.1992,-1.0096,4.143
1.672000,-2.3312,-3.2262,-0.9720,4.097
1.678000,-2.2699,-3.2370,-0.9200,4.059
1.690000,-2.2136,-3.2316,-0.8539,4.009
1.691000,-2.1575,-3.2242,-0.8004,3.961
1.692000,-2.0873,-3.2338,-0.7405,3.920
1.697000,-1.9932,-3.1863,-0.6701,3.818
1.704000,-1.8561,-3.0912,-0.6159,3.658
1.706000,-1.6852,-3.0080,-0.5355,3.489
1.715000,-1.4962,-2.9174,-0.4014,3.303
1.720000,-1.1566,-2.6977,-0.2488,2.946
1.725000,-1.0064,-2.6001,-0.1228,2.791
1.729000,-0.8910,-2.6078,0.1178,2.758
1.734000,-0.7340,-2.5245,0.4364,2.665
1.739000,-0.5246,-2.1733,0.7057,2.344
1.743000,-0.3401,-1.7953,1.1238,2.145
1.749000,-0.1538,-1.3309,1.6285,2.109
1.754000,-0.0059,-0.8236,1.8365,2.013
1.758000,0.2021,-0.4338,1.8252,1.887
1.763000,0.6122,0.0131,1.7980,1.899
1.767000,1.0972,0.5030,1.9158,2.264
1.772000,1.5256,0.9933,2.2772,2.915
1.777000,1.8762,1.6321,2.7120,3.680
1.786000,2.1414,2.3280,2.9944,4.356
1.787000,2.3403,2.8657,3.1521,4.861
1.791000,2.5523,3.1495,3.3654,5.269
1.818000,2.8106,3.1531,3.6072,5.555
1.820000,2.9882,2.9484,3.7045,5.599
1.821000,2.9007,2.5522,3.6751,5.332
1.821000,2.5171,2.0794,3.5599,4.830
1.822000,2.1053,1.7429,3.4068,4.368
1.822000,1.8470,1.6239,3.1596,4.004
1.824000,1.7458,1.7346,2.7711,3.706
1.836000,1.7947,2.0253,2.3692,3.597
1.839000,2.2299,2.9877,1.8259,4.151
1.843000,2.4784,3.6570,1.4304,4.644
1.847000,2.6730,4.3517,0.5974,5.142
1.852000,2.7733,4.9047,-0.8252,5.695
1.857000,2.3924,4.9298,-2.6012,6.066
1.862000,1.0773,4.1028,-4.4853,6.173
1.868000,-0.9440,2.6480,-6.2906,6.890
1.872000,-2.8022,1.1811,-7.3712,7.974
1.877000,-4.0957,-0.0255,-7.1753,8.262
1.898000,-4.9791,-1.1001,-6.1404,7.982
1.901000,-5.5304,-2.1023,-5.0808,7.799
1.901000,-5.7941,-3.0036,-3.6947,7.500
1.902000,-5.7436,-3.6651,-1.1791,6.915
1.902000,-5.3946,-3.9541,1.9540,6.968
1.905000,-4.7674,-3.9636,3.6791,7.209
1.910000,-4.0106,-3.9211,2.9610,6.343
1.914000,-3.3612,-3.9319,0.8967,5.250
1.919000,-2.7845,-3.8246,-1.1705,4.874
1.924000,-2.1616,-3.3478,-2.5114,4.710
1.928000,-1.6268,-2.4334,-3.0218,4.207
1.935000,-1.3594,-1.3217,-3.2035,3.723
1.938000,-1.4083,-0.3865,-3.4702,3.765
1.943000,-1.6589,0.2481,-3.9717,4.311
1.953000,-1.9933,0.6731,-4.6376,5.093
1.957000,-2.5775,1.1121,-5.4305,6.113
1.962000,-2.6665,1.0729,-5.1387,5.888
1.972000,-2.6210,0.8979,-4.6589,5.420
1.973000,-2.4425,0.6615,-4.2221,4.922
1.976000,-2.1056,0.4621,-3.8083,4.376
2.003000,-1.6583,0.3355,-3.4316,3.826
2.004000,-1.1380,0.2823,-3.1277,3.340
2.005000,-0.5941,0.2979,-2.8365,2.913
2.006000,-0.1256,0.3824,-2.4774,2.510
2.006000,0.2026,0.5287,-2.0674,2.144
2.006000,0.3299,0.6771,-1.5791,1.750
2.009000,0.2964,0.8229,-1.0401,1.359
2.014000,0.1316,0.9421,-0.5926,1.121
2.019000,-0.1190,1.0250,-0.2492,1.062
2.024000,-0.4274,1.1000,0.0016,1.180
2.028000,-0.7612,1.2504,0.1686,1.474
2.035000,-1.0700,1.4751,0.3140,1.849
2.038000,-1.3363,1.6492,0.3629,2.153
2.042000,-1.4606,1.7462,0.1794,2.284
2.049000,-1.4055,1.7948,-0.1765,2.286
2.052000,-1.2192,1.7735,-0.6122,2.238
2.058000,-0.9571,1.6539,-1.1093,2.210
2.061000,-0.6191,1.4697,-1.5970,2.257
2.072000,-0.2393,1.2449,-2.0368,2.399
2.076000,0.4396,0.7745,-2.5430,2.694
2.092000,0.6764,0.5489,-2.4505,2.601
2.093000,0.8255,0.3475,-2.1465,2.326
2.093000,0.9207,0.2087,-1.6829,1.930
2.096000,0.9644,0.1513,-1.1757,1.528
2.100000,1.0021,0.0988,-0.7320,1.245
2.105000,1.0478,0.0461,-0.3941,1.120
2.109000,1.0990,0.0867,-0.2100,1.122
2.114000,1.2132,0.2084,-0.1898,1.246
2.119000,1.3760,0.3350,-0.2889,1.445
2.124000,1.5467,0.4066,-0.4650,1.665
2.129000,1.7299,0.3470,-0.6405,1.877
2.133000,1.8844,0.1703,-0.7849,2.048
2.138000,1.9642,-0.0542,-0.9013,2.162
2.143000,2.0212,-0.2981,-0.9252,2.243
2.149000,2.0910,-0.5066,-0.8950,2.330
2.152000,2.1370,-0.6323,-0.8728,2.393
2.157000,2.1496,-0.6444,-0.8969,2.417
2.161000,2.1818,-0.5141,-0.9604,2.439
2.166000,2.2269,-0.3326,-1.0415,2.481
2.171000,2.2666,-0.1878,-1.1093,2.530
2.176000,2.3493,-0.0773,-1.1448,2.615
2.185000,2.4379,-0.0339,-1.1073,2.678
2.192000,2.4652,-0.0672,-0.8791,2.618
2.196000,2.0440,-0.4088,-0.1054,2.087
2.220000,1.7339,-0.5589,0.2765,1.843
2.221000,1.4941,-0.6396,0.5492,1.716
2.222000,1.3053,-0.6678,0.7152,1.631
2.222000,1.1461,-0.6601,0.7933,1.542
2.223000,0.9952,-0.6095,0.7878,1.408
2.229000,0.8360,-0.5472,0.7360,1.241
2.230000,0.7456,-0.4586,0.6682,1.101
2.239000,0.7270,-0.3533,0.6125,1.014
2.240000,0.7354,-0.2191,0.5703,0.956
2.242000,0.7450,-0.0608,0.5650,0.937
2.258000,0.7110,0.0571,0.5866,0.923
2.259000,0.6886,0.1228,0.6038,0.924
2.259000,0.6544,0.1388,0.6240,0.915
2.261000,0.5966,0.1411,0.6304,0.879
2.274000,0.5197,0.1129,0.5827,0.789
2.275000,0.4523,0.0325,0.4764,0.658
2.276000,0.4300,-0.0282,0.3719,0.569
2.291000,0.4145,0.0264,0.2601,0.490
2.291000,0.4059,0.2250,0.1628,0.492
2.291000,0.3658,0.4957,0.1356,0.631
2.295000,0.3134,0.7404,0.1573,0.819
2.320000,0.3154,0.8779,0.2599,0.968
2.320000,0.3948,0.8765,0.4491,1.061
2.321000,0.6909,0.5517,1.1534,1.453
2.321000,0.9521,0.3824,1.7426,2.022
2.325000,1.2013,0.2560,2.5014,2.787
2.328000,1.3683,0.2280,3.5090,3.773
2.341000,1.4760,0.3584,4.7108,4.950
2.341000,1.6022,0.6542,5.9053,6.154
2.342000,1.9927,1.2135,6.7622,7.153
2.357000,2.7383,2.0525,7.0568,7.843
2.358000,3.6068,2.9548,6.8113,8.254
2.359000,4.4965,3.8642,6.1699,8.557
2.361000,5.3899,4.7906,5.1643,8.870
2.380000,6.2395,5.6453,3.7864,9.227
2.381000,6.8751,6.4022,2.2416,9.658
2.382000,7.0998,7.0890,0.9354,10.076
2.382000,6.9736,7.6600,0.1072,10.359
2.385000,6.6097,7.8337,-0.1893,10.251
2.391000,6.0769,7.4584,0.1739,9.622
2.395000,5.3568,6.7555,1.1633,8.700
2.403000,4.4888,6.1710,2.5831,8.056
2.405000,3.6924,6.0401,4.2895,8.277
2.410000,3.0851,6.3268,5.8331,9.142
2.419000,2.7498,6.7247,6.7759,9.935
2.420000,2.8293,6.9516,6.9655,10.240
2.428000,3.2384,6.9113,6.4573,9.998
2.433000,3.7334,6.1353,4.6892,8.577
2.437000,3.4949,5.4612,4.1716,7.710
2.442000,3.1626,4.7743,4.1910,7.097
2.448000,3.0099,4.0786,4.1049,6.523
2.452000,2.8594,3.0827,3.9645,5.779
2.457000,2.1603,1.9423,4.5565,5.404
2.462000,1.2519,1.1707,4.8749,5.167
2.466000,0.9567,0.9188,4.7033,4.887
2.472000,1.2943,0.9670,4.8820,5.142
2.476000,1.8721,1.1456,4.5227,5.027
2.485000,2.1652,1.5165,2.7591,3.821
2.486000,2.4442,2.2001,-0.1450,3.292
2.491000,2.6389,2.9334,-2.9330,4.916
2.495000,2.2844,3.3764,-4.9312,6.398
2.507000,1.7801,3.4985,-6.3182,7.438
2.509000,1.3730,3.5775,-7.0483,8.023
2.510000,1.0905,4.0109,-7.6609,8.716
2.516000,0.8795,4.6909,-8.3573,9.624
2.518000,0.7496,5.2973,-8.1673,9.764
2.523000,0.6109,5.6172,-7.0333,9.022
2.528000,0.2575,5.5494,-5.8582,8.073
2.532000,-0.2258,5.0770,-5.0667,7.176
2.537000,-0.7330,4.2426,-4.9441,6.556
2.547000,-1.3016,3.2526,-5.2949,6.349
2.552000,-2.2491,1.3874,-5.7508,6.329
2.556000,-2.7578,0.6319,-5.4813,6.168
2.561000,-3.2303,0.0227,-4.9652,5.924
2.572000,-3.2852,-0.0987,-4.2453,5.369
2.576000,-2.8199,0.3750,-3.9167,4.841
2.576000,-2.2840,0.9348,-3.3185,4.136
2.603000,-1.3730,1.5399,-1.5903,2.605
2.605000,-0.0442,2.2425,0.9038,2.418
2.605000,0.8072,2.5417,3.7109,4.570
2.605000,0.9755,2.3615,6.0732,6.589
2.606000,0.7489,1.9771,7.3191,7.618
2.606000,0.5079,1.5195,6.9453,7.128
2.608000,-0.1051,1.0223,5.1379,5.240
2.614000,-1.0648,0.7750,2.7594,3.058
2.618000,-1.7067,0.7241,0.6351,1.960
2.623000,-2.0984,0.4905,-1.4036,2.572
2.628000,-2.2526,0.2660,-3.6493,4.297
2.632000,-2.1469,0.1199,-5.4424,5.852
2.637000,-1.9659,-0.0820,-6.3298,6.629
2.641000,-1.8766,-0.3377,-6.5204,6.793
2.648000,-1.7759,-0.5708,-6.2353,6.508
2.651000,-1.5604,-0.7116,-5.8282,6.075
2.656000,-1.4245,-0.9398,-5.5116,5.770
2.667000,-1.5650,-1.4013,-5.3165,5.716
2.673000,-2.2897,-2.5308,-5.0336,6.082
2.675000,-2.7334,-3.0774,-5.0284,6.498
2.681000,-3.1007,-3.6111,-5.0706,6.954
2.691000,-3.2914,-4.0412,-5.1290,7.312
2.693000,-3.2856,-4.3271,-5.1943,7.517
2.694000,-3.1425,-4.5431,-5.2786,7.641
2.736000,-2.9888,-4.7277,-5.3527,7.742
2.739000,-2.8896,-4.8481,-5.3223,7.758
2.740000,-2.8070,-4.9191,-5.2128,7.697
