time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.396000,0.1367,-0.2358,0.1235,0.299
0.401000,0.0373,-0.1870,0.1269,0.229
0.406000,0.1200,-0.0770,0.1399,0.200
0.411000,0.1840,0.2670,0.1702,0.366
0.415000,0.0031,0.3703,0.2776,0.463
0.421000,-0.0618,0.0668,0.2276,0.245
0.425000,0.0716,-0.0632,0.0068,0.096
0.430000,0.0950,0.1592,-0.1194,0.221
0.434000,-0.0294,0.4912,-0.1109,0.504
0.439000,-0.1414,0.5663,-0.0951,0.591
0.444000,-0.1173,0.3254,-0.2112,0.405
0.450000,-0.0080,0.2389,-0.4729,0.530
0.453000,-0.0685,0.3599,-0.5815,0.687
0.458000,-0.2003,0.5014,-0.4549,0.706
0.475000,-0.2394,0.3570,-0.2540,0.499
0.476000,-0.0574,0.0859,-0.1625,0.193
0.476000,0.1802,0.2540,-0.2006,0.370
0.477000,0.0088,0.6367,-0.0981,0.644
0.482000,-0.2814,0.8761,0.0797,0.924
0.487000,-0.2903,0.9165,0.1543,0.974
0.491000,-0.1645,0.7570,0.1834,0.796
0.497000,-0.0278,0.5964,0.1651,0.619
0.501000,-0.0232,0.4798,0.1495,0.503
0.507000,-0.1262,0.4139,0.1795,0.469
0.515000,-0.1812,0.1897,0.2088,0.335
0.522000,0.1213,-1.3737,-0.1364,1.386
0.525000,0.4494,-1.7723,-0.4016,1.872
0.530000,0.4884,-1.4602,-0.3394,1.577
0.535000,0.2302,-1.0320,-0.1254,1.065
0.540000,0.1354,-0.8970,0.0012,0.907
0.544000,0.2938,-0.5423,0.0533,0.619
0.549000,0.2229,0.1866,0.2013,0.354
0.554000,-0.2334,0.3940,0.4555,0.646
0.559000,-0.1468,0.3031,0.3203,0.465
0.567000,0.0314,0.5927,0.2364,0.639
0.568000,-0.2321,0.7848,0.3837,0.904
0.575000,-0.2087,0.8924,0.3063,0.966
0.578000,-0.1956,1.2197,0.2964,1.270
0.597000,-0.3970,1.2143,0.4105,1.342
0.597000,-0.2693,0.6178,0.3307,0.751
0.597000,0.1051,-0.1752,0.0914,0.224
0.597000,0.3297,-0.5507,-0.0704,0.646
0.602000,0.2557,-0.4959,-0.0598,0.561
0.606000,0.0967,-0.2801,0.0484,0.300
0.611000,-0.0712,-0.1112,0.0750,0.152
0.616000,-0.1410,-0.2215,0.0207,0.263
0.621000,0.0341,-0.2787,0.0216,0.282
0.625000,0.1053,-0.0909,0.0750,0.158
0.630000,-0.0859,0.2541,0.1810,0.324
0.640000,-0.2597,0.5152,0.3447,0.672
0.644000,-0.1620,0.5508,0.5170,0.773
0.651000,-0.1412,0.1328,0.4286,0.470
0.655000,0.0217,-0.0965,0.2790,0.296
0.659000,-0.0265,-0.2217,0.2609,0.343
0.687000,0.0441,-0.1392,0.2307,0.273
0.687000,0.0062,0.1656,0.2984,0.341
0.687000,-0.2246,-0.2963,0.3031,0.480
0.687000,-0.1048,-1.2975,-0.0435,1.302
0.688000,0.0437,-2.3633,-0.4944,2.415
0.688000,0.3151,-3.4954,-0.7669,3.592
0.692000,0.9428,-3.8350,-0.7097,4.012
0.697000,1.0677,-3.9013,-0.2971,4.056
0.701000,1.3232,-1.5393,0.1768,2.038
0.706000,0.3479,1.6163,1.1776,2.030
0.711000,-0.9241,2.4877,2.0301,3.341
0.716000,-0.7753,2.4462,1.9019,3.194
0.721000,-0.6448,1.8139,1.4260,2.396
0.725000,-0.5527,1.4405,0.9582,1.816
0.730000,-0.5564,1.3283,0.6558,1.582
0.734000,-0.4909,1.2976,0.5452,1.491
0.740000,-0.3126,1.1760,0.5758,1.346
0.744000,0.0076,1.1430,0.5324,1.261
0.749000,0.1653,1.2106,0.4004,1.286
0.754000,0.1964,1.4072,0.3618,1.466
0.768000,0.2290,1.6038,0.3986,1.668
0.768000,0.3657,1.7071,0.2047,1.758
0.774000,0.4151,1.4618,-0.0152,1.520
0.777000,0.5422,1.1026,-0.1991,1.245
0.805000,0.6078,0.8471,-0.1458,1.053
0.805000,0.6096,0.7524,0.0760,0.971
0.805000,0.6146,0.7010,0.3351,0.991
0.806000,0.6369,0.6401,0.5006,1.032
0.806000,0.6332,0.5291,0.5197,0.975
0.806000,0.6537,0.3441,0.4574,0.869
0.811000,0.6839,0.1762,0.4141,0.819
0.816000,0.6664,0.0683,0.3851,0.773
0.820000,0.6301,0.0156,0.3725,0.732
0.825000,0.5896,0.0921,0.4242,0.732
0.829000,0.5448,0.2951,0.5767,0.846
0.834000,0.5079,0.4595,0.7729,1.033
0.840000,0.4693,0.4631,0.9196,1.132
0.844000,0.4436,0.2896,0.9618,1.098
0.849000,0.4453,0.1043,0.8059,0.927
0.854000,0.4336,0.0984,0.5548,0.711
0.858000,0.3314,0.1284,0.4430,0.568
0.868000,0.2462,0.0434,0.3890,0.462
0.868000,0.2808,-0.0365,0.2655,0.388
0.873000,0.3178,-0.0756,0.1392,0.355
0.877000,0.2857,-0.0740,0.1013,0.312
0.905000,0.2199,-0.0627,0.2477,0.337
0.906000,0.0897,-0.1306,0.4854,0.511
0.906000,0.0455,-0.2416,0.6136,0.661
0.906000,-0.0395,-0.3334,0.7472,0.819
0.906000,-0.1798,-0.4039,0.8938,0.997
0.911000,-0.3230,-0.6277,1.0416,1.258
0.916000,-0.4722,-1.0570,1.0948,1.593
0.920000,-0.6277,-1.5507,1.0896,1.997
0.925000,-0.7607,-1.9604,1.0547,2.352
0.930000,-0.8132,-2.0922,0.9629,2.443
0.934000,-0.7898,-1.8630,0.9197,2.223
0.939000,-0.7408,-1.5076,1.0405,1.976
0.944000,-0.8173,-1.4638,1.1796,2.050
0.949000,-0.7024,-1.3339,0.9717,1.794
0.954000,-0.3078,-0.6684,0.3971,0.836
0.958000,-0.2708,-0.3381,-0.0226,0.434
0.968000,-0.4717,-0.5079,-0.0717,0.697
0.968000,-0.5009,-0.5793,0.1400,0.779
0.973000,-0.3794,-0.4691,0.4569,0.757
0.977000,-0.2172,-0.3017,0.7263,0.816
1.005000,-0.0765,-0.1968,0.9005,0.925
1.006000,0.0334,-0.1519,0.9819,0.994
1.006000,0.1821,-0.1144,1.0016,1.024
1.006000,0.2979,-0.0770,0.9763,1.024
1.006000,0.2634,-0.0564,0.9296,0.968
1.010000,0.1314,-0.0788,0.9020,0.915
1.015000,-0.0049,-0.1611,0.9018,0.916
1.019000,0.0169,-0.1860,0.8876,0.907
1.025000,0.0340,-0.2229,0.8283,0.858
1.029000,0.0343,-0.2812,0.7264,0.780
1.034000,0.0223,-0.3562,0.6101,0.707
1.039000,0.0053,-0.4214,0.5227,0.671
1.044000,0.0261,-0.4483,0.4807,0.658
1.051000,0.0538,-0.4392,0.4936,0.663
1.053000,0.0622,-0.4205,0.5543,0.698
1.058000,0.0679,-0.3850,0.6365,0.747
1.089000,0.0806,-0.3161,0.7068,0.778
1.090000,0.1100,-0.2330,0.7677,0.810
1.090000,0.1491,-0.1523,0.8142,0.842
1.090000,0.2028,-0.0789,0.8512,0.879
1.090000,0.2740,-0.0343,0.9027,0.944
1.090000,0.3099,-0.0496,0.9687,1.018
1.091000,0.3010,-0.1102,1.0133,1.063
1.097000,0.3073,-0.1517,1.0293,1.085
1.101000,0.3385,-0.1452,1.0477,1.111
1.105000,0.3539,-0.1411,1.0470,1.114
1.111000,0.3892,-0.1514,1.0059,1.089
1.115000,0.4682,-0.1665,0.9365,1.060
1.121000,0.5141,-0.2054,0.8794,1.039
1.126000,0.5292,-0.2755,0.8541,1.042
1.134000,0.5253,-0.3575,0.8011,1.022
1.139000,0.3899,-0.4778,0.4742,0.778
1.143000,0.3238,-0.5070,0.3055,0.675
1.153000,0.2666,-0.5050,0.1535,0.591
1.153000,0.2134,-0.4741,-0.0205,0.520
1.166000,0.2072,-0.3929,-0.1835,0.481
1.166000,0.2412,-0.2756,-0.2662,0.453
1.191000,0.2388,-0.1607,-0.2353,0.372
1.191000,0.1879,-0.0792,-0.1193,0.236
1.192000,0.0959,-0.0288,0.0438,0.109
1.192000,-0.0369,-0.0071,0.1750,0.179
1.192000,-0.1843,-0.0068,0.2342,0.298
1.192000,-0.2882,0.0246,0.1735,0.337
1.204000,-0.3076,0.0895,0.0194,0.321
1.205000,-0.2806,0.1423,-0.1036,0.331
1.205000,-0.2455,0.1928,-0.1643,0.353
1.211000,-0.2047,0.2624,-0.1914,0.384
1.214000,-0.1582,0.3414,-0.2064,0.429
1.219000,-0.1297,0.4156,-0.2144,0.485
1.225000,-0.1384,0.4897,-0.1935,0.544
1.231000,-0.1721,0.5494,-0.1414,0.593
1.234000,-0.2428,0.5756,-0.0818,0.630
1.239000,-0.3578,0.5802,-0.0268,0.682
1.244000,-0.4860,0.5489,0.0048,0.733
1.248000,-0.6176,0.4483,0.0466,0.765
1.258000,-0.7549,0.3119,0.0941,0.822
1.263000,-0.9294,0.1158,0.0378,0.937
1.273000,-1.0224,0.0371,-0.0177,1.023
1.274000,-1.0964,-0.0080,-0.1034,1.101
1.277000,-1.1468,-0.0650,-0.1669,1.161
1.306000,-1.2027,-0.1243,-0.1890,1.224
1.307000,-1.2666,-0.1835,-0.1819,1.293
1.307000,-1.3248,-0.2355,-0.1551,1.354
1.307000,-1.3700,-0.2803,-0.1112,1.403
1.307000,-1.4262,-0.3536,-0.0263,1.470
1.308000,-1.5153,-0.4316,0.0683,1.577
1.310000,-1.6084,-0.4761,0.1223,1.682
1.315000,-1.6794,-0.5061,0.1472,1.760
1.319000,-1.6994,-0.5145,0.1526,1.782
1.325000,-1.6633,-0.4869,0.1691,1.741
1.329000,-1.6118,-0.4377,0.2158,1.684
1.334000,-1.5540,-0.3646,0.2879,1.622
1.339000,-1.4607,-0.2532,0.3806,1.531
1.343000,-1.3749,-0.1539,0.4820,1.465
1.351000,-1.3462,-0.0856,0.6186,1.484
1.352000,-1.3601,-0.0628,0.7645,1.561
1.358000,-1.3947,-0.0879,0.8673,1.645
1.362000,-1.4475,-0.1200,0.9011,1.709
1.389000,-1.5377,-0.1712,0.8945,1.787
1.389000,-1.6724,-0.2462,0.8956,1.913
1.390000,-1.8440,-0.3163,0.9246,2.087
1.390000,-2.0648,-0.4437,0.8601,2.280
1.390000,-2.1008,-0.4945,0.7467,2.284
1.396000,-2.1413,-0.5332,0.6468,2.300
1.400000,-2.1459,-0.5288,0.5724,2.283
1.405000,-2.1121,-0.5148,0.5067,2.232
1.410000,-2.0545,-0.5438,0.4546,2.173
1.416000,-1.9826,-0.6062,0.4159,2.115
1.419000,-1.9182,-0.6899,0.4143,2.080
1.425000,-1.8519,-0.7687,0.4569,2.057
1.429000,-1.7622,-0.8210,0.5146,2.011
1.433000,-1.6781,-0.8420,0.5683,1.962
1.438000,-1.5828,-0.8605,0.6033,1.900
1.443000,-1.4716,-0.8550,0.6219,1.812
1.452000,-1.3444,-0.8373,0.6666,1.718
1.453000,-1.2036,-0.8076,0.7398,1.627
1.457000,-1.0707,-0.7778,0.8196,1.557
1.462000,-0.9458,-0.7623,0.9083,1.517
1.490000,-0.8526,-0.7467,1.0275,1.530
1.491000,-0.7910,-0.7406,1.1342,1.569
1.491000,-0.7611,-0.7368,1.2237,1.619
1.491000,-0.7676,-0.7304,1.2867,1.667
1.491000,-0.7771,-0.7216,1.3017,1.679
1.491000,-0.7848,-0.6912,1.2685,1.644
1.495000,-0.8219,-0.6392,1.1754,1.570
1.504000,-0.8532,-0.5610,1.0322,1.452
1.510000,-0.9188,-0.3513,0.7295,1.225
1.514000,-0.9037,-0.2111,0.6512,1.134
1.519000,-0.9137,-0.1403,0.6394,1.124
1.524000,-0.9513,-0.1390,0.6560,1.164
1.529000,-0.9639,-0.1639,0.6697,1.185
1.533000,-0.9610,-0.1863,0.7092,1.209
1.538000,-0.9880,-0.2063,0.7670,1.268
1.543000,-1.0519,-0.2095,0.8045,1.341
1.548000,-1.1118,-0.1768,0.8529,1.412
1.552000,-1.1820,-0.1729,0.9078,1.500
1.558000,-1.2622,-0.1760,0.9407,1.584
1.562000,-1.3429,-0.1575,0.9614,1.659
1.569000,-1.4361,-0.1007,0.9655,1.733
1.571000,-1.5516,-0.0535,0.9509,1.821
1.577000,-1.6270,-0.0204,0.9610,1.890
1.608000,-1.6238,0.1132,0.9215,1.871
1.608000,-1.6329,0.2826,0.7844,1.833
1.609000,-1.6878,0.4137,0.6904,1.870
1.609000,-1.7165,0.5279,0.6611,1.914
1.609000,-1.6925,0.5800,0.6410,1.900
1.609000,-1.6777,0.6058,0.6110,1.886
1.609000,-1.6981,0.7010,0.5566,1.920
1.614000,-1.7579,0.8343,0.5039,2.010
1.618000,-1.9074,0.9555,0.4908,2.189
1.629000,-2.1502,1.0715,0.5608,2.467
1.633000,-2.7395,1.4217,0.8284,3.196
1.638000,-3.0171,1.6351,0.8928,3.546
1.643000,-3.2486,1.8527,0.8182,3.828
1.648000,-3.4030,2.0458,0.6953,4.031
1.652000,-3.5163,2.2120,0.5690,4.193
1.657000,-3.5982,2.3465,0.4656,4.321
1.662000,-3.6156,2.4661,0.4423,4.399
1.667000,-3.5974,2.5445,0.5276,4.438
1.671000,-3.5031,2.6439,0.6475,4.436
1.677000,-3.2818,2.8624,0.7735,4.423
1.688000,-3.0193,3.1615,0.8888,4.461
1.688000,-2.8274,3.5054,0.9314,4.599
1.690000,-2.7561,3.8867,0.9803,4.865
1.695000,-2.7786,4.3103,1.0860,5.242
1.728000,-2.8539,4.7163,1.2103,5.644
1.729000,-2.9344,5.0116,1.3343,5.959
1.729000,-2.9483,5.1676,1.4364,6.120
1.729000,-2.8649,5.1917,1.5092,6.119
1.729000,-2.6873,5.0697,1.6052,5.958
1.730000,-2.4372,4.8305,1.7412,5.684
1.730000,-2.1269,4.5461,1.8573,5.352
1.733000,-1.8211,4.1831,1.8192,4.912
1.738000,-1.4186,3.8347,1.6430,4.406
1.742000,-0.9718,3.5272,1.3472,3.899
1.752000,-0.6450,3.1648,0.9319,3.362
1.757000,-0.1790,2.3245,0.1448,2.336
1.762000,0.0190,1.8584,-0.1986,1.869
1.769000,0.2457,1.4029,-0.4483,1.493
1.771000,0.4241,0.9245,-0.6380,1.201
1.777000,0.5901,0.5479,-0.7511,1.101
1.808000,0.7582,0.3066,-0.7561,1.114
1.809000,0.9313,0.1624,-0.6261,1.134
1.809000,1.1146,0.0986,-0.3364,1.168
1.809000,1.3055,0.1152,0.0882,1.314
1.809000,1.5137,0.1956,0.5677,1.628
1.809000,1.6768,0.3252,1.0580,2.009
1.809000,1.7298,0.5064,1.5096,2.351
1.814000,1.6029,0.7416,1.9066,2.599
1.818000,1.2650,1.0329,2.2297,2.764
1.823000,0.8164,1.3588,2.4049,2.880
1.829000,0.4108,1.6928,2.4498,3.006
1.833000,0.1231,1.9869,2.4564,3.162
1.838000,-0.0723,2.1525,2.3760,3.207
1.842000,-0.2249,2.1607,2.1211,3.036
1.847000,-0.3517,2.0474,1.6778,2.670
1.852000,-0.4675,1.8485,1.0895,2.196
1.858000,-0.5276,1.5950,0.4731,1.745
1.861000,-0.4969,1.3276,-0.1357,1.424
1.869000,-0.3592,1.0917,-0.7235,1.358
1.876000,-0.1576,0.8744,-1.2237,1.512
1.909000,0.1255,0.4957,-1.8152,1.886
1.909000,0.2598,0.3950,-2.0123,2.067
1.909000,0.4124,0.3355,-2.1387,2.204
1.910000,0.6024,0.3123,-2.2046,2.307
1.910000,0.7821,0.3158,-2.1669,2.325
1.910000,0.9495,0.2935,-2.0571,2.285
1.910000,1.1267,0.2335,-1.8993,2.221
1.913000,1.2902,0.1334,-1.6747,2.118
1.918000,1.4115,-0.0232,-1.4434,2.019
1.923000,1.5029,-0.2293,-1.2196,1.949
1.929000,1.6102,-0.4418,-1.0580,1.977
1.933000,1.7669,-0.6486,-0.9777,2.121
1.938000,1.9302,-0.8499,-0.9304,2.305
1.942000,2.0904,-1.0507,-0.9445,2.523
1.947000,2.2498,-1.2269,-1.0389,2.765
1.952000,2.3818,-1.3430,-1.1679,2.973
1.957000,2.4841,-1.4396,-1.2786,3.143
1.961000,2.5954,-1.5074,-1.3423,3.288
1.969000,2.7090,-1.5057,-1.3087,3.364
1.970000,2.7608,-1.4612,-1.2398,3.361
1.975000,2.7584,-1.4650,-1.1227,3.319
2.008000,2.6390,-2.1323,-0.6527,3.455
2.009000,2.3345,-3.0125,-0.4115,3.833
2.009000,2.0914,-3.1585,-0.7027,3.853
2.010000,2.0322,-2.8292,-0.8894,3.595
2.010000,1.5600,-2.2332,-1.1356,2.951
2.010000,1.3077,-2.0864,-1.2463,2.760
2.013000,1.1034,-1.9722,-1.2764,2.595
2.018000,0.9166,-1.9052,-1.2332,2.448
2.022000,0.7648,-1.8540,-1.1792,2.327
2.029000,0.5935,-1.8116,-1.1048,2.203
2.032000,0.4180,-1.5032,-0.8803,1.791
2.038000,0.0732,-0.3389,-0.6467,0.734
2.042000,-0.3496,0.3014,-1.1156,1.207
2.047000,-0.4068,-0.5376,-2.0245,2.134
2.052000,-0.2210,-1.8065,-2.4597,3.060
2.056000,0.0254,-3.1438,-2.4550,3.989
2.061000,0.2508,-4.4899,-2.3407,5.070
2.070000,0.4774,-5.4218,-2.0252,5.807
2.070000,0.7777,-5.5627,-1.5149,5.817
2.075000,0.8836,-5.3920,-1.1993,5.594
2.080000,0.8118,-5.2998,-1.1214,5.478
2.110000,0.8165,-5.1782,-1.0853,5.353
2.110000,0.9153,-4.9864,-1.0171,5.171
2.111000,1.0632,-4.7578,-0.8814,4.954
2.111000,1.1961,-4.5450,-0.6763,4.748
2.111000,1.2853,-4.3620,-0.4691,4.572
2.111000,1.3118,-4.2017,-0.2243,4.407
2.115000,1.2563,-4.0398,0.0865,4.232
2.127000,1.2091,-3.8546,0.3332,4.053
2.128000,1.2996,-3.6127,0.3371,3.854
2.142000,1.2432,-3.5170,0.4751,3.760
2.143000,1.1641,-3.3520,0.6320,3.604
2.143000,1.0787,-3.1343,0.7860,3.407
2.157000,1.0202,-2.8592,0.9223,3.173
2.158000,1.0940,-2.4953,1.0021,2.903
2.158000,1.1585,-2.0976,1.1493,2.658
2.161000,1.1228,-1.7019,1.4617,2.509
2.173000,1.1088,-1.2675,1.7904,2.458
2.174000,1.0612,-0.8302,2.0969,2.492
2.175000,0.9533,-0.4376,2.4093,2.628
2.227000,0.8595,-0.0848,2.7154,2.849
2.227000,0.8442,0.2405,3.0312,3.156
2.227000,0.8791,0.5455,3.3967,3.551
2.228000,0.9024,0.8424,3.7976,3.993
2.228000,0.8332,1.1311,4.1714,4.402
2.228000,0.6960,1.4498,4.4944,4.773
2.228000,0.5295,1.8103,4.6759,5.042
2.228000,0.4055,2.2032,4.6827,5.191
2.229000,0.3615,2.5661,4.5512,5.237
2.229000,0.4778,2.9181,4.2464,5.174
2.229000,0.8269,3.2944,3.7582,5.066
2.232000,1.3186,3.6036,3.1988,4.996
2.237000,1.8846,3.7400,2.6845,4.974
2.247000,2.2006,3.5116,2.2471,4.714
2.251000,2.3302,2.3009,1.6001,3.645
2.255000,2.4957,1.7591,1.4416,3.377
2.261000,2.5527,1.3166,1.4566,3.220
2.270000,2.6302,1.0740,1.5482,3.235
2.271000,2.7393,1.0890,1.6050,3.356
2.275000,2.7724,1.3728,1.7427,3.551
2.280000,2.7366,1.9534,2.1747,4.004
2.310000,2.5546,2.8522,2.7525,4.716
2.310000,2.1901,4.0644,3.2022,5.619
2.311000,1.6654,5.5015,3.3803,6.668
2.311000,0.8997,6.9211,3.3795,7.755
2.311000,-0.1920,7.8844,3.3375,8.564
2.311000,-1.4837,8.0791,3.2011,8.816
2.315000,-2.5071,7.5791,2.6923,8.425
2.323000,-2.6598,6.5211,1.5814,7.218
2.324000,-1.8848,4.9104,0.0262,5.260
2.327000,-0.8650,2.7591,-1.7440,3.377
2.341000,-0.2588,0.2252,-3.5159,3.533
2.342000,0.0051,-2.4299,-5.0613,5.614
2.343000,0.2987,-4.8652,-6.2341,7.913
2.347000,0.7765,-6.6681,-6.9087,9.633
2.357000,1.4292,-7.2962,-6.9771,10.196
2.358000,1.9884,-6.6860,-6.3549,9.436
2.360000,1.9233,-6.0505,-5.8796,8.653
2.375000,1.5483,-5.8981,-6.0603,8.597
2.376000,1.4870,-4.0973,-5.2406,6.816
2.380000,1.2951,-2.2190,-3.9381,4.702
2.429000,0.9095,-0.1065,-2.4793,2.643
2.429000,0.3385,1.7496,-1.7174,2.475
2.430000,-0.0682,3.3113,-1.7211,3.732
2.430000,-0.1793,4.5906,-1.9674,4.998
2.430000,0.0282,5.5776,-1.6098,5.805
2.430000,0.5386,6.1569,-0.4695,6.198
2.430000,1.0504,6.1231,0.5503,6.237
2.431000,1.2636,5.5394,0.9854,5.767
2.431000,1.1270,4.6203,0.9477,4.849
2.431000,0.7874,3.5822,0.5986,3.716
2.431000,0.4367,2.6197,0.0493,2.656
2.438000,0.2046,1.8336,-0.5742,1.932
2.441000,0.0914,1.1836,-1.1292,1.638
2.446000,0.0593,0.6168,-1.5659,1.684
2.451000,0.0855,0.1093,-1.9323,1.937
2.456000,0.1139,-0.3631,-2.1662,2.199
2.460000,0.1224,-0.7981,-2.2678,2.407
2.464000,0.0864,-1.1886,-2.3325,2.619
2.471000,0.0295,-1.4752,-2.3532,2.777
2.474000,-0.0534,-1.6700,-2.3604,2.892
2.480000,-0.1744,-1.8093,-2.3920,3.004
2.511000,-0.3021,-1.8716,-2.4167,3.072
2.512000,-0.4493,-1.8520,-2.3528,3.028
2.512000,-0.8194,-1.6412,-2.3297,2.965
2.512000,-1.0472,-1.5567,-2.3580,3.013
2.512000,-1.2956,-1.5122,-2.4810,3.181
2.513000,-1.5486,-1.6126,-2.6543,3.470
2.518000,-1.7859,-1.8027,-2.9135,3.864
2.522000,-1.9387,-1.9485,-3.3408,4.326
2.527000,-1.9333,-2.0261,-3.6085,4.568
2.532000,-1.7408,-2.0334,-3.4343,4.354
2.537000,-1.4159,-1.9969,-2.9737,3.852
2.541000,-1.0351,-1.9265,-2.4917,3.315
2.546000,-0.6431,-1.7360,-2.0691,2.776
2.552000,-0.3304,-1.4569,-1.6074,2.194
2.556000,-0.0317,-1.1680,-1.0946,1.601
2.560000,0.3371,-0.8312,-0.6525,1.109
2.571000,0.6808,-0.5181,-0.3314,0.918
2.572000,0.9877,-0.2862,-0.1051,1.034
2.574000,1.2363,-0.1354,0.0405,1.244
2.580000,1.4317,-0.0248,0.1483,1.440
2.611000,1.5715,0.0384,0.2417,1.590
2.612000,1.6319,0.0279,0.3516,1.670
2.612000,1.6250,-0.0371,0.4537,1.688
2.612000,1.5508,-0.1399,0.5385,1.648
2.612000,1.4043,-0.2948,0.6517,1.576
2.612000,1.2066,-0.5067,0.7097,1.489
2.619000,0.9661,-0.7492,0.7143,1.416
2.621000,0.5042,-1.1899,0.6187,1.433
2.629000,0.2710,-1.3477,0.5053,1.465
2.632000,0.0076,-1.5508,0.3317,1.586
2.637000,-0.2620,-1.8037,0.1490,1.829
2.641000,-0.4637,-2.0061,-0.0660,2.060
2.648000,-0.6114,-2.1052,-0.3512,2.220
2.651000,-0.7744,-2.1586,-0.6801,2.392
2.656000,-0.9816,-2.2548,-1.0027,2.656
2.660000,-1.1852,-2.3459,-1.2310,2.902
2.671000,-1.3371,-2.3817,-1.2702,3.012
2.672000,-1.4830,-2.3671,-1.1474,3.020
2.674000,-1.6491,-2.3021,-0.8438,2.955
2.679000,-1.7828,-2.1772,-0.3859,2.840
2.710000,-1.8604,-2.0212,0.1139,2.749
2.711000,-1.8817,-1.8437,0.6248,2.707
2.711000,-1.8130,-1.6112,1.0727,2.652
2.711000,-1.7312,-1.3381,1.3764,2.585
