time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.926000,0.5331,-3.0780,-0.1853,3.129
0.931000,0.6915,-3.1183,0.1605,3.198
0.936000,0.8871,-3.1567,0.4726,3.313
0.941000,1.1009,-3.2244,0.6958,3.477
0.945000,1.3044,-3.3236,0.8493,3.670
0.950000,1.4808,-3.4446,0.9691,3.873
0.960000,1.6217,-3.5758,1.0864,4.074
0.964000,1.7737,-3.8596,1.3002,4.442
1.020000,1.8178,-3.9044,1.4870,4.556
1.020000,1.8449,-3.8735,1.6920,4.612
1.020000,1.8332,-3.7553,1.8675,4.577
1.021000,1.7847,-3.5694,1.9851,4.457
1.021000,1.7154,-3.3332,2.0666,4.281
1.021000,1.6845,-3.0759,2.1411,4.109
1.021000,1.7154,-2.8102,2.2157,3.969
1.021000,1.7718,-2.5674,2.3120,3.883
1.021000,1.8557,-2.3430,2.4393,3.858
1.021000,1.9408,-2.1064,2.6115,3.876
1.022000,2.0175,-1.8292,2.8039,3.909
1.022000,2.0881,-1.5237,2.9752,3.941
1.026000,2.1525,-1.2019,3.0846,3.949
1.031000,2.2105,-0.8688,3.1415,3.938
1.036000,2.2716,-0.5414,3.1885,3.952
1.041000,2.3547,-0.2293,3.2352,4.008
1.045000,2.4140,0.0817,3.2883,4.080
1.050000,2.4233,0.4059,3.3403,4.147
1.054000,2.4255,0.7146,3.3694,4.213
1.059000,2.4489,0.9812,3.3732,4.282
1.064000,2.4931,1.2129,3.3540,4.352
1.074000,2.5221,1.4096,3.2997,4.386
1.075000,2.5331,1.5761,3.2128,4.384
1.084000,2.5093,1.7128,3.1258,4.359
1.142000,2.3534,1.8477,2.8316,4.120
1.142000,2.2707,1.8959,2.6685,3.984
1.143000,2.1821,1.9031,2.4738,3.808
1.143000,2.0900,1.8816,2.3102,3.639
1.143000,1.9967,1.8460,2.1731,3.481
1.143000,1.9144,1.7987,2.0433,3.328
1.143000,1.8502,1.7376,1.9379,3.193
1.143000,1.8017,1.6531,1.8543,3.069
1.143000,1.7498,1.5620,1.7663,2.936
1.144000,1.7089,1.4646,1.6906,2.815
1.144000,1.6645,1.3632,1.6084,2.686
1.144000,1.5975,1.2843,1.5317,2.559
1.145000,1.5533,1.2109,1.4702,2.458
1.149000,1.5342,1.1384,1.4048,2.371
1.154000,1.4829,1.0621,1.3474,2.268
1.159000,1.4043,0.9701,1.2912,2.140
1.164000,1.3366,0.8746,1.2458,2.026
1.173000,1.2680,0.7493,1.1993,1.899
1.174000,1.1916,0.5992,1.1709,1.775
1.178000,1.0909,0.4509,1.1702,1.662
1.184000,0.9613,0.2902,1.1686,1.541
1.239000,0.8222,0.1366,1.1612,1.429
1.240000,0.6739,0.0045,1.1434,1.327
1.240000,0.5167,-0.1155,1.1414,1.258
1.240000,0.3561,-0.2066,1.1536,1.225
1.240000,0.0722,-0.3260,1.2551,1.299
1.240000,-0.1002,-0.3686,1.2925,1.348
1.241000,-0.2688,-0.4012,1.2943,1.381
1.241000,-0.4167,-0.3950,1.2442,1.370
1.241000,-0.5414,-0.3548,1.1543,1.323
1.241000,-0.6479,-0.2734,1.0368,1.253
1.241000,-0.7507,-0.1724,0.8990,1.184
1.245000,-0.8187,-0.0590,0.7412,1.106
1.249000,-0.8426,0.0737,0.5731,1.022
1.254000,-0.8680,0.1900,0.4070,0.977
1.259000,-0.9140,0.2684,0.2477,0.984
1.263000,-0.9591,0.3424,0.1099,1.024
1.273000,-1.0032,0.4266,-0.0352,1.091
1.274000,-1.0369,0.5231,-0.1658,1.173
1.278000,-1.0626,0.6129,-0.2939,1.261
1.283000,-1.0685,0.6983,-0.4336,1.348
1.342000,-1.0595,0.7817,-0.5610,1.431
1.343000,-1.0547,0.8464,-0.6734,1.511
1.343000,-1.0398,0.9091,-0.7685,1.581
1.343000,-1.0124,0.9675,-0.8487,1.638
1.343000,-0.9846,1.0120,-0.9236,1.687
1.343000,-0.9611,1.0616,-0.9765,1.733
1.344000,-0.9276,1.1378,-1.0194,1.787
1.344000,-0.8819,1.2239,-1.0809,1.856
1.344000,-0.8367,1.3123,-1.1435,1.931
1.344000,-0.7241,1.5014,-1.2059,2.057
1.344000,-0.6380,1.5826,-1.2152,2.095
1.345000,-0.5761,1.6469,-1.1979,2.116
1.349000,-0.5525,1.7112,-1.1756,2.148
1.354000,-0.5218,1.7612,-1.1674,2.176
1.359000,-0.4622,1.8040,-1.1445,2.186
1.363000,-0.3955,1.8396,-1.1120,2.186
1.368000,-0.3408,1.8848,-1.0865,2.202
1.374000,-0.2836,1.9539,-1.0683,2.245
1.378000,-0.2147,2.0131,-1.0572,2.284
1.383000,-0.1602,2.0555,-1.0604,2.318
1.442000,-0.1155,2.0954,-1.0634,2.353
1.443000,-0.0447,2.1375,-1.0711,2.391
1.443000,0.0451,2.1723,-1.0311,2.405
1.443000,0.1276,2.1829,-0.9769,2.395
1.443000,0.2125,2.1839,-0.9470,2.390
1.443000,0.3045,2.1752,-0.8984,2.373
1.443000,0.3966,2.1663,-0.8455,2.359
1.444000,0.4837,2.1740,-0.8146,2.371
1.444000,0.5660,2.1911,-0.8151,2.405
1.444000,0.6551,2.2150,-0.8087,2.447
1.444000,0.7511,2.2291,-0.7978,2.484
1.444000,0.8372,2.2142,-0.8253,2.507
1.445000,0.9229,2.1752,-0.8766,2.520
1.454000,1.0097,2.1238,-0.9173,2.524
1.458000,1.1635,2.0344,-0.9956,2.546
1.463000,1.2449,1.9810,-1.0111,2.549
1.468000,1.3234,1.9443,-1.0066,2.558
1.473000,1.4132,1.9099,-0.9749,2.568
1.478000,1.5451,1.8803,-0.9159,2.600
1.482000,1.6928,1.8504,-0.8154,2.637
1.541000,1.8322,1.7916,-0.6951,2.655
1.541000,1.9753,1.7134,-0.5477,2.672
1.541000,2.1386,1.6301,-0.3901,2.717
1.541000,2.3079,1.5154,-0.2391,2.771
1.542000,2.4593,1.3694,-0.1043,2.817
1.542000,2.5881,1.2161,0.0192,2.860
1.542000,2.6992,1.0580,0.1646,2.904
1.542000,2.8025,0.8927,0.3222,2.959
1.542000,2.9196,0.7465,0.4775,3.051
1.542000,3.0389,0.6005,0.6232,3.160
1.542000,3.1366,0.4309,0.7760,3.260
1.543000,3.2155,0.2594,0.9668,3.368
1.544000,3.2855,0.1219,1.1428,3.481
1.549000,3.3656,0.0089,1.2968,3.607
1.553000,3.4513,-0.0772,1.4527,3.745
1.558000,3.5447,-0.1271,1.5914,3.888
1.563000,3.6482,-0.1336,1.7391,4.044
1.568000,3.7590,-0.1114,1.8791,4.204
1.580000,3.8975,-0.0448,1.9939,4.378
1.582000,4.2311,0.1765,2.2586,4.799
1.629000,4.4549,0.2647,2.3765,5.056
1.630000,4.7024,0.2769,2.4601,5.314
1.630000,4.9516,0.1962,2.5287,5.563
1.630000,5.1475,-0.0082,2.5894,5.762
1.630000,5.2333,-0.2811,2.6590,5.877
1.630000,5.2287,-0.5405,2.7209,5.919
1.631000,5.1894,-0.7767,2.7512,5.925
1.631000,5.1325,-0.9797,2.7669,5.913
1.631000,5.0419,-1.1327,2.7989,5.877
1.631000,4.9035,-1.2021,2.8542,5.800
1.634000,4.7200,-1.1400,2.9423,5.678
1.639000,4.5177,-0.9492,3.0436,5.529
1.644000,4.3275,-0.6756,3.1576,5.399
1.649000,4.1585,-0.3747,3.2888,5.315
1.657000,3.9819,-0.0970,3.4008,5.237
1.659000,3.7663,0.1453,3.4838,5.133
1.664000,3.5121,0.3594,3.5185,4.984
1.668000,3.2171,0.5813,3.5073,4.795
1.699000,2.9100,0.8014,3.4573,4.590
1.700000,2.6317,1.0221,3.3519,4.382
1.700000,2.3559,1.2507,3.2005,4.166
1.700000,2.0707,1.4558,3.0056,3.930
1.700000,1.8595,1.6257,2.7487,3.695
1.701000,1.7259,1.7546,2.4390,3.465
1.706000,1.6118,1.9328,1.9043,3.156
1.711000,1.5991,1.9198,1.6221,2.979
1.715000,1.5988,1.8447,1.3178,2.774
1.720000,1.5940,1.7007,0.9848,2.530
1.726000,1.5703,1.5022,0.6213,2.260
1.729000,1.5347,1.2830,0.2377,2.014
1.734000,1.4968,1.0507,-0.1415,1.834
1.739000,1.4519,0.7911,-0.4845,1.723
1.744000,1.4121,0.5118,-0.7814,1.693
1.749000,1.3655,0.2347,-1.0293,1.726
1.758000,1.3028,-0.0424,-1.2065,1.776
1.758000,1.2194,-0.2834,-1.3156,1.816
1.764000,1.1130,-0.4907,-1.3851,1.843
1.768000,0.9838,-0.6737,-1.4080,1.845
1.811000,0.8414,-0.8636,-1.3507,1.811
1.812000,0.7027,-1.0650,-1.2186,1.764
1.812000,0.5538,-1.2468,-1.0287,1.709
1.812000,0.4044,-1.3922,-0.8247,1.668
1.812000,0.2502,-1.5061,-0.6139,1.646
1.812000,0.0935,-1.5788,-0.4110,1.634
1.813000,-0.0416,-1.6154,-0.2448,1.634
1.813000,-0.1789,-1.6158,-0.0605,1.627
1.813000,-0.3066,-1.5874,0.1439,1.623
1.817000,-0.4292,-1.5448,0.3488,1.641
1.826000,-0.5379,-1.4986,0.5370,1.680
1.829000,-0.6310,-1.4637,0.8495,1.806
1.834000,-0.7116,-1.4911,0.9749,1.918
1.839000,-0.7986,-1.4948,1.0686,2.004
1.844000,-0.9062,-1.4675,1.1283,2.061
1.848000,-1.0151,-1.4331,1.1681,2.109
1.858000,-1.1159,-1.3773,1.1737,2.126
1.858000,-1.2085,-1.3144,1.1523,2.125
1.864000,-1.2954,-1.2778,1.0970,2.125
1.868000,-1.3741,-1.2556,1.0293,2.127
1.913000,-1.4327,-1.2307,0.9947,2.135
1.913000,-1.4831,-1.1986,0.9715,2.140
1.914000,-1.5326,-1.1402,0.9429,2.130
1.914000,-1.5834,-1.0793,0.8968,2.116
1.914000,-1.6382,-1.0137,0.8263,2.096
1.914000,-1.6897,-0.9362,0.7433,2.070
1.914000,-1.7454,-0.8563,0.6505,2.050
1.914000,-1.8004,-0.7719,0.5406,2.032
1.914000,-1.8500,-0.6828,0.4164,2.015
1.915000,-1.9016,-0.6082,0.2898,2.017
1.920000,-1.9456,-0.5338,0.1608,2.024
1.924000,-1.9939,-0.4715,0.0367,2.049
1.929000,-2.0513,-0.4283,-0.0945,2.098
1.934000,-2.1154,-0.3946,-0.2347,2.165
1.938000,-2.1791,-0.3894,-0.3769,2.245
1.948000,-2.2599,-0.4033,-0.4965,2.349
1.958000,-2.3559,-0.4253,-0.6656,2.485
1.959000,-2.3844,-0.4707,-0.7284,2.537
1.963000,-2.3816,-0.5396,-0.7663,2.559
1.967000,-2.3525,-0.6224,-0.7843,2.557
2.006000,-2.2994,-0.7169,-0.7656,2.527
2.006000,-2.2534,-0.8087,-0.7367,2.505
2.006000,-2.2431,-0.8977,-0.7336,2.525
2.007000,-2.2613,-0.9790,-0.7609,2.579
2.007000,-2.2770,-1.0335,-0.8518,2.642
2.007000,-2.2925,-1.0874,-0.9369,2.705
2.007000,-2.3101,-1.1478,-0.9730,2.757
2.007000,-2.3465,-1.1931,-1.0131,2.821
2.011000,-2.3967,-1.2423,-1.0429,2.894
2.015000,-2.4392,-1.3242,-1.0553,2.969
2.019000,-2.4691,-1.4193,-1.0504,3.036
2.024000,-2.5031,-1.5158,-1.0021,3.093
2.029000,-2.5553,-1.6184,-0.9586,3.173
2.034000,-2.5994,-1.7413,-0.9128,3.259
2.039000,-2.6259,-1.8702,-0.8622,3.337
2.044000,-2.6443,-2.0122,-0.8238,3.423
2.048000,-2.6593,-2.1673,-0.7927,3.521
2.054000,-2.6543,-2.3330,-0.7759,3.618
2.060000,-2.6294,-2.5092,-0.7615,3.713
2.062000,-2.5869,-2.6911,-0.7327,3.804
2.120000,-2.5421,-2.8669,-0.7086,3.897
2.120000,-2.4662,-3.1304,-0.6719,4.041
2.121000,-2.4495,-3.2368,-0.6494,4.111
2.121000,-2.4201,-3.3275,-0.6288,4.162
2.121000,-2.3759,-3.4290,-0.5793,4.212
2.121000,-2.3288,-3.5602,-0.5103,4.285
2.121000,-2.2882,-3.7021,-0.4412,4.375
2.121000,-2.2589,-3.8522,-0.3816,4.482
2.122000,-2.2527,-4.0007,-0.3172,4.602
2.122000,-2.2314,-4.1190,-0.2528,4.691
2.122000,-2.2116,-4.2215,-0.1886,4.769
2.124000,-2.1982,-4.3154,-0.1340,4.845
2.129000,-2.1697,-4.4078,-0.0987,4.914
2.134000,-2.1403,-4.5059,-0.0514,4.989
2.138000,-2.1198,-4.6027,0.0100,5.067
2.143000,-2.1055,-4.6885,0.0758,5.140
2.148000,-2.0832,-4.7658,0.1270,5.203
2.152000,-2.0172,-4.8682,0.1424,5.272
2.157000,-1.8792,-5.0246,0.1317,5.366
2.162000,-1.6885,-5.2588,0.0931,5.524
2.167000,-1.5311,-5.5466,0.0672,5.754
2.179000,-1.4140,-5.8542,0.0803,6.023
2.179000,-1.3228,-6.1695,0.1301,6.311
2.181000,-1.2498,-6.4633,0.1901,6.586
2.186000,-1.1997,-6.7402,0.2578,6.851
2.248000,-1.1945,-6.9856,0.3756,7.097
2.249000,-1.3925,-7.2865,0.5895,7.442
2.249000,-1.5544,-7.3156,0.6933,7.511
2.249000,-1.6920,-7.2833,0.8066,7.521
2.249000,-1.7957,-7.2088,0.9344,7.488
2.249000,-1.8772,-7.0945,1.0930,7.420
2.249000,-1.9414,-6.9238,1.2655,7.301
2.250000,-1.9974,-6.6705,1.4397,7.110
2.250000,-2.0526,-6.3182,1.6128,6.836
2.250000,-2.1403,-5.8528,1.7441,6.471
2.250000,-2.2318,-5.2820,1.8191,6.016
2.250000,-2.2987,-4.6376,1.8331,5.491
2.254000,-2.3175,-3.9583,1.7960,4.926
2.262000,-2.2529,-3.2667,1.7270,4.328
2.262000,-2.1246,-2.5991,1.6546,3.743
2.266000,-1.9450,-1.9804,1.5933,3.201
2.280000,-1.6980,-1.4254,1.5045,2.679
2.280000,-1.4131,-0.9421,1.3882,2.194
2.282000,-1.1266,-0.5239,1.2683,1.775
2.285000,-0.8437,-0.1735,1.1469,1.434
2.336000,-0.6006,0.1017,1.0194,1.187
2.336000,-0.4283,0.3114,0.8640,1.013
2.337000,-0.3316,0.4583,0.6499,0.862
2.337000,-0.2647,0.5618,0.3988,0.738
2.337000,-0.2085,0.6175,0.1376,0.666
2.337000,-0.1460,0.6208,-0.1174,0.648
2.337000,-0.0804,0.5333,-0.5352,0.760
2.337000,-0.0204,0.5021,-0.7183,0.877
2.337000,0.0340,0.4602,-0.8796,0.993
2.341000,0.0900,0.4125,-1.0261,1.110
2.343000,0.1331,0.3663,-1.1575,1.221
2.347000,0.1848,0.3240,-1.2664,1.320
2.352000,0.2591,0.3045,-1.3456,1.404
2.357000,0.3248,0.3007,-1.4046,1.473
2.362000,0.3437,0.3149,-1.4454,1.519
2.366000,0.3254,0.3307,-1.4776,1.549
2.375000,0.2960,0.3312,-1.4959,1.560
2.376000,0.2677,0.3263,-1.4765,1.536
2.381000,0.2285,0.3279,-1.4243,1.479
2.386000,0.1643,0.3480,-1.3442,1.398
2.439000,0.0823,0.3890,-1.2103,1.274
2.439000,-0.0147,0.4342,-1.0372,1.124
2.439000,-0.1338,0.4671,-0.8396,0.970
2.440000,-0.2577,0.5069,-0.6275,0.847
2.440000,-0.3817,0.5680,-0.4297,0.808
2.440000,-0.4958,0.6434,-0.2538,0.851
2.440000,-0.6072,0.7234,-0.1023,0.950
2.440000,-0.7110,0.8056,0.0271,1.075
2.440000,-0.8046,0.8998,0.1487,1.216
2.440000,-0.8905,0.9939,0.2719,1.362
2.443000,-0.9614,1.0754,0.3595,1.487
2.447000,-1.1124,1.1673,0.4468,1.673
2.452000,-1.1644,1.1994,0.4878,1.741
2.462000,-1.2037,1.2318,0.5258,1.801
2.463000,-1.2327,1.2644,0.5583,1.852
2.466000,-1.2536,1.2852,0.5876,1.889
2.479000,-1.2785,1.2992,0.6090,1.922
2.480000,-1.3216,1.2967,0.6130,1.950
2.481000,-1.3636,1.3020,0.5856,1.974
2.485000,-1.3688,1.3103,0.5246,1.966
2.561000,-1.3254,1.2879,0.4542,1.903
2.562000,-1.2643,1.2424,0.4223,1.822
2.562000,-1.2048,1.2167,0.4169,1.762
2.562000,-1.1373,1.2085,0.4117,1.710
2.562000,-1.0331,1.1961,0.3902,1.628
2.562000,-0.8926,1.1985,0.3692,1.539
2.562000,-0.7516,1.2038,0.3703,1.467
2.562000,-0.5985,1.2046,0.3862,1.399
2.562000,-0.4116,1.2128,0.4097,1.345
2.563000,-0.2006,1.2068,0.4479,1.303
2.563000,0.0176,1.2082,0.4887,1.303
2.563000,0.2287,1.2192,0.5130,1.342
2.563000,0.4065,1.2351,0.5208,1.401
2.563000,0.5748,1.2727,0.5339,1.495
2.563000,0.7695,1.3079,0.5640,1.619
2.566000,0.9610,1.3686,0.6153,1.782
2.571000,1.2953,1.4853,0.7671,2.115
2.576000,1.4720,1.5686,0.8396,2.309
2.581000,1.6299,1.6684,0.9045,2.502
2.585000,1.7928,1.7800,0.9642,2.704
2.590000,1.9750,1.8985,1.0211,2.924
2.595000,2.1644,2.0236,1.0917,3.158
2.599000,2.3417,2.1457,1.1663,3.383
2.668000,2.5092,2.2360,1.2305,3.579
2.668000,2.6811,2.3207,1.2867,3.772
2.668000,2.8548,2.4068,1.3466,3.969
2.668000,3.0113,2.4872,1.3910,4.146
2.669000,3.1529,2.5737,1.4079,4.307
2.669000,3.2842,2.6138,1.3951,4.423
2.669000,3.4175,2.6004,1.3694,4.507
2.669000,3.5455,2.5504,1.3357,4.567
2.669000,3.6636,2.4712,1.2750,4.599
2.669000,3.7622,2.3939,1.1850,4.614
2.670000,3.8413,2.3234,1.0876,4.619
2.670000,3.9321,2.2286,0.9971,4.628
2.670000,4.0512,2.1096,0.8849,4.653
2.670000,4.1844,1.9880,0.7823,4.698
2.676000,4.3268,1.8687,0.6848,4.763
2.676000,4.5092,1.7708,0.5853,4.880
2.681000,4.7406,1.7059,0.4939,5.062
2.690000,4.9843,1.6393,0.3999,5.262
2.695000,5.6376,1.4289,0.2241,5.820
2.699000,6.0406,1.2129,0.1368,6.163
2.730000,6.4135,0.9315,0.0950,6.481
2.730000,6.7324,0.5968,0.1565,6.761
2.730000,7.0502,0.2114,0.2421,7.058
