time,ax,ay,az
2019-11-21 14:19:55.7610,-0.04,-0.12,-0.27
2019-11-21 14:19:55.8620,0.05,-0.23,-0.1
2019-11-21 14:19:55.9610,0.17,-0.0,-0.2
2019-11-21 14:19:56.0610,0.03,0.37,-0.17
2019-11-21 14:19:56.1620,0.31,0.58,-0.07
2019-11-21 14:19:56.2620,-0.04,0.27,0.04
2019-11-21 14:19:56.3620,0.29,-0.06,-0.05
2019-11-21 14:19:56.4620,0.05,-0.23,-0.06
2019-11-21 14:19:56.5620,-0.44,-0.22,0.01
2019-11-21 14:19:56.6620,-0.6,-0.2,0.08
2019-11-21 14:19:56.7620,-0.55,-0.33,-0.01
2019-11-21 14:19:56.8620,-0.15,-0.01,-0.29
2019-11-21 14:19:56.9620,0.08,-0.19,-0.15
2019-11-21 14:19:57.0620,0.24,0.02,-0.06
2019-11-21 14:19:57.1620,0.17,0.39,-0.12
2019-11-21 14:19:57.2620,0.34,0.73,0.04
2019-11-21 14:19:57.3620,-0.06,0.32,0.01
2019-11-21 14:19:57.4620,0.31,-0.16,-0.1
2019-11-21 14:19:57.5620,-0.03,-0.34,-0.13
2019-11-21 14:19:57.6630,-0.38,-0.24,0.1
2019-11-21 14:19:57.7620,-0.69,0.07,0.11
2019-11-21 14:19:57.8620,-0.52,-0.12,-0.04
2019-11-21 14:19:57.9630,-0.03,-0.08,-0.17
2019-11-21 14:19:58.0620,0.22,-0.18,-0.1
2019-11-21 14:19:58.1620,0.26,0.01,-0.07
2019-11-21 14:19:58.2630,0.02,0.56,-0.22
2019-11-21 14:19:58.3630,0.37,0.54,0.01
2019-11-21 14:19:58.4630,-0.12,0.24,0.1
2019-11-21 14:19:58.5630,0.2,-0.23,-0.07
2019-11-21 14:19:58.6630,-0.04,-0.35,-0.05
2019-11-21 14:19:58.7630,-0.59,-0.3,0.17
2019-11-21 14:19:58.8630,-0.66,0.11,0.01
2019-11-21 14:19:58.9630,-0.4,0.03,-0.07
2019-11-21 14:19:59.0630,0.11,0.0,-0.36
2019-11-21 14:19:59.1630,0.32,0.0,0.04
2019-11-21 14:19:59.2630,0.44,0.11,-0.01
2019-11-21 14:19:59.3630,0.11,0.56,-0.07
2019-11-21 14:19:59.4630,0.05,0.35,0.07
2019-11-21 14:19:59.5630,-0.17,0.03,0.05
2019-11-21 14:19:59.6630,0.12,-0.33,-0.04
2019-11-21 14:19:59.7640,-0.04,-0.32,-0.12
2019-11-21 14:19:59.8630,-0.43,-0.16,0.05
2019-11-21 14:19:59.9630,-0.63,0.04,0.05
2019-11-21 14:20:00.0630,-0.66,0.02,0.18
2019-11-21 14:20:00.1640,0.09,-0.02,-0.32
2019-11-21 14:20:00.2640,0.34,-0.02,0.01
2019-11-21 14:20:00.3640,0.4,0.17,-0.02
2019-11-21 14:20:00.4640,0.15,0.59,-0.1
2019-11-21 14:20:00.5640,0.12,0.32,0.03
2019-11-21 14:20:00.6640,-0.03,0.07,0.23
2019-11-21 14:20:00.7640,0.14,-0.28,-0.1
2019-11-21 14:20:00.8640,-0.13,-0.37,-0.12
2019-11-21 14:20:00.9640,-0.47,-0.19,0.04
